gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/04/24 00:00:01.273, 31.16 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:01:01.276, 30.93 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:02:01.280, 31.11 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:03:01.284, 31.10 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:04:01.287, 31.03 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:05:01.290, 31.21 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:06:01.294, 30.88 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:07:01.297, 30.89 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:08:01.300, 30.80 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:09:01.302, 30.56 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:10:01.306, 30.47 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:11:01.309, 30.92 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:12:01.312, 30.20 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:13:01.316, 30.10 W, 30, 0 %, 143 MiB
0, 2024/04/24 00:14:01.319, 29.65 W, 31, 0 %, 143 MiB
0, 2024/04/24 00:15:01.321, 29.82 W, 31, 0 %, 143 MiB
0, 2024/04/24 00:16:01.325, 30.02 W, 32, 0 %, 143 MiB
0, 2024/04/24 00:17:01.328, 30.26 W, 32, 0 %, 143 MiB
0, 2024/04/24 00:18:01.332, 30.64 W, 32, 0 %, 143 MiB
0, 2024/04/24 00:19:01.335, 31.01 W, 33, 0 %, 143 MiB
0, 2024/04/24 00:20:01.338, 30.44 W, 33, 0 %, 143 MiB
0, 2024/04/24 00:21:01.341, 30.95 W, 33, 0 %, 143 MiB
0, 2024/04/24 00:22:01.344, 30.17 W, 33, 0 %, 143 MiB
0, 2024/04/24 00:23:01.347, 30.68 W, 33, 0 %, 143 MiB
0, 2024/04/24 00:24:01.350, 30.89 W, 33, 0 %, 143 MiB
0, 2024/04/24 00:25:01.354, 31.41 W, 33, 0 %, 143 MiB
0, 2024/04/24 00:26:01.357, 30.86 W, 33, 0 %, 143 MiB
0, 2024/04/24 00:27:01.361, 31.09 W, 34, 0 %, 143 MiB
0, 2024/04/24 00:28:01.363, 31.26 W, 34, 0 %, 143 MiB
0, 2024/04/24 00:29:01.367, 31.35 W, 34, 0 %, 143 MiB
0, 2024/04/24 00:30:01.370, 30.63 W, 34, 0 %, 143 MiB
0, 2024/04/24 00:31:01.373, 31.65 W, 34, 0 %, 143 MiB
0, 2024/04/24 00:32:01.375, 31.32 W, 34, 0 %, 143 MiB
