index, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/03/16 00:21:02.009, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:21:02.011, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:22:02.012, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:22:02.014, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:23:02.015, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:23:02.017, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:24:02.018, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:24:02.020, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:25:02.022, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:25:02.023, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:26:02.024, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:26:02.026, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:27:02.027, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:27:02.029, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:28:02.030, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:28:02.031, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:29:02.033, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:29:02.035, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:30:02.036, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:30:02.038, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:31:02.039, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:31:02.041, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:32:02.042, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:32:02.043, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:33:02.045, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:33:02.049, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:34:02.051, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:34:02.052, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:35:02.054, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:35:02.055, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:36:02.057, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:36:02.058, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:37:02.059, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:37:02.061, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:38:02.063, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:38:02.064, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:39:02.066, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:39:02.067, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:40:02.069, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:40:02.070, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:41:02.072, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:41:02.073, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:42:02.075, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:42:02.076, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:43:02.078, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:43:02.079, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:44:02.080, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:44:02.082, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:45:02.083, 22.12 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:45:02.085, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:46:02.086, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:46:02.088, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:47:02.089, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:47:02.090, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:48:02.092, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:48:02.093, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:49:02.094, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/16 00:49:02.095, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:50:02.097, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:50:02.098, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:51:02.099, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:51:02.101, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:52:02.103, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:52:02.104, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:53:02.106, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:53:02.108, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:54:02.109, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:54:02.110, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:55:02.111, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:55:02.113, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:56:02.114, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:56:02.120, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:57:02.122, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:57:02.123, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:58:02.124, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:58:02.126, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 00:59:02.127, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 00:59:02.128, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:00:02.129, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:00:02.131, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:01:02.132, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:01:02.133, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:02:02.136, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:02:02.137, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:03:02.138, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:03:02.139, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:04:02.141, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:04:02.142, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:05:02.143, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:05:02.145, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:06:02.146, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:06:02.147, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:07:02.148, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:07:02.150, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:08:02.151, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:08:02.152, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:09:02.153, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:09:02.156, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:10:02.158, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:10:02.159, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:11:02.161, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:11:02.162, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:12:02.163, 21.75 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:12:02.165, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:13:02.166, 21.75 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:13:02.167, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:14:02.170, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:14:02.171, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:15:02.173, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:15:02.174, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:16:02.176, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:16:02.177, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:17:02.179, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:17:02.185, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:18:02.187, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:18:02.188, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:19:02.190, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:19:02.191, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:20:02.193, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:20:02.194, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:21:02.195, 22.13 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:21:02.197, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:22:02.198, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:22:02.203, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:23:02.204, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:23:02.205, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:24:02.207, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:24:02.208, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:25:02.209, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:25:02.210, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:26:02.212, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:26:02.213, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:27:02.215, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:27:02.216, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:28:02.217, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:28:02.218, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:29:02.220, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:29:02.221, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:30:02.223, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:30:02.224, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:31:02.226, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:31:02.227, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:32:02.228, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:32:02.230, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:33:02.231, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:33:02.232, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:34:02.234, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:34:02.235, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:35:02.237, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:35:02.238, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:36:02.239, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:36:02.241, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:37:02.242, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:37:02.246, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:38:02.247, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:38:02.248, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:39:02.250, 21.94 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:39:02.251, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:40:02.253, 22.14 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:40:02.254, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:41:02.256, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:41:02.257, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:42:02.259, 21.85 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:42:02.260, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:43:02.262, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:43:02.263, 1.10 W, 36, 0 %, 21 MiB
0, 2023/03/16 01:44:02.265, 21.85 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:44:02.267, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:45:02.268, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:45:02.270, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:46:02.271, 22.04 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:46:02.272, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:47:02.274, 22.04 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:47:02.275, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:48:02.277, 21.75 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:48:02.278, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:49:02.280, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:49:02.281, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:50:02.283, 21.75 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:50:02.284, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:51:02.286, 21.94 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:51:02.287, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:52:02.289, 22.04 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:52:02.290, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:53:02.292, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:53:02.293, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:54:02.295, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:54:02.296, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:55:02.298, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:55:02.299, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:56:02.301, 21.75 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:56:02.302, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:57:02.303, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:57:02.305, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:58:02.306, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:58:02.307, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 01:59:02.309, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 01:59:02.311, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:00:02.312, 22.04 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:00:02.314, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:01:02.315, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:01:02.317, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:02:02.319, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:02:02.320, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:03:02.322, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:03:02.323, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:04:02.325, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:04:02.326, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:05:02.328, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:05:02.329, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:06:02.331, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:06:02.333, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:07:02.335, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:07:02.336, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:08:02.338, 21.75 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:08:02.339, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:09:02.341, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:09:02.342, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:10:02.344, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:10:02.345, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:11:02.347, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:11:02.348, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:12:02.350, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:12:02.351, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:13:02.353, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:13:02.354, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:14:02.356, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:14:02.357, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:15:02.359, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:15:02.361, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:16:02.362, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:16:02.364, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:17:02.365, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:17:02.367, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:18:02.369, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:18:02.370, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:19:02.372, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:19:02.373, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:20:02.375, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:20:02.376, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:21:02.378, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:21:02.379, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:22:02.380, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:22:02.382, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:23:02.383, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:23:02.385, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:24:02.386, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:24:02.388, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:25:02.389, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:25:02.391, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:26:02.392, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:26:02.394, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:27:02.395, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:27:02.400, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:28:02.402, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:28:02.403, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:29:02.405, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:29:02.406, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:30:02.408, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:30:02.409, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:31:02.411, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:31:02.412, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:32:02.414, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:32:02.416, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:33:02.417, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:33:02.419, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:34:02.421, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:34:02.422, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:35:02.424, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:35:02.425, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:36:02.427, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:36:02.428, 1.08 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:37:02.430, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:37:02.431, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:38:02.433, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:38:02.435, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:39:02.436, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/16 02:39:02.437, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:40:02.439, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:40:02.440, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:41:02.442, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:41:02.443, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:42:02.445, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:42:02.446, 1.08 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:43:02.448, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:43:02.449, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:44:02.451, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:44:02.453, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:45:02.454, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:45:02.458, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:46:02.460, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:46:02.461, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:47:02.463, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:47:02.464, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:48:02.466, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:48:02.467, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:49:02.469, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:49:02.470, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:50:02.472, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:50:02.473, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:51:02.475, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:51:02.476, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:52:02.478, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/16 02:52:02.479, 1.08 W, 35, 0 %, 21 MiB
0, 2023/03/16 02:53:02.481, 21.84 W, 31, 0 %, 5 MiB
