gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/09/18 00:00:01.048, 237.45 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:00:01.048, 279.02 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:01:01.049, 244.72 W, 89, 100 %, 30449 MiB
1, 2024/09/18 00:01:01.050, 268.79 W, 87, 98 %, 48574 MiB
0, 2024/09/18 00:02:01.051, 241.16 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:02:01.052, 271.28 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:03:01.053, 238.09 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:03:01.056, 269.63 W, 87, 98 %, 48574 MiB
0, 2024/09/18 00:04:01.059, 241.32 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:04:01.060, 276.57 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:05:01.061, 254.72 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:05:01.062, 276.80 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:06:01.064, 240.08 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:06:01.065, 273.63 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:07:01.066, 255.81 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:07:01.067, 274.26 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:08:01.069, 242.57 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:08:01.069, 273.45 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:09:01.070, 244.85 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:09:01.071, 274.92 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:10:01.072, 241.29 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:10:01.073, 268.15 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:11:01.075, 249.42 W, 88, 99 %, 30449 MiB
1, 2024/09/18 00:11:01.076, 275.73 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:12:01.077, 239.86 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:12:01.079, 272.55 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:13:01.080, 243.70 W, 88, 99 %, 30449 MiB
1, 2024/09/18 00:13:01.081, 270.42 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:14:01.082, 242.74 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:14:01.083, 269.70 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:15:01.084, 246.10 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:15:01.085, 280.33 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:16:01.087, 239.39 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:16:01.087, 260.10 W, 85, 99 %, 48574 MiB
0, 2024/09/18 00:17:01.091, 242.01 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:17:01.092, 278.43 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:18:01.093, 251.53 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:18:01.094, 274.37 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:19:01.095, 236.95 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:19:01.095, 267.34 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:20:01.097, 243.71 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:20:01.097, 271.84 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:21:01.098, 247.12 W, 88, 99 %, 30449 MiB
1, 2024/09/18 00:21:01.099, 267.45 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:22:01.101, 239.56 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:22:01.102, 263.34 W, 86, 100 %, 48574 MiB
0, 2024/09/18 00:23:01.103, 242.40 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:23:01.104, 277.53 W, 88, 100 %, 48574 MiB
0, 2024/09/18 00:24:01.106, 233.53 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:24:01.107, 278.49 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:25:01.109, 241.02 W, 88, 99 %, 30449 MiB
1, 2024/09/18 00:25:01.109, 274.72 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:26:01.111, 254.96 W, 89, 100 %, 30449 MiB
1, 2024/09/18 00:26:01.112, 278.80 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:27:01.113, 241.18 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:27:01.114, 268.73 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:28:01.115, 244.47 W, 88, 99 %, 30449 MiB
1, 2024/09/18 00:28:01.116, 269.91 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:29:01.118, 242.78 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:29:01.119, 274.77 W, 86, 100 %, 48574 MiB
0, 2024/09/18 00:30:01.121, 254.63 W, 88, 99 %, 30449 MiB
1, 2024/09/18 00:30:01.122, 275.09 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:31:01.123, 240.84 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:31:01.125, 270.11 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:32:01.126, 248.42 W, 88, 94 %, 30449 MiB
1, 2024/09/18 00:32:01.127, 273.77 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:33:01.129, 248.77 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:33:01.130, 271.95 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:34:01.131, 244.54 W, 88, 99 %, 30449 MiB
1, 2024/09/18 00:34:01.132, 269.11 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:35:01.133, 241.88 W, 88, 99 %, 30449 MiB
1, 2024/09/18 00:35:01.134, 268.74 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:36:01.136, 242.77 W, 88, 99 %, 30449 MiB
1, 2024/09/18 00:36:01.136, 271.68 W, 87, 98 %, 48574 MiB
0, 2024/09/18 00:37:01.138, 247.48 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:37:01.139, 272.30 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:38:01.140, 239.33 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:38:01.141, 268.49 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:39:01.143, 243.87 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:39:01.144, 269.13 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:40:01.146, 242.25 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:40:01.146, 269.68 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:41:01.148, 237.96 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:41:01.149, 272.83 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:42:01.151, 244.03 W, 88, 99 %, 30449 MiB
1, 2024/09/18 00:42:01.152, 271.20 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:43:01.154, 248.38 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:43:01.155, 272.77 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:44:01.156, 247.53 W, 89, 100 %, 30449 MiB
1, 2024/09/18 00:44:01.157, 270.82 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:45:01.159, 269.56 W, 89, 100 %, 30449 MiB
1, 2024/09/18 00:45:01.159, 271.71 W, 87, 99 %, 48574 MiB
0, 2024/09/18 00:46:01.161, 238.97 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:46:01.162, 278.30 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:47:01.164, 251.08 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:47:01.165, 263.96 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:48:01.166, 244.31 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:48:01.167, 271.37 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:49:01.168, 241.02 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:49:01.169, 271.43 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:50:01.171, 240.88 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:50:01.172, 278.05 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:51:01.174, 241.32 W, 88, 99 %, 30449 MiB
1, 2024/09/18 00:51:01.175, 278.56 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:52:01.176, 250.20 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:52:01.177, 270.01 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:53:01.179, 244.26 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:53:01.180, 279.77 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:54:01.182, 238.85 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:54:01.182, 271.48 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:55:01.184, 258.19 W, 88, 100 %, 30449 MiB
1, 2024/09/18 00:55:01.185, 272.49 W, 87, 100 %, 48574 MiB
0, 2024/09/18 00:56:01.187, 251.53 W, 89, 100 %, 30449 MiB
