index, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/03/19 01:18:03.258, 33.29 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:19:03.260, 33.35 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:20:03.262, 33.44 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:21:03.263, 33.38 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:22:03.265, 33.05 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:23:03.266, 33.50 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:24:03.267, 33.35 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:25:03.269, 33.31 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:26:03.270, 33.33 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:27:03.272, 32.98 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:28:03.273, 33.30 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:29:03.275, 33.48 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:30:03.277, 33.56 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:31:03.278, 33.18 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:32:03.280, 32.89 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:33:03.282, 32.96 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:34:03.285, 33.02 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:35:03.287, 32.97 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:36:03.289, 32.25 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:37:03.290, 33.00 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:38:03.291, 32.45 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:39:03.292, 32.48 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:40:03.293, 32.39 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:41:03.294, 32.72 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:42:03.295, 33.12 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:43:03.297, 32.48 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:44:03.299, 32.62 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:45:03.300, 32.72 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:46:03.302, 32.24 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:47:03.304, 32.29 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:48:03.305, 32.03 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:49:03.307, 32.55 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:50:03.309, 32.17 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:51:03.311, 32.83 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:52:03.313, 32.85 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:53:03.315, 32.64 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:54:03.316, 32.68 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:55:03.316, 32.61 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:56:03.317, 33.10 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:57:03.318, 32.94 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:58:03.319, 32.88 W, 28, 0 %, 1 MiB
0, 2023/03/19 01:59:03.320, 33.06 W, 28, 0 %, 1 MiB
0, 2023/03/19 02:00:03.321, 33.03 W, 28, 0 %, 1 MiB
0, 2023/03/19 02:01:03.323, 33.58 W, 28, 0 %, 1 MiB
0, 2023/03/19 02:02:03.324, 33.34 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:03:03.326, 32.98 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:04:03.327, 32.74 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:05:03.329, 32.81 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:06:03.330, 33.23 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:07:03.332, 32.88 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:08:03.334, 32.73 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:09:03.336, 32.06 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:10:03.338, 32.28 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:11:03.339, 32.43 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:12:03.340, 32.50 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:13:03.341, 32.67 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:14:03.342, 32.29 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:15:03.343, 31.38 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:16:03.345, 32.14 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:17:03.346, 31.99 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:18:03.347, 32.16 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:19:03.349, 33.16 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:20:03.351, 32.22 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:21:03.352, 32.31 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:22:03.354, 32.63 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:23:03.356, 32.34 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:24:03.357, 32.79 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:25:03.359, 32.54 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:26:03.361, 32.39 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:27:03.362, 32.70 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:28:03.363, 33.21 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:29:03.363, 32.94 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:30:03.364, 32.69 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:31:03.365, 32.73 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:32:03.366, 32.47 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:33:03.368, 32.58 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:34:03.369, 32.33 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:35:03.370, 31.96 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:36:03.372, 32.41 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:37:03.373, 32.85 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:38:03.375, 32.37 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:39:03.376, 32.95 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:40:03.378, 32.66 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:41:03.380, 32.52 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:42:03.382, 32.51 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:43:03.384, 32.64 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:44:03.384, 32.17 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:45:03.385, 32.72 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:46:03.386, 32.42 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:47:03.387, 32.24 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:48:03.388, 32.17 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:49:03.389, 32.53 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:50:03.391, 32.74 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:51:03.392, 32.72 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:52:03.393, 32.97 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:53:03.395, 32.41 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:54:03.396, 32.48 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:55:03.398, 32.38 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:56:03.400, 32.43 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:57:03.401, 32.90 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:58:03.403, 32.54 W, 27, 0 %, 1 MiB
0, 2023/03/19 02:59:03.405, 33.22 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:00:03.407, 32.41 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:01:03.408, 32.85 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:02:03.409, 32.94 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:03:03.410, 32.33 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:04:03.411, 32.76 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:05:03.412, 32.77 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:06:03.413, 32.95 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:07:03.414, 32.79 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:08:03.416, 32.46 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:09:03.417, 33.01 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:10:03.419, 32.62 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:11:03.421, 32.52 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:12:03.422, 32.80 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:13:03.424, 32.74 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:14:03.426, 32.07 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:15:03.428, 32.41 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:16:03.430, 32.74 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:17:03.431, 33.18 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:18:03.432, 32.96 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:19:03.432, 32.96 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:20:03.433, 32.96 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:21:03.434, 32.58 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:22:03.436, 32.48 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:23:03.437, 32.67 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:24:03.439, 32.43 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:25:03.440, 32.77 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:26:03.442, 32.54 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:27:03.444, 32.60 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:28:03.445, 32.08 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:29:03.447, 32.44 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:30:03.449, 33.16 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:31:03.451, 32.62 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:32:03.453, 32.33 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:33:03.456, 32.54 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:34:03.457, 32.53 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:35:03.458, 31.97 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:36:03.459, 32.27 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:37:03.460, 32.11 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:38:03.461, 32.59 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:39:03.462, 32.87 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:40:03.463, 32.02 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:41:03.464, 32.40 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:42:03.465, 32.43 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:43:03.468, 32.51 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:44:03.470, 32.40 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:45:03.472, 32.36 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:46:03.475, 32.24 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:47:03.477, 32.55 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:48:03.480, 32.70 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:49:03.483, 31.79 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:50:03.485, 32.59 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:51:03.487, 32.58 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:52:03.488, 32.12 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:53:03.490, 31.91 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:54:03.492, 32.35 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:55:03.493, 32.55 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:56:03.495, 32.76 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:57:03.497, 32.53 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:58:03.499, 32.45 W, 27, 0 %, 1 MiB
0, 2023/03/19 03:59:03.505, 32.05 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:00:03.507, 32.26 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:01:03.509, 32.28 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:02:03.512, 32.59 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:03:03.514, 32.55 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:04:03.517, 33.02 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:05:03.519, 32.66 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:06:03.522, 32.33 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:07:03.523, 32.90 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:08:03.524, 32.78 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:09:03.525, 32.67 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:10:03.526, 32.70 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:11:03.527, 33.21 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:12:03.528, 32.86 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:13:03.529, 33.26 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:14:03.531, 33.03 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:15:03.532, 33.01 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:16:03.533, 32.53 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:17:03.535, 32.45 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:18:03.537, 33.09 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:19:03.538, 32.92 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:20:03.540, 32.70 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:21:03.542, 32.84 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:22:03.544, 33.75 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:23:03.546, 32.77 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:24:03.548, 32.22 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:25:03.549, 32.88 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:26:03.550, 32.42 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:27:03.552, 32.52 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:28:03.553, 32.85 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:29:03.554, 32.71 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:30:03.556, 32.67 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:31:03.558, 32.53 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:32:03.560, 33.19 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:33:03.562, 32.58 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:34:03.564, 32.91 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:35:03.567, 32.88 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:36:03.569, 33.04 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:37:03.571, 33.27 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:38:03.574, 32.85 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:39:03.576, 32.89 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:40:03.578, 32.56 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:41:03.580, 32.52 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:42:03.581, 32.67 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:43:03.583, 32.53 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:44:03.584, 32.77 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:45:03.586, 32.89 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:46:03.587, 32.91 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:47:03.588, 32.64 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:48:03.594, 32.61 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:49:03.596, 33.24 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:50:03.598, 32.30 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:51:03.600, 32.65 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:52:03.603, 32.80 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:53:03.605, 32.68 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:54:03.607, 32.70 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:55:03.609, 32.74 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:56:03.612, 33.18 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:57:03.613, 32.89 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:58:03.614, 32.62 W, 27, 0 %, 1 MiB
0, 2023/03/19 04:59:03.616, 32.96 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:00:03.617, 32.89 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:01:03.619, 32.90 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:02:03.620, 32.94 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:03:03.622, 32.55 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:04:03.623, 32.33 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:05:03.625, 32.06 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:06:03.627, 32.21 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:07:03.628, 32.14 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:08:03.630, 32.54 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:09:03.632, 32.10 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:10:03.634, 32.73 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:11:03.635, 32.26 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:12:03.638, 32.38 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:13:03.640, 32.76 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:14:03.641, 33.37 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:15:03.642, 33.09 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:16:03.644, 33.00 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:17:03.645, 32.75 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:18:03.646, 33.17 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:19:03.648, 32.71 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:20:03.649, 32.52 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:21:03.651, 32.57 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:22:03.652, 33.08 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:23:03.654, 32.61 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:24:03.656, 32.55 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:25:03.657, 32.65 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:26:03.659, 32.59 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:27:03.661, 32.98 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:28:03.663, 33.02 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:29:03.665, 32.88 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:30:03.667, 32.69 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:31:03.668, 32.85 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:32:03.668, 33.32 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:33:03.669, 32.18 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:34:03.670, 32.70 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:35:03.672, 32.60 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:36:03.673, 33.08 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:37:03.674, 32.94 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:38:03.675, 32.79 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:39:03.677, 32.85 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:40:03.679, 33.28 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:41:03.680, 32.85 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:42:03.682, 32.46 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:43:03.684, 32.40 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:44:03.685, 31.97 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:45:03.687, 32.52 W, 27, 0 %, 1 MiB
0, 2023/03/19 05:46:03.689, 32.02 W, 27, 0 %, 1 MiB
