gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/07/16 00:00:01.187, 24.75 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:00:01.190, 23.94 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:01:01.199, 24.67 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:01:01.202, 24.04 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:02:01.206, 24.76 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:02:01.209, 23.94 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:03:01.221, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:03:01.227, 23.94 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:04:01.233, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:04:01.236, 23.94 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:05:01.241, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:05:01.266, 24.04 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:06:01.271, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:06:01.280, 23.75 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:07:01.305, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:07:01.328, 23.94 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:08:01.349, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:08:01.356, 24.04 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:09:01.384, 24.75 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:09:01.407, 24.04 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:10:01.412, 24.57 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:10:01.415, 23.85 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:11:01.421, 24.56 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:11:01.424, 23.85 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:12:01.430, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:12:01.439, 23.94 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:13:01.444, 24.76 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:13:01.447, 23.85 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:14:01.451, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:14:01.454, 24.04 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:15:01.461, 24.56 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:15:01.464, 24.04 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:16:01.470, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:16:01.473, 23.85 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:17:01.478, 24.75 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:17:01.502, 23.85 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:18:01.526, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:18:01.530, 23.75 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:19:01.533, 24.56 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:19:01.537, 23.94 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:20:01.541, 24.67 W, 44, 1 %, 3408 MiB
1, 2023/07/16 00:20:01.544, 23.94 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:21:01.548, 24.56 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:21:01.551, 23.85 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:22:01.555, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:22:01.559, 24.04 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:23:01.562, 24.56 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:23:01.566, 23.85 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:24:01.569, 24.57 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:24:01.574, 23.85 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:25:01.583, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:25:01.600, 24.04 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:26:01.630, 24.66 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:26:01.633, 24.04 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:27:01.648, 24.57 W, 44, 0 %, 3408 MiB
1, 2023/07/16 00:27:01.652, 23.94 W, 42, 0 %, 25 MiB
0, 2023/07/16 00:28:01.662, 24.75 W, 44, 0 %, 3408 MiB
