gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/12/17 00:00:01.903, 151.57 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:00:01.908, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:01:01.910, 157.69 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:01:01.915, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:02:01.917, 152.71 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:02:01.918, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:03:01.919, 159.18 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:03:01.920, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:04:01.922, 155.28 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:04:01.923, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:05:01.924, 150.80 W, 72, 91 %, 10931 MiB
1, 2023/12/17 00:05:01.930, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:06:01.932, 149.57 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:06:01.933, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:07:01.935, 157.17 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:07:01.936, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:08:01.937, 151.19 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:08:01.941, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:09:01.943, 161.25 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:09:01.944, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:10:01.945, 157.37 W, 73, 99 %, 10931 MiB
1, 2023/12/17 00:10:01.946, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:11:01.947, 156.05 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:11:01.948, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:12:01.950, 154.37 W, 72, 93 %, 10931 MiB
1, 2023/12/17 00:12:01.951, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:13:01.953, 147.67 W, 72, 91 %, 10931 MiB
1, 2023/12/17 00:13:01.953, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:14:01.955, 135.25 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:14:01.955, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:15:01.957, 152.33 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:15:01.958, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:16:01.959, 165.95 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:16:01.960, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:17:01.962, 158.23 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:17:01.963, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:18:01.964, 157.64 W, 73, 99 %, 10931 MiB
1, 2023/12/17 00:18:01.969, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:19:01.971, 153.71 W, 72, 91 %, 10931 MiB
1, 2023/12/17 00:19:01.972, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:20:01.974, 140.64 W, 72, 91 %, 10931 MiB
1, 2023/12/17 00:20:01.976, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:21:01.977, 143.58 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:21:01.978, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:22:01.980, 155.76 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:22:01.981, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:23:01.982, 159.57 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:23:01.986, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:24:01.988, 159.25 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:24:01.989, 1.13 W, 36, 0 %, 24 MiB
0, 2023/12/17 00:25:01.990, 157.33 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:25:01.992, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:26:01.994, 167.47 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:26:01.995, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:27:01.997, 145.77 W, 72, 98 %, 10931 MiB
1, 2023/12/17 00:27:01.998, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:28:01.999, 151.67 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:28:02.001, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:29:02.003, 146.62 W, 72, 100 %, 10931 MiB
1, 2023/12/17 00:29:02.005, 1.14 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:30:02.006, 168.65 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:30:02.007, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:31:02.009, 157.91 W, 73, 100 %, 10931 MiB
1, 2023/12/17 00:31:02.009, 1.13 W, 37, 0 %, 24 MiB
0, 2023/12/17 00:32:02.011, 161.48 W, 73, 99 %, 10931 MiB
1, 2023/12/17 00:32:02.014, 1.13 W, 37, 0 %, 24 MiB
