gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/07/28 00:00:01.421, 26.03 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:00:01.441, 193.82 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:01:01.444, 26.09 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:01:01.448, 156.88 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:02:01.451, 26.09 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:02:01.464, 192.04 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:03:01.475, 26.19 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:03:01.499, 179.84 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:04:01.512, 26.09 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:04:01.538, 220.81 W, 81, 93 %, 31485 MiB
0, 2024/07/28 00:05:01.543, 26.19 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:05:01.547, 168.44 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:06:01.550, 26.08 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:06:01.557, 172.15 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:07:01.563, 26.18 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:07:01.584, 199.03 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:08:01.596, 26.09 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:08:01.610, 204.04 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:09:01.619, 26.38 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:09:01.645, 203.07 W, 80, 94 %, 31485 MiB
0, 2024/07/28 00:10:01.651, 26.09 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:10:01.655, 189.22 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:11:01.663, 26.19 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:11:01.669, 170.01 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:12:01.676, 26.18 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:12:01.695, 170.89 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:13:01.701, 26.19 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:13:01.722, 202.59 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:14:01.736, 26.28 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:14:01.749, 175.47 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:15:01.755, 26.19 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:15:01.760, 189.48 W, 80, 100 %, 31485 MiB
0, 2024/07/28 00:16:01.764, 26.28 W, 44, 0 %, 1401 MiB
1, 2024/07/28 00:16:01.778, 220.43 W, 81, 93 %, 31485 MiB
0, 2024/07/28 00:17:01.783, 26.28 W, 44, 0 %, 1401 MiB
