gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/07/28 00:00:01.339, 32.15 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:01:01.349, 32.44 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:02:01.351, 31.36 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:03:01.354, 32.39 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:04:01.356, 32.89 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:05:01.357, 32.35 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:06:01.359, 32.98 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:07:01.362, 32.28 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:08:01.365, 31.78 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:09:01.368, 31.92 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:10:01.370, 32.30 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:11:01.372, 31.53 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:12:01.374, 32.03 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:13:01.376, 32.31 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:14:01.378, 31.84 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:15:01.381, 32.45 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:16:01.384, 32.50 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:17:01.386, 32.56 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:18:01.389, 32.63 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:19:01.391, 31.84 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:20:01.393, 32.29 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:21:01.396, 31.61 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:22:01.398, 32.71 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:23:01.400, 32.53 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:24:01.402, 31.92 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:25:01.405, 32.04 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:26:01.406, 32.09 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:27:01.409, 32.40 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:28:01.412, 32.84 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:29:01.415, 32.72 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:30:01.418, 32.06 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:31:01.420, 32.24 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:32:01.422, 32.27 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:33:01.424, 32.57 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:34:01.426, 32.27 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:35:01.429, 32.59 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:36:01.431, 31.96 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:37:01.433, 32.10 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:38:01.435, 32.43 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:39:01.438, 32.25 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:40:01.441, 32.60 W, 28, 0 %, 22 MiB
0, 2023/07/28 00:41:01.444, 32.28 W, 28, 0 %, 22 MiB
