gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/09/19 00:00:01.071, 239.24 W, 88, 100 %, 30451 MiB
1, 2024/09/19 00:00:01.072, 262.71 W, 87, 97 %, 24565 MiB
0, 2024/09/19 00:01:01.074, 239.10 W, 88, 100 %, 30451 MiB
1, 2024/09/19 00:01:01.075, 264.29 W, 87, 67 %, 24565 MiB
0, 2024/09/19 00:02:01.076, 244.51 W, 88, 100 %, 30451 MiB
1, 2024/09/19 00:02:01.077, 277.49 W, 84, 100 %, 24565 MiB
0, 2024/09/19 00:03:01.078, 258.95 W, 88, 100 %, 30451 MiB
1, 2024/09/19 00:03:01.079, 244.93 W, 87, 73 %, 24565 MiB
0, 2024/09/19 00:04:01.080, 244.14 W, 88, 98 %, 30451 MiB
1, 2024/09/19 00:04:01.081, 244.84 W, 87, 77 %, 24565 MiB
0, 2024/09/19 00:05:01.083, 243.32 W, 88, 100 %, 30451 MiB
1, 2024/09/19 00:05:01.084, 204.27 W, 87, 81 %, 24565 MiB
0, 2024/09/19 00:06:01.085, 242.99 W, 88, 100 %, 30451 MiB
1, 2024/09/19 00:06:01.086, 269.76 W, 88, 100 %, 24565 MiB
0, 2024/09/19 00:07:01.087, 244.88 W, 88, 99 %, 30451 MiB
1, 2024/09/19 00:07:01.088, 261.70 W, 87, 63 %, 24565 MiB
0, 2024/09/19 00:08:01.090, 242.68 W, 88, 100 %, 30451 MiB
1, 2024/09/19 00:08:01.091, 264.89 W, 87, 82 %, 24565 MiB
0, 2024/09/19 00:09:01.092, 255.40 W, 88, 100 %, 30451 MiB
1, 2024/09/19 00:09:01.094, 276.06 W, 85, 89 %, 24565 MiB
0, 2024/09/19 00:10:01.096, 252.07 W, 89, 100 %, 30451 MiB
1, 2024/09/19 00:10:01.097, 243.17 W, 86, 69 %, 24565 MiB
0, 2024/09/19 00:11:01.099, 252.57 W, 89, 100 %, 30451 MiB
1, 2024/09/19 00:11:01.100, 247.41 W, 87, 70 %, 24565 MiB
0, 2024/09/19 00:12:01.102, 257.89 W, 88, 100 %, 30451 MiB
1, 2024/09/19 00:12:01.102, 22.50 W, 65, 0 %, 24565 MiB
0, 2024/09/19 00:13:01.104, 255.84 W, 87, 100 %, 30451 MiB
1, 2024/09/19 00:13:01.105, 20.71 W, 60, 0 %, 24565 MiB
0, 2024/09/19 00:14:01.107, 245.56 W, 88, 100 %, 30451 MiB
1, 2024/09/19 00:14:01.107, 279.19 W, 84, 94 %, 24565 MiB
