gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/06/21 00:00:01.165, 432.30 W, 71, 93 %, 7609 MiB
0, 2023/06/21 00:01:01.176, 421.27 W, 70, 85 %, 7611 MiB
0, 2023/06/21 00:02:01.177, 352.08 W, 70, 81 %, 7611 MiB
0, 2023/06/21 00:03:01.179, 354.03 W, 70, 86 %, 7611 MiB
0, 2023/06/21 00:04:01.181, 431.83 W, 69, 93 %, 7611 MiB
0, 2023/06/21 00:05:01.182, 387.25 W, 70, 85 %, 7611 MiB
0, 2023/06/21 00:06:01.184, 425.87 W, 71, 85 %, 7611 MiB
0, 2023/06/21 00:07:01.185, 432.68 W, 69, 91 %, 7611 MiB
0, 2023/06/21 00:08:01.187, 421.23 W, 69, 92 %, 7611 MiB
0, 2023/06/21 00:09:01.189, 430.93 W, 69, 91 %, 7599 MiB
0, 2023/06/21 00:10:01.199, 388.01 W, 69, 83 %, 7599 MiB
0, 2023/06/21 00:11:01.201, 358.24 W, 68, 87 %, 7597 MiB
0, 2023/06/21 00:12:01.204, 119.91 W, 53, 0 %, 2011 MiB
0, 2023/06/21 00:13:01.207, 37.47 W, 44, 0 %, 69 MiB
0, 2023/06/21 00:14:01.209, 36.29 W, 40, 0 %, 69 MiB
0, 2023/06/21 00:15:01.212, 35.46 W, 37, 0 %, 69 MiB
0, 2023/06/21 00:16:01.215, 34.51 W, 35, 0 %, 69 MiB
0, 2023/06/21 00:17:01.218, 34.29 W, 34, 0 %, 69 MiB
0, 2023/06/21 00:18:01.221, 34.21 W, 33, 0 %, 69 MiB
0, 2023/06/21 00:19:01.224, 32.91 W, 32, 0 %, 69 MiB
0, 2023/06/21 00:20:01.227, 33.37 W, 31, 0 %, 69 MiB
0, 2023/06/21 00:21:01.230, 32.72 W, 31, 0 %, 69 MiB
0, 2023/06/21 00:22:01.233, 33.22 W, 30, 0 %, 69 MiB
0, 2023/06/21 00:23:01.236, 32.71 W, 30, 0 %, 69 MiB
0, 2023/06/21 00:24:01.239, 32.07 W, 30, 0 %, 69 MiB
0, 2023/06/21 00:25:01.242, 32.64 W, 30, 0 %, 69 MiB
0, 2023/06/21 00:26:01.245, 32.49 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:27:01.247, 32.72 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:28:01.250, 32.10 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:29:01.252, 31.96 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:30:01.255, 31.43 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:31:01.258, 32.02 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:32:01.261, 32.13 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:33:01.263, 32.72 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:34:01.267, 32.08 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:35:01.270, 31.77 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:36:01.272, 32.68 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:37:01.276, 32.71 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:38:01.278, 31.69 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:39:01.281, 32.34 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:40:01.284, 32.30 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:41:01.288, 32.39 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:42:01.291, 32.33 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:43:01.294, 32.90 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:44:01.297, 32.18 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:45:01.300, 32.15 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:46:01.304, 31.97 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:47:01.306, 33.24 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:48:01.309, 32.49 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:49:01.312, 31.63 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:50:01.315, 32.95 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:51:01.318, 31.79 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:52:01.321, 31.76 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:53:01.324, 32.06 W, 29, 0 %, 69 MiB
0, 2023/06/21 00:54:01.327, 31.93 W, 29, 0 %, 81 MiB
0, 2023/06/21 00:55:01.329, 31.89 W, 29, 0 %, 81 MiB
0, 2023/06/21 00:56:01.333, 32.73 W, 30, 0 %, 81 MiB
0, 2023/06/21 00:57:01.336, 32.34 W, 30, 0 %, 81 MiB
0, 2023/06/21 00:58:01.338, 32.48 W, 30, 0 %, 81 MiB
0, 2023/06/21 00:59:01.341, 31.61 W, 30, 0 %, 81 MiB
0, 2023/06/21 01:00:01.344, 32.83 W, 30, 0 %, 81 MiB
0, 2023/06/21 01:01:01.347, 32.72 W, 30, 0 %, 69 MiB
0, 2023/06/21 01:02:01.349, 31.70 W, 30, 0 %, 69 MiB
