gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/09/27 00:00:02.017, 243.90 W, 87, 84 %, 4012 MiB
1, 2024/09/27 00:00:02.018, 18.78 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:01:02.020, 256.03 W, 86, 88 %, 4012 MiB
1, 2024/09/27 00:01:02.020, 20.75 W, 51, 0 %, 46 MiB
0, 2024/09/27 00:02:02.022, 235.88 W, 86, 65 %, 4012 MiB
1, 2024/09/27 00:02:02.022, 18.75 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:03:02.024, 175.71 W, 87, 71 %, 4012 MiB
1, 2024/09/27 00:03:02.025, 18.38 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:04:02.026, 253.37 W, 87, 82 %, 4012 MiB
1, 2024/09/27 00:04:02.027, 26.28 W, 51, 0 %, 46 MiB
0, 2024/09/27 00:05:02.028, 255.48 W, 86, 86 %, 4012 MiB
1, 2024/09/27 00:05:02.029, 18.83 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:06:02.030, 240.24 W, 87, 75 %, 4012 MiB
1, 2024/09/27 00:06:02.031, 18.81 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:07:02.033, 245.22 W, 87, 79 %, 4012 MiB
1, 2024/09/27 00:07:02.034, 19.69 W, 51, 0 %, 46 MiB
0, 2024/09/27 00:08:02.035, 248.92 W, 87, 80 %, 4012 MiB
1, 2024/09/27 00:08:02.036, 18.70 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:09:02.037, 234.53 W, 86, 66 %, 4012 MiB
1, 2024/09/27 00:09:02.039, 19.73 W, 51, 1 %, 46 MiB
0, 2024/09/27 00:10:02.040, 243.69 W, 87, 87 %, 4012 MiB
1, 2024/09/27 00:10:02.041, 20.26 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:11:02.042, 252.17 W, 87, 87 %, 4012 MiB
1, 2024/09/27 00:11:02.043, 18.94 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:12:02.045, 239.23 W, 86, 72 %, 4012 MiB
1, 2024/09/27 00:12:02.046, 26.36 W, 51, 0 %, 46 MiB
0, 2024/09/27 00:13:02.048, 234.83 W, 86, 73 %, 4012 MiB
1, 2024/09/27 00:13:02.049, 19.03 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:14:02.051, 248.63 W, 87, 87 %, 4012 MiB
1, 2024/09/27 00:14:02.052, 18.82 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:15:02.053, 102.90 W, 79, 0 %, 4012 MiB
1, 2024/09/27 00:15:02.054, 25.89 W, 51, 0 %, 46 MiB
0, 2024/09/27 00:16:02.055, 29.52 W, 66, 0 %, 4012 MiB
1, 2024/09/27 00:16:02.055, 18.21 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:17:02.056, 264.88 W, 75, 84 %, 4014 MiB
1, 2024/09/27 00:17:02.057, 19.06 W, 49, 0 %, 46 MiB
0, 2024/09/27 00:18:02.059, 222.95 W, 87, 73 %, 4014 MiB
1, 2024/09/27 00:18:02.060, 25.96 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:19:02.061, 254.14 W, 88, 88 %, 4014 MiB
1, 2024/09/27 00:19:02.062, 18.65 W, 49, 0 %, 46 MiB
0, 2024/09/27 00:20:02.063, 252.49 W, 87, 85 %, 4014 MiB
1, 2024/09/27 00:20:02.064, 18.96 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:21:02.065, 234.91 W, 86, 67 %, 4014 MiB
1, 2024/09/27 00:21:02.066, 19.82 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:22:02.068, 235.55 W, 87, 74 %, 4014 MiB
1, 2024/09/27 00:22:02.069, 18.39 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:23:02.070, 251.19 W, 88, 83 %, 4014 MiB
1, 2024/09/27 00:23:02.071, 21.26 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:24:02.072, 264.48 W, 87, 84 %, 4014 MiB
1, 2024/09/27 00:24:02.073, 19.99 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:25:02.074, 238.74 W, 86, 72 %, 4014 MiB
1, 2024/09/27 00:25:02.075, 18.39 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:26:02.077, 250.12 W, 87, 86 %, 4014 MiB
1, 2024/09/27 00:26:02.078, 18.66 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:27:02.079, 250.14 W, 87, 87 %, 4014 MiB
1, 2024/09/27 00:27:02.080, 25.96 W, 51, 0 %, 46 MiB
0, 2024/09/27 00:28:02.082, 238.76 W, 86, 61 %, 4014 MiB
1, 2024/09/27 00:28:02.082, 18.52 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:29:02.084, 242.82 W, 87, 84 %, 4014 MiB
1, 2024/09/27 00:29:02.085, 19.25 W, 51, 0 %, 46 MiB
0, 2024/09/27 00:30:02.086, 243.92 W, 87, 78 %, 4014 MiB
1, 2024/09/27 00:30:02.087, 20.18 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:31:02.088, 237.54 W, 86, 67 %, 4014 MiB
1, 2024/09/27 00:31:02.089, 18.83 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:32:02.090, 172.76 W, 87, 46 %, 4014 MiB
1, 2024/09/27 00:32:02.091, 22.57 W, 51, 0 %, 46 MiB
0, 2024/09/27 00:33:02.093, 248.25 W, 87, 86 %, 4014 MiB
1, 2024/09/27 00:33:02.094, 18.83 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:34:02.095, 253.65 W, 86, 77 %, 4014 MiB
1, 2024/09/27 00:34:02.096, 19.02 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:35:02.098, 229.81 W, 86, 58 %, 4014 MiB
1, 2024/09/27 00:35:02.099, 18.90 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:36:02.100, 241.64 W, 87, 84 %, 4014 MiB
1, 2024/09/27 00:36:02.101, 19.71 W, 51, 0 %, 46 MiB
0, 2024/09/27 00:37:02.103, 250.73 W, 87, 85 %, 4014 MiB
1, 2024/09/27 00:37:02.104, 18.69 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:38:02.106, 247.00 W, 87, 73 %, 4014 MiB
1, 2024/09/27 00:38:02.106, 21.00 W, 51, 0 %, 46 MiB
0, 2024/09/27 00:39:02.107, 274.92 W, 87, 88 %, 4014 MiB
1, 2024/09/27 00:39:02.108, 18.88 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:40:02.110, 256.20 W, 87, 85 %, 4014 MiB
1, 2024/09/27 00:40:02.111, 18.58 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:41:02.112, 187.94 W, 86, 86 %, 4014 MiB
1, 2024/09/27 00:41:02.113, 18.01 W, 50, 0 %, 46 MiB
0, 2024/09/27 00:42:02.115, 239.35 W, 86, 65 %, 4014 MiB
1, 2024/09/27 00:42:02.116, 26.11 W, 51, 0 %, 46 MiB
0, 2024/09/27 00:43:02.117, 269.42 W, 88, 85 %, 4014 MiB
