gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/06/20 00:00:01.180, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:00:01.181, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:01:01.183, 66.16 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:01:01.185, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:02:01.187, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:02:01.190, 1.20 W, 39, 1 %, 21 MiB
0, 2023/06/20 00:03:01.192, 66.16 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:03:01.193, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:04:01.195, 66.16 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:04:01.197, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:05:01.198, 66.26 W, 53, 0 %, 198 MiB
1, 2023/06/20 00:05:01.199, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:06:01.201, 66.16 W, 53, 0 %, 198 MiB
1, 2023/06/20 00:06:01.202, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:07:01.204, 66.16 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:07:01.209, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:08:01.211, 66.26 W, 53, 0 %, 198 MiB
1, 2023/06/20 00:08:01.212, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:09:01.214, 66.16 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:09:01.215, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:10:01.216, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:10:01.217, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:11:01.218, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:11:01.219, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:12:01.221, 66.16 W, 53, 0 %, 198 MiB
1, 2023/06/20 00:12:01.222, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:13:01.223, 66.16 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:13:01.224, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:14:01.226, 66.16 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:14:01.230, 1.21 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:15:01.232, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:15:01.233, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:16:01.235, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:16:01.240, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/20 00:17:01.241, 66.17 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:17:01.242, 1.20 W, 39, 1 %, 21 MiB
0, 2023/06/20 00:18:01.244, 66.16 W, 54, 0 %, 198 MiB
1, 2023/06/20 00:18:01.246, 1.20 W, 39, 0 %, 21 MiB
