gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/04/01 00:00:01.553, 42.98 W, 55, 15 %, 15268 MiB
1, 2024/04/01 00:00:01.559, 25.01 W, 48, 0 %, 18 MiB
0, 2024/04/01 00:01:01.563, 48.21 W, 55, 15 %, 15268 MiB
1, 2024/04/01 00:01:01.566, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:02:01.592, 47.25 W, 55, 21 %, 15268 MiB
1, 2024/04/01 00:02:01.595, 25.11 W, 48, 0 %, 18 MiB
0, 2024/04/01 00:03:01.599, 47.73 W, 56, 19 %, 15268 MiB
1, 2024/04/01 00:03:01.605, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:04:01.621, 41.53 W, 55, 16 %, 15268 MiB
1, 2024/04/01 00:04:01.626, 25.11 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:05:01.643, 40.37 W, 55, 14 %, 15268 MiB
1, 2024/04/01 00:05:01.649, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:06:01.654, 41.64 W, 55, 15 %, 15268 MiB
1, 2024/04/01 00:06:01.657, 24.92 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:07:01.662, 42.32 W, 55, 16 %, 15268 MiB
1, 2024/04/01 00:07:01.665, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:08:01.680, 46.38 W, 55, 16 %, 15268 MiB
1, 2024/04/01 00:08:01.684, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:09:01.706, 46.09 W, 55, 16 %, 15268 MiB
1, 2024/04/01 00:09:01.709, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:10:01.722, 43.66 W, 55, 39 %, 15268 MiB
1, 2024/04/01 00:10:01.725, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:11:01.729, 54.22 W, 56, 14 %, 15268 MiB
1, 2024/04/01 00:11:01.732, 25.11 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:12:01.749, 47.26 W, 56, 15 %, 15268 MiB
1, 2024/04/01 00:12:01.752, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:13:01.771, 44.65 W, 55, 35 %, 15268 MiB
1, 2024/04/01 00:13:01.775, 24.92 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:14:01.797, 44.26 W, 55, 15 %, 15268 MiB
1, 2024/04/01 00:14:01.802, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:15:01.805, 42.51 W, 55, 16 %, 15268 MiB
1, 2024/04/01 00:15:01.808, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:16:01.812, 43.09 W, 54, 28 %, 15268 MiB
1, 2024/04/01 00:16:01.815, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:17:01.819, 44.55 W, 55, 13 %, 15268 MiB
1, 2024/04/01 00:17:01.822, 24.92 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:18:01.848, 40.95 W, 54, 15 %, 15268 MiB
1, 2024/04/01 00:18:01.851, 24.92 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:19:01.855, 40.27 W, 54, 14 %, 15268 MiB
1, 2024/04/01 00:19:01.858, 25.01 W, 47, 0 %, 18 MiB
0, 2024/04/01 00:20:01.864, 48.99 W, 54, 11 %, 15269 MiB
