gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/05/10 00:00:01.461, 229.14 W, 88, 84 %, 24210 MiB
1, 2024/05/10 00:00:01.462, 255.81 W, 86, 100 %, 20010 MiB
0, 2024/05/10 00:01:01.464, 207.93 W, 87, 86 %, 24210 MiB
1, 2024/05/10 00:01:01.464, 240.26 W, 87, 86 %, 20010 MiB
0, 2024/05/10 00:02:01.466, 219.42 W, 87, 27 %, 24210 MiB
1, 2024/05/10 00:02:01.466, 198.48 W, 82, 0 %, 20010 MiB
0, 2024/05/10 00:03:01.467, 238.48 W, 88, 100 %, 24210 MiB
1, 2024/05/10 00:03:01.467, 258.15 W, 85, 89 %, 20010 MiB
0, 2024/05/10 00:04:01.468, 129.20 W, 84, 0 %, 24210 MiB
1, 2024/05/10 00:04:01.468, 253.57 W, 84, 73 %, 20010 MiB
0, 2024/05/10 00:05:01.470, 234.52 W, 87, 45 %, 24210 MiB
1, 2024/05/10 00:05:01.470, 230.66 W, 87, 33 %, 20010 MiB
0, 2024/05/10 00:06:01.470, 207.71 W, 86, 41 %, 24210 MiB
1, 2024/05/10 00:06:01.470, 251.65 W, 86, 83 %, 20010 MiB
0, 2024/05/10 00:07:01.471, 155.09 W, 85, 0 %, 24210 MiB
1, 2024/05/10 00:07:01.472, 111.46 W, 82, 0 %, 20010 MiB
0, 2024/05/10 00:08:01.473, 242.85 W, 86, 100 %, 24210 MiB
1, 2024/05/10 00:08:01.473, 260.24 W, 84, 100 %, 20010 MiB
0, 2024/05/10 00:09:01.474, 231.16 W, 87, 48 %, 24210 MiB
1, 2024/05/10 00:09:01.474, 241.40 W, 86, 41 %, 20010 MiB
0, 2024/05/10 00:10:01.475, 238.03 W, 88, 87 %, 24210 MiB
1, 2024/05/10 00:10:01.475, 232.15 W, 83, 48 %, 20010 MiB
0, 2024/05/10 00:11:01.475, 247.38 W, 85, 81 %, 24210 MiB
1, 2024/05/10 00:11:01.475, 263.24 W, 83, 100 %, 20010 MiB
0, 2024/05/10 00:12:01.476, 226.00 W, 88, 30 %, 24210 MiB
1, 2024/05/10 00:12:01.477, 256.40 W, 87, 83 %, 20010 MiB
0, 2024/05/10 00:13:01.478, 111.29 W, 84, 0 %, 24210 MiB
1, 2024/05/10 00:13:01.478, 262.80 W, 86, 89 %, 20010 MiB
0, 2024/05/10 00:14:01.479, 211.69 W, 87, 96 %, 24210 MiB
1, 2024/05/10 00:14:01.479, 255.84 W, 84, 100 %, 20010 MiB
0, 2024/05/10 00:15:01.479, 235.60 W, 88, 85 %, 24210 MiB
1, 2024/05/10 00:15:01.480, 189.93 W, 82, 0 %, 20010 MiB
0, 2024/05/10 00:16:01.481, 241.54 W, 88, 86 %, 24210 MiB
