gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/03/25 00:00:02.099, 90.89 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:00:02.101, 17.29 W, 53, 0 %, 47637 MiB
0, 2024/03/25 00:01:02.104, 90.46 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:01:02.106, 17.65 W, 52, 0 %, 47637 MiB
0, 2024/03/25 00:02:02.108, 90.47 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:02:02.111, 25.67 W, 52, 0 %, 47637 MiB
0, 2024/03/25 00:03:02.113, 90.32 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:03:02.128, 17.68 W, 51, 0 %, 47637 MiB
0, 2024/03/25 00:04:02.130, 90.00 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:04:02.164, 17.58 W, 50, 0 %, 47637 MiB
0, 2024/03/25 00:05:02.169, 89.96 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:05:02.172, 17.40 W, 50, 0 %, 47637 MiB
0, 2024/03/25 00:06:02.173, 90.03 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:06:02.183, 17.50 W, 49, 0 %, 47637 MiB
0, 2024/03/25 00:07:02.185, 90.14 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:07:02.188, 25.46 W, 50, 0 %, 47637 MiB
0, 2024/03/25 00:08:02.190, 90.32 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:08:02.193, 17.69 W, 49, 0 %, 47637 MiB
0, 2024/03/25 00:09:02.196, 90.32 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:09:02.199, 17.89 W, 49, 0 %, 47637 MiB
0, 2024/03/25 00:10:02.201, 90.27 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:10:02.204, 20.27 W, 49, 0 %, 47637 MiB
0, 2024/03/25 00:11:02.206, 90.65 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:11:02.209, 18.32 W, 49, 0 %, 47637 MiB
0, 2024/03/25 00:12:02.211, 90.91 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:12:02.214, 17.48 W, 48, 0 %, 47637 MiB
0, 2024/03/25 00:13:02.216, 90.59 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:13:02.219, 17.63 W, 48, 0 %, 47637 MiB
0, 2024/03/25 00:14:02.221, 90.40 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:14:02.233, 19.02 W, 49, 0 %, 47637 MiB
0, 2024/03/25 00:15:02.236, 90.85 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:15:02.239, 17.73 W, 48, 0 %, 47637 MiB
0, 2024/03/25 00:16:02.243, 90.64 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:16:02.246, 18.15 W, 49, 0 %, 47637 MiB
0, 2024/03/25 00:17:02.248, 90.65 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:17:02.251, 17.66 W, 48, 0 %, 47637 MiB
0, 2024/03/25 00:18:02.253, 90.96 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:18:02.260, 25.41 W, 49, 0 %, 47637 MiB
0, 2024/03/25 00:19:02.262, 90.56 W, 73, 0 %, 24131 MiB
1, 2024/03/25 00:19:02.265, 18.24 W, 48, 0 %, 47637 MiB
0, 2024/03/25 00:20:02.267, 90.68 W, 73, 0 %, 24131 MiB
