index, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
1, 2023/03/18 00:15:01.587, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:16:01.589, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:16:01.590, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:17:01.592, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:17:01.593, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:18:01.595, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:18:01.596, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:19:01.598, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:19:01.599, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:20:01.601, 22.13 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:20:01.602, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:21:01.604, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:21:01.605, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:22:01.607, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:22:01.608, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:23:01.610, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:23:01.611, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:24:01.613, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:24:01.614, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:25:01.616, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:25:01.617, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:26:01.619, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:26:01.620, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:27:01.621, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:27:01.623, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:28:01.624, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:28:01.626, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:29:01.627, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:29:01.629, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:30:01.630, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:30:01.632, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:31:01.633, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:31:01.634, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:32:01.636, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:32:01.637, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:33:01.639, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:33:01.640, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:34:01.642, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:34:01.643, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:35:01.645, 22.22 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:35:01.646, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:36:01.648, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:36:01.649, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:37:01.651, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:37:01.652, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:38:01.654, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:38:01.655, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:39:01.657, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:39:01.658, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:40:01.660, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:40:01.661, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:41:01.663, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:41:01.664, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:42:01.666, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:42:01.667, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:43:01.669, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:43:01.670, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:44:01.672, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:44:01.673, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:45:01.674, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:45:01.676, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:46:01.677, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:46:01.679, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:47:01.680, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:47:01.682, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:48:01.683, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:48:01.685, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:49:01.686, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:49:01.687, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:50:01.689, 22.22 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:50:01.690, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:51:01.692, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/18 00:51:01.693, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:52:01.695, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:52:01.696, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:53:01.698, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:53:01.699, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:54:01.701, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:54:01.702, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:55:01.704, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:55:01.705, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:56:01.707, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:56:01.708, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:57:01.710, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:57:01.711, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:58:01.713, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:58:01.714, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 00:59:01.716, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 00:59:01.717, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:00:01.719, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:00:01.720, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:01:01.722, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:01:01.723, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:02:01.724, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:02:01.726, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:03:01.727, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:03:01.728, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:04:01.730, 22.12 W, 30, 0 %, 5 MiB
1, 2023/03/18 01:04:01.731, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:05:01.733, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:05:01.734, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:06:01.736, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:06:01.737, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:07:01.739, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:07:01.740, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:08:01.742, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:08:01.743, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:09:01.745, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:09:01.746, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:10:01.747, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:10:01.749, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:11:01.750, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:11:01.752, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:12:01.753, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:12:01.755, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:13:01.756, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:13:01.758, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:14:01.759, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:14:01.761, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:15:01.762, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:15:01.764, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:16:01.765, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:16:01.767, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:17:01.768, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:17:01.769, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:18:01.771, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:18:01.772, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:19:01.774, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:19:01.775, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:20:01.777, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:20:01.778, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:21:01.780, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:21:01.781, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:22:01.783, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:22:01.784, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:23:01.786, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:23:01.787, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:24:01.789, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:24:01.790, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:25:01.792, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:25:01.793, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:26:01.795, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:26:01.796, 1.10 W, 36, 0 %, 21 MiB
0, 2023/03/18 01:27:01.798, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:27:01.799, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:28:01.801, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:28:01.802, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:29:01.804, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:29:01.805, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:30:01.806, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:30:01.808, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:31:01.810, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:31:01.811, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:32:01.813, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:32:01.814, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:33:01.815, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:33:01.817, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:34:01.818, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:34:01.820, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:35:01.821, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:35:01.823, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:36:01.824, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:36:01.826, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:37:01.827, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:37:01.828, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:38:01.830, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:38:01.831, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:39:01.833, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:39:01.834, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:40:01.836, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:40:01.837, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:41:01.839, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:41:01.841, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:42:01.842, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:42:01.843, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:43:01.845, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:43:01.847, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:44:01.848, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:44:01.849, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:45:01.851, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:45:01.852, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:46:01.854, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:46:01.856, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:47:01.857, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:47:01.858, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:48:01.860, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:48:01.861, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:49:01.863, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:49:01.866, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:50:01.868, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:50:01.869, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:51:01.871, 22.13 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:51:01.872, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:52:01.874, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:52:01.875, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:53:01.877, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:53:01.880, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:54:01.882, 22.22 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:54:01.883, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:55:01.885, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:55:01.886, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:56:01.888, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:56:01.889, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:57:01.891, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:57:01.892, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:58:01.894, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:58:01.895, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 01:59:01.896, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 01:59:01.898, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:00:01.899, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:00:01.901, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:01:01.903, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:01:01.904, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:02:01.905, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:02:01.907, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:03:01.908, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:03:01.910, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:04:01.912, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:04:01.913, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:05:01.915, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:05:01.916, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:06:01.918, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:06:01.919, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:07:01.921, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:07:01.922, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:08:01.924, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:08:01.925, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:09:01.927, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:09:01.928, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:10:01.929, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:10:01.931, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:11:01.933, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:11:01.934, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:12:01.935, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:12:01.937, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:13:01.938, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:13:01.939, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:14:01.941, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:14:01.942, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:15:01.944, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:15:01.945, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:16:01.947, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:16:01.948, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:17:01.950, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:17:01.951, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:18:01.953, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:18:01.954, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:19:01.956, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:19:01.957, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:20:01.959, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:20:01.960, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:21:01.962, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:21:01.963, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:22:01.965, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:22:01.966, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:23:01.968, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:23:01.969, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:24:01.971, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:24:01.972, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:25:01.974, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:25:01.975, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:26:01.976, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:26:01.977, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:27:01.979, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:27:01.980, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:28:01.982, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:28:01.983, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:29:01.985, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:29:01.986, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:30:01.988, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:30:01.989, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:31:01.991, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:31:01.992, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:32:01.994, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:32:01.995, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:33:01.997, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:33:01.998, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:34:02.000, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:34:02.001, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:35:02.003, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:35:02.004, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:36:02.006, 22.22 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:36:02.007, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:37:02.009, 22.13 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:37:02.010, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:38:02.012, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:38:02.013, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:39:02.015, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:39:02.016, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:40:02.018, 22.03 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:40:02.019, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:41:02.021, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:41:02.022, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:42:02.024, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:42:02.025, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:43:02.027, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:43:02.028, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:44:02.030, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:44:02.031, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:45:02.032, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:45:02.034, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:46:02.035, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:46:02.036, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:47:02.038, 22.13 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:47:02.039, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:48:02.041, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:48:02.042, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:49:02.044, 21.74 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:49:02.045, 1.10 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:50:02.047, 21.84 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:50:02.048, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:51:02.050, 21.93 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:51:02.051, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:52:02.053, 22.12 W, 31, 0 %, 5 MiB
1, 2023/03/18 02:52:02.054, 1.09 W, 35, 0 %, 21 MiB
0, 2023/03/18 02:53:02.056, 22.03 W, 31, 0 %, 5 MiB
