gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/06/28 00:00:01.195, 280.95 W, 89, 87 %, 19013 MiB
1, 2024/06/28 00:00:01.197, 268.88 W, 86, 87 %, 3295 MiB
0, 2024/06/28 00:01:01.199, 271.31 W, 89, 93 %, 19013 MiB
1, 2024/06/28 00:01:01.199, 265.77 W, 86, 93 %, 3295 MiB
0, 2024/06/28 00:02:01.200, 268.76 W, 88, 84 %, 19013 MiB
1, 2024/06/28 00:02:01.200, 285.73 W, 85, 93 %, 3295 MiB
0, 2024/06/28 00:03:01.201, 278.51 W, 89, 93 %, 19013 MiB
1, 2024/06/28 00:03:01.201, 266.40 W, 86, 93 %, 3295 MiB
0, 2024/06/28 00:04:01.202, 273.15 W, 89, 100 %, 19013 MiB
1, 2024/06/28 00:04:01.202, 266.25 W, 86, 93 %, 3295 MiB
0, 2024/06/28 00:05:01.203, 272.85 W, 89, 93 %, 19013 MiB
1, 2024/06/28 00:05:01.217, 225.27 W, 85, 57 %, 3295 MiB
0, 2024/06/28 00:06:01.219, 282.46 W, 89, 86 %, 19013 MiB
1, 2024/06/28 00:06:01.219, 267.16 W, 86, 91 %, 3295 MiB
0, 2024/06/28 00:07:01.220, 276.49 W, 88, 99 %, 19013 MiB
1, 2024/06/28 00:07:01.220, 267.62 W, 86, 92 %, 3295 MiB
0, 2024/06/28 00:08:01.221, 275.58 W, 88, 100 %, 19013 MiB
1, 2024/06/28 00:08:01.221, 267.02 W, 86, 93 %, 3295 MiB
0, 2024/06/28 00:09:01.222, 276.08 W, 89, 100 %, 19013 MiB
1, 2024/06/28 00:09:01.222, 267.36 W, 86, 94 %, 3295 MiB
0, 2024/06/28 00:10:01.223, 268.95 W, 88, 99 %, 19013 MiB
1, 2024/06/28 00:10:01.223, 264.96 W, 86, 93 %, 3295 MiB
0, 2024/06/28 00:11:01.224, 268.35 W, 88, 100 %, 19013 MiB
1, 2024/06/28 00:11:01.224, 265.99 W, 86, 94 %, 3295 MiB
0, 2024/06/28 00:12:01.225, 281.47 W, 88, 100 %, 19013 MiB
1, 2024/06/28 00:12:01.225, 271.79 W, 86, 92 %, 3295 MiB
0, 2024/06/28 00:13:01.226, 273.72 W, 89, 100 %, 19013 MiB
1, 2024/06/28 00:13:01.227, 264.33 W, 86, 94 %, 3295 MiB
0, 2024/06/28 00:14:01.228, 269.35 W, 88, 100 %, 19013 MiB
1, 2024/06/28 00:14:01.229, 264.94 W, 86, 93 %, 3295 MiB
0, 2024/06/28 00:15:01.230, 271.49 W, 88, 98 %, 19013 MiB
1, 2024/06/28 00:15:01.234, 278.47 W, 86, 92 %, 3295 MiB
0, 2024/06/28 00:16:01.235, 279.44 W, 89, 99 %, 19013 MiB
1, 2024/06/28 00:16:01.237, 263.73 W, 86, 91 %, 3295 MiB
0, 2024/06/28 00:17:01.237, 272.48 W, 89, 83 %, 19013 MiB
1, 2024/06/28 00:17:01.238, 265.39 W, 86, 94 %, 3295 MiB
