gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/07/07 00:00:01.903, 25.23 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:00:01.911, 24.43 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:01:01.917, 25.24 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:01:01.921, 24.53 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:02:01.942, 25.14 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:02:01.963, 24.43 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:03:01.975, 25.23 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:03:01.978, 24.43 W, 44, 0 %, 15 MiB
0, 2023/07/07 00:04:01.984, 25.24 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:04:01.987, 24.53 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:05:01.999, 25.33 W, 46, 1 %, 1919 MiB
1, 2023/07/07 00:05:02.012, 24.34 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:06:02.040, 25.14 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:06:02.044, 24.34 W, 44, 0 %, 15 MiB
0, 2023/07/07 00:07:02.048, 25.03 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:07:02.067, 24.53 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:08:02.094, 25.14 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:08:02.097, 24.34 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:09:02.121, 25.24 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:09:02.125, 24.43 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:10:02.149, 25.14 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:10:02.167, 24.43 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:11:02.183, 25.23 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:11:02.211, 24.43 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:12:02.216, 25.14 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:12:02.222, 24.34 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:13:02.248, 25.13 W, 46, 1 %, 1919 MiB
1, 2023/07/07 00:13:02.270, 24.53 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:14:02.276, 25.24 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:14:02.279, 24.43 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:15:02.309, 25.23 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:15:02.321, 24.34 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:16:02.327, 25.14 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:16:02.330, 24.43 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:17:02.338, 25.04 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:17:02.344, 24.43 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:18:02.350, 25.14 W, 46, 0 %, 1919 MiB
1, 2023/07/07 00:18:02.354, 24.34 W, 45, 0 %, 15 MiB
0, 2023/07/07 00:19:02.383, 25.14 W, 46, 0 %, 1919 MiB
