gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/10/25 00:00:01.100, 54.19 W, 63, 100 %, 26241 MiB
1, 2023/10/25 00:00:01.103, 50.86 W, 60, 0 %, 24852 MiB
0, 2023/10/25 00:01:01.106, 39.59 W, 61, 0 %, 26241 MiB
1, 2023/10/25 00:01:01.109, 50.08 W, 59, 0 %, 24852 MiB
0, 2023/10/25 00:02:01.112, 50.24 W, 60, 100 %, 26241 MiB
1, 2023/10/25 00:02:01.115, 49.89 W, 58, 0 %, 24852 MiB
0, 2023/10/25 00:03:01.122, 49.46 W, 60, 0 %, 26241 MiB
1, 2023/10/25 00:03:01.125, 50.37 W, 58, 100 %, 24852 MiB
0, 2023/10/25 00:04:01.130, 53.72 W, 62, 100 %, 26241 MiB
1, 2023/10/25 00:04:01.133, 37.79 W, 59, 0 %, 24852 MiB
0, 2023/10/25 00:05:01.137, 53.53 W, 61, 100 %, 26241 MiB
1, 2023/10/25 00:05:01.143, 36.62 W, 58, 0 %, 24852 MiB
0, 2023/10/25 00:06:01.146, 54.20 W, 62, 100 %, 26241 MiB
1, 2023/10/25 00:06:01.150, 50.37 W, 59, 0 %, 24852 MiB
0, 2023/10/25 00:07:01.152, 53.91 W, 62, 100 %, 26241 MiB
1, 2023/10/25 00:07:01.155, 50.28 W, 59, 0 %, 24852 MiB
0, 2023/10/25 00:08:01.157, 85.85 W, 65, 100 %, 26241 MiB
1, 2023/10/25 00:08:01.163, 50.96 W, 60, 0 %, 24852 MiB
0, 2023/10/25 00:09:01.166, 54.94 W, 64, 42 %, 26241 MiB
1, 2023/10/25 00:09:01.170, 182.86 W, 63, 99 %, 24852 MiB
0, 2023/10/25 00:10:01.181, 53.33 W, 62, 0 %, 26241 MiB
1, 2023/10/25 00:10:01.185, 50.18 W, 59, 0 %, 24852 MiB
0, 2023/10/25 00:11:01.188, 52.75 W, 61, 0 %, 26210 MiB
1, 2023/10/25 00:11:01.191, 49.98 W, 58, 0 %, 24852 MiB
0, 2023/10/25 00:12:01.195, 38.42 W, 60, 0 %, 26242 MiB
1, 2023/10/25 00:12:01.199, 49.59 W, 58, 0 %, 24852 MiB
0, 2023/10/25 00:13:01.202, 39.20 W, 60, 0 %, 26242 MiB
1, 2023/10/25 00:13:01.206, 50.28 W, 58, 100 %, 24852 MiB
0, 2023/10/25 00:14:01.209, 53.04 W, 61, 100 %, 26242 MiB
1, 2023/10/25 00:14:01.213, 36.72 W, 58, 0 %, 24852 MiB
0, 2023/10/25 00:15:01.217, 52.37 W, 60, 100 %, 26242 MiB
1, 2023/10/25 00:15:01.220, 36.82 W, 57, 0 %, 24852 MiB
0, 2023/10/25 00:16:01.223, 53.81 W, 63, 0 %, 26242 MiB
1, 2023/10/25 00:16:01.228, 51.64 W, 60, 100 %, 24852 MiB
0, 2023/10/25 00:17:01.231, 53.24 W, 61, 0 %, 26242 MiB
