gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/01/06 00:00:01.596, 259.48 W, 88, 100 %, 41326 MiB
1, 2024/01/06 00:00:01.596, 253.98 W, 87, 100 %, 43883 MiB
0, 2024/01/06 00:01:01.597, 254.82 W, 88, 100 %, 41326 MiB
1, 2024/01/06 00:01:01.597, 112.13 W, 83, 1 %, 43883 MiB
0, 2024/01/06 00:02:01.598, 248.49 W, 88, 98 %, 41326 MiB
1, 2024/01/06 00:02:01.598, 257.38 W, 87, 100 %, 43883 MiB
0, 2024/01/06 00:03:01.599, 252.26 W, 89, 94 %, 41326 MiB
1, 2024/01/06 00:03:01.600, 257.11 W, 87, 100 %, 43883 MiB
0, 2024/01/06 00:04:01.600, 222.79 W, 89, 100 %, 41326 MiB
1, 2024/01/06 00:04:01.600, 231.26 W, 84, 53 %, 43883 MiB
0, 2024/01/06 00:05:01.601, 264.78 W, 88, 100 %, 41326 MiB
1, 2024/01/06 00:05:01.601, 260.91 W, 85, 100 %, 43883 MiB
0, 2024/01/06 00:06:01.601, 253.08 W, 88, 100 %, 41326 MiB
1, 2024/01/06 00:06:01.601, 262.41 W, 85, 100 %, 43883 MiB
0, 2024/01/06 00:07:01.601, 264.83 W, 88, 92 %, 41326 MiB
1, 2024/01/06 00:07:01.601, 256.35 W, 85, 70 %, 43883 MiB
0, 2024/01/06 00:08:01.602, 262.42 W, 88, 100 %, 41326 MiB
1, 2024/01/06 00:08:01.602, 258.62 W, 85, 100 %, 43883 MiB
0, 2024/01/06 00:09:01.603, 252.09 W, 88, 99 %, 41326 MiB
1, 2024/01/06 00:09:01.603, 244.85 W, 85, 73 %, 43883 MiB
0, 2024/01/06 00:10:01.604, 260.33 W, 88, 100 %, 41326 MiB
1, 2024/01/06 00:10:01.604, 259.95 W, 87, 60 %, 43883 MiB
0, 2024/01/06 00:11:01.605, 249.32 W, 88, 92 %, 41326 MiB
1, 2024/01/06 00:11:01.605, 266.33 W, 83, 100 %, 43883 MiB
0, 2024/01/06 00:12:01.606, 203.79 W, 88, 100 %, 41326 MiB
1, 2024/01/06 00:12:01.607, 250.64 W, 86, 36 %, 43883 MiB
0, 2024/01/06 00:13:01.607, 253.50 W, 88, 100 %, 41326 MiB
1, 2024/01/06 00:13:01.607, 256.19 W, 87, 96 %, 43883 MiB
0, 2024/01/06 00:14:01.608, 265.61 W, 88, 92 %, 41326 MiB
1, 2024/01/06 00:14:01.609, 255.06 W, 84, 82 %, 43883 MiB
0, 2024/01/06 00:15:01.610, 259.33 W, 88, 93 %, 41326 MiB
1, 2024/01/06 00:15:01.611, 258.21 W, 87, 57 %, 43883 MiB
0, 2024/01/06 00:16:01.611, 257.78 W, 89, 91 %, 41326 MiB
1, 2024/01/06 00:16:01.611, 266.32 W, 86, 48 %, 43883 MiB
0, 2024/01/06 00:17:01.612, 252.14 W, 88, 100 %, 41326 MiB
1, 2024/01/06 00:17:01.613, 227.74 W, 86, 69 %, 43883 MiB
0, 2024/01/06 00:18:01.614, 257.74 W, 88, 100 %, 41326 MiB
1, 2024/01/06 00:18:01.614, 159.05 W, 84, 11 %, 43883 MiB
0, 2024/01/06 00:19:01.614, 195.10 W, 88, 0 %, 41326 MiB
