gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/11/18 00:00:01.216, 25.03 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:00:01.239, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:01:01.253, 24.85 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:01:01.256, 24.34 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:02:01.258, 25.05 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:02:01.277, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:03:01.281, 24.94 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:03:01.303, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:04:01.311, 24.94 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:04:01.338, 24.34 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:05:01.348, 25.04 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:05:01.371, 24.34 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:06:01.376, 25.05 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:06:01.384, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:07:01.409, 24.95 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:07:01.412, 24.43 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:08:01.435, 24.95 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:08:01.439, 24.34 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:09:01.452, 24.85 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:09:01.455, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:10:01.466, 25.05 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:10:01.472, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:11:01.475, 24.96 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:11:01.479, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:12:01.497, 25.05 W, 45, 1 %, 1404 MiB
1, 2023/11/18 00:12:01.500, 24.34 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:13:01.504, 24.95 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:13:01.529, 24.34 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:14:01.533, 24.85 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:14:01.559, 24.14 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:15:01.564, 25.05 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:15:01.590, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:16:01.594, 24.85 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:16:01.610, 24.34 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:17:01.628, 25.05 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:17:01.631, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:18:01.636, 24.95 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:18:01.647, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:19:01.654, 25.04 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:19:01.681, 24.34 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:20:01.708, 25.04 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:20:01.735, 24.34 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:21:01.739, 24.95 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:21:01.759, 24.14 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:22:01.764, 24.94 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:22:01.787, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:23:01.806, 24.95 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:23:01.824, 24.24 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:24:01.834, 24.85 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:24:01.853, 24.43 W, 44, 0 %, 15 MiB
0, 2023/11/18 00:25:01.865, 25.05 W, 45, 0 %, 1404 MiB
1, 2023/11/18 00:25:01.890, 24.34 W, 44, 0 %, 15 MiB
