gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/08/11 00:00:01.583, 21.94 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:00:01.584, 1.17 W, 39, 0 %, 21 MiB
0, 2024/08/11 00:01:01.586, 21.84 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:01:01.588, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:02:01.589, 21.85 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:02:01.591, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:03:01.592, 21.94 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:03:01.593, 1.18 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:04:01.596, 22.23 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:04:01.597, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:05:01.598, 22.04 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:05:01.600, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:06:01.602, 21.94 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:06:01.603, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:07:01.605, 22.04 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:07:01.606, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:08:01.608, 21.94 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:08:01.609, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:09:01.610, 21.85 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:09:01.612, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:10:01.613, 22.04 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:10:01.615, 1.18 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:11:01.616, 21.94 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:11:01.621, 1.18 W, 39, 0 %, 21 MiB
0, 2024/08/11 00:12:01.623, 22.04 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:12:01.624, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:13:01.626, 22.13 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:13:01.627, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:14:01.629, 22.13 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:14:01.630, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:15:01.632, 21.85 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:15:01.633, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:16:01.634, 22.04 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:16:01.636, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:17:01.638, 22.04 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:17:01.639, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:18:01.641, 22.13 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:18:01.642, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:19:01.644, 21.94 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:19:01.645, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:20:01.647, 21.94 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:20:01.648, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:21:01.649, 22.13 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:21:01.651, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:22:01.652, 22.04 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:22:01.654, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:23:01.655, 22.04 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:23:01.657, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:24:01.658, 22.13 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:24:01.659, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:25:01.661, 22.04 W, 32, 0 %, 5 MiB
1, 2024/08/11 00:25:01.662, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:26:01.664, 21.94 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:26:01.665, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:27:01.667, 22.04 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:27:01.668, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:28:01.670, 22.33 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:28:01.671, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:29:01.673, 22.13 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:29:01.674, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:30:01.676, 22.04 W, 33, 0 %, 5 MiB
1, 2024/08/11 00:30:01.677, 1.17 W, 38, 0 %, 21 MiB
0, 2024/08/11 00:31:01.679, 22.13 W, 33, 0 %, 5 MiB
