index, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
1, 2023/03/20 02:51:01.745, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 02:52:01.747, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 02:52:01.748, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 02:53:01.750, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/20 02:53:01.751, 1.08 W, 35, 0 %, 21 MiB
0, 2023/03/20 02:54:01.753, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 02:54:01.755, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 02:55:01.757, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 02:55:01.758, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 02:56:01.760, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 02:56:01.761, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 02:57:01.763, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 02:57:01.764, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 02:58:01.767, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 02:58:01.768, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 02:59:01.769, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 02:59:01.771, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:00:01.772, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:00:01.773, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:01:01.775, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:01:01.776, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:02:01.778, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:02:01.779, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:03:01.781, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:03:01.782, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:04:01.784, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:04:01.785, 1.19 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:05:01.787, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:05:01.788, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:06:01.790, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:06:01.791, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:07:01.792, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:07:01.794, 1.07 W, 35, 0 %, 21 MiB
0, 2023/03/20 03:08:01.795, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:08:01.797, 1.07 W, 35, 0 %, 21 MiB
0, 2023/03/20 03:09:01.799, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:09:01.800, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:10:01.802, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:10:01.806, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:11:01.808, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:11:01.809, 1.08 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:12:01.811, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:12:01.812, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:13:01.814, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:13:01.815, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:14:01.817, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:14:01.818, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:15:01.820, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:15:01.821, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:16:01.823, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:16:01.824, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:17:01.826, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:17:01.827, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:18:01.829, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:18:01.830, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:19:01.832, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:19:01.833, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:20:01.835, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:20:01.836, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:21:01.838, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:21:01.839, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:22:01.841, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:22:01.843, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:23:01.844, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:23:01.846, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:24:01.847, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:24:01.849, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:25:01.850, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:25:01.852, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:26:01.854, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:26:01.855, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:27:01.857, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:27:01.858, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:28:01.859, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:28:01.861, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:29:01.862, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:29:01.863, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:30:01.865, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:30:01.866, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:31:01.868, 21.84 W, 29, 0 %, 5 MiB
1, 2023/03/20 03:31:01.869, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:32:01.871, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:32:01.872, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:33:01.874, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:33:01.875, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:34:01.877, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:34:01.878, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:35:01.880, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:35:01.881, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:36:01.883, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:36:01.884, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:37:01.886, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:37:01.887, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:38:01.889, 21.75 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:38:01.890, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:39:01.892, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:39:01.894, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:40:01.895, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:40:01.897, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:41:01.898, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:41:01.900, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:42:01.901, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:42:01.903, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:43:01.904, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:43:01.906, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:44:01.907, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:44:01.909, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:45:01.911, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:45:01.912, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:46:01.914, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:46:01.915, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:47:01.917, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:47:01.920, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:48:01.922, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:48:01.924, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:49:01.925, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:49:01.927, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:50:01.928, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:50:01.929, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:51:01.931, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:51:01.932, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:52:01.934, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:52:01.935, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:53:01.937, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:53:01.938, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:54:01.940, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:54:01.941, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:55:01.943, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:55:01.944, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:56:01.946, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:56:01.947, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:57:01.949, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:57:01.950, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:58:01.952, 22.22 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:58:01.953, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 03:59:01.955, 22.13 W, 30, 0 %, 5 MiB
1, 2023/03/20 03:59:01.956, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:00:01.958, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:00:01.959, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:01:01.961, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:01:01.962, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:02:01.964, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:02:01.967, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:03:01.969, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:03:01.970, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:04:01.972, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:04:01.973, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:05:01.975, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:05:01.976, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:06:01.978, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:06:01.979, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:07:01.981, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:07:01.982, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:08:01.984, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:08:01.985, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:09:01.987, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:09:01.988, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:10:01.990, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:10:01.991, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:11:01.993, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:11:01.994, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:12:01.996, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:12:01.997, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:13:01.999, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:13:02.000, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:14:02.002, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:14:02.003, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:15:02.005, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:15:02.006, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:16:02.008, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:16:02.009, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:17:02.011, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:17:02.012, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:18:02.014, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:18:02.015, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:19:02.017, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:19:02.018, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:20:02.020, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:20:02.021, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:21:02.023, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:21:02.024, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:22:02.026, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:22:02.027, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:23:02.029, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:23:02.030, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:24:02.032, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:24:02.033, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:25:02.035, 21.84 W, 29, 0 %, 5 MiB
1, 2023/03/20 04:25:02.036, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:26:02.038, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:26:02.039, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:27:02.040, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:27:02.042, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:28:02.043, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:28:02.045, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:29:02.046, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:29:02.048, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:30:02.049, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:30:02.051, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:31:02.052, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:31:02.053, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:32:02.055, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:32:02.056, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:33:02.058, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:33:02.059, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:34:02.061, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:34:02.062, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:35:02.064, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:35:02.065, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:36:02.067, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:36:02.069, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:37:02.070, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:37:02.072, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:38:02.073, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:38:02.075, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:39:02.076, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:39:02.078, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:40:02.079, 22.22 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:40:02.081, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:41:02.082, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:41:02.084, 1.07 W, 35, 0 %, 21 MiB
0, 2023/03/20 04:42:02.085, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:42:02.086, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:43:02.088, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:43:02.089, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:44:02.091, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:44:02.092, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:45:02.094, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:45:02.095, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:46:02.097, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:46:02.098, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:47:02.100, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:47:02.101, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:48:02.103, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:48:02.104, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:49:02.106, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:49:02.108, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:50:02.110, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:50:02.111, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:51:02.113, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:51:02.114, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:52:02.116, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:52:02.117, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:53:02.119, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:53:02.121, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:54:02.122, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:54:02.124, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:55:02.125, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:55:02.127, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:56:02.128, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:56:02.130, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:57:02.131, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:57:02.132, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:58:02.134, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:58:02.138, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 04:59:02.140, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 04:59:02.141, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:00:02.143, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:00:02.144, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:01:02.146, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:01:02.147, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:02:02.149, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:02:02.150, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:03:02.152, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:03:02.153, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:04:02.155, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:04:02.156, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:05:02.158, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:05:02.159, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:06:02.161, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:06:02.162, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:07:02.164, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:07:02.165, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:08:02.167, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:08:02.168, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:09:02.170, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:09:02.172, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:10:02.174, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:10:02.177, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:11:02.179, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:11:02.180, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:12:02.182, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:12:02.183, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:13:02.185, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:13:02.186, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:14:02.188, 22.13 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:14:02.189, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:15:02.191, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:15:02.192, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:16:02.194, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:16:02.196, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:17:02.198, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:17:02.199, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:18:02.201, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:18:02.202, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:19:02.203, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:19:02.205, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:20:02.206, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:20:02.208, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:21:02.210, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:21:02.214, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:22:02.216, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:22:02.217, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:23:02.219, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:23:02.220, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:24:02.222, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:24:02.223, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:25:02.225, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:25:02.226, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:26:02.228, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:26:02.229, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:27:02.231, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:27:02.232, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:28:02.234, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:28:02.235, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:29:02.237, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:29:02.238, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:30:02.239, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:30:02.241, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:31:02.242, 22.03 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:31:02.244, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:32:02.245, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:32:02.247, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:33:02.248, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:33:02.249, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:34:02.251, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:34:02.252, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:35:02.254, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:35:02.255, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:36:02.257, 21.84 W, 29, 0 %, 5 MiB
1, 2023/03/20 05:36:02.258, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:37:02.260, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:37:02.261, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:38:02.262, 21.84 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:38:02.264, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:39:02.265, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:39:02.266, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:40:02.268, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:40:02.269, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:41:02.271, 22.13 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:41:02.272, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:42:02.274, 21.74 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:42:02.275, 1.07 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:43:02.277, 21.74 W, 29, 0 %, 5 MiB
1, 2023/03/20 05:43:02.278, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:44:02.280, 21.93 W, 30, 0 %, 5 MiB
1, 2023/03/20 05:44:02.281, 1.06 W, 34, 0 %, 21 MiB
0, 2023/03/20 05:45:02.283, 22.03 W, 30, 0 %, 5 MiB
