gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/09/06 00:00:01.818, 29.84 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:01:01.822, 31.25 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:02:01.834, 30.92 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:03:01.837, 30.41 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:04:01.840, 30.85 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:05:01.844, 30.92 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:06:01.847, 31.27 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:07:01.850, 30.98 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:08:01.854, 30.75 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:09:01.858, 30.67 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:10:01.861, 30.38 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:11:01.864, 30.50 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:12:01.868, 30.24 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:13:01.871, 29.95 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:14:01.874, 30.31 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:15:01.877, 30.52 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:16:01.880, 29.67 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:17:01.892, 29.72 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:18:01.895, 30.51 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:19:01.898, 30.66 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:20:01.901, 30.24 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:21:01.904, 30.11 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:22:01.907, 30.69 W, 34, 0 %, 293 MiB
0, 2024/09/06 00:23:01.918, 348.87 W, 60, 98 %, 3295 MiB
0, 2024/09/06 00:24:01.921, 358.96 W, 66, 97 %, 3295 MiB
0, 2024/09/06 00:25:01.924, 362.38 W, 68, 98 %, 3295 MiB
0, 2024/09/06 00:26:01.927, 363.82 W, 68, 98 %, 3295 MiB
0, 2024/09/06 00:27:01.930, 363.75 W, 68, 98 %, 3295 MiB
0, 2024/09/06 00:28:01.933, 363.88 W, 68, 97 %, 3295 MiB
0, 2024/09/06 00:29:01.935, 363.12 W, 68, 98 %, 3295 MiB
0, 2024/09/06 00:30:01.947, 341.82 W, 68, 95 %, 3295 MiB
0, 2024/09/06 00:31:01.949, 364.50 W, 68, 97 %, 3295 MiB
0, 2024/09/06 00:32:01.952, 313.38 W, 67, 34 %, 3295 MiB
0, 2024/09/06 00:33:01.955, 363.47 W, 68, 98 %, 3295 MiB
0, 2024/09/06 00:34:01.957, 341.17 W, 68, 98 %, 3295 MiB
0, 2024/09/06 00:35:01.960, 365.24 W, 68, 98 %, 3295 MiB
0, 2024/09/06 00:36:01.963, 364.51 W, 68, 97 %, 3295 MiB
0, 2024/09/06 00:37:01.966, 125.20 W, 60, 0 %, 3295 MiB
0, 2024/09/06 00:38:01.969, 36.35 W, 47, 0 %, 3295 MiB
0, 2024/09/06 00:39:01.971, 359.00 W, 66, 98 %, 3299 MiB
0, 2024/09/06 00:40:01.975, 362.53 W, 69, 98 %, 3299 MiB
0, 2024/09/06 00:41:01.977, 363.73 W, 69, 97 %, 3299 MiB
0, 2024/09/06 00:42:01.980, 37.08 W, 50, 0 %, 26 MiB
0, 2024/09/06 00:43:01.984, 34.58 W, 43, 0 %, 26 MiB
0, 2024/09/06 00:44:01.987, 32.98 W, 39, 0 %, 26 MiB
0, 2024/09/06 00:45:01.988, 31.80 W, 36, 0 %, 26 MiB
0, 2024/09/06 00:46:01.989, 30.96 W, 34, 0 %, 26 MiB
0, 2024/09/06 00:47:01.990, 30.74 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:48:01.991, 30.37 W, 32, 0 %, 26 MiB
0, 2024/09/06 00:49:01.993, 30.23 W, 32, 0 %, 26 MiB
0, 2024/09/06 00:50:01.995, 29.91 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:51:01.997, 29.55 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:52:01.999, 30.09 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:53:02.001, 30.44 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:54:02.004, 30.43 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:55:02.006, 29.58 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:56:02.009, 30.29 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:57:02.011, 30.06 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:58:02.014, 30.31 W, 33, 0 %, 26 MiB
0, 2024/09/06 00:59:02.016, 30.67 W, 33, 0 %, 26 MiB
0, 2024/09/06 01:00:02.018, 30.27 W, 33, 0 %, 26 MiB
0, 2024/09/06 01:01:02.021, 30.30 W, 33, 0 %, 26 MiB
0, 2024/09/06 01:02:02.023, 30.07 W, 33, 0 %, 26 MiB
0, 2024/09/06 01:03:02.025, 30.17 W, 33, 0 %, 26 MiB
0, 2024/09/06 01:04:02.028, 30.21 W, 33, 0 %, 26 MiB
0, 2024/09/06 01:05:02.030, 30.27 W, 33, 0 %, 26 MiB
0, 2024/09/06 01:06:02.032, 29.93 W, 33, 0 %, 26 MiB
0, 2024/09/06 01:07:02.035, 29.90 W, 33, 0 %, 26 MiB
