gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/06/23 00:00:01.563, 66.07 W, 53, 0 %, 198 MiB
1, 2023/06/23 00:00:01.564, 1.18 W, 38, 0 %, 21 MiB
0, 2023/06/23 00:01:01.565, 66.07 W, 53, 0 %, 198 MiB
1, 2023/06/23 00:01:01.566, 1.18 W, 38, 0 %, 21 MiB
0, 2023/06/23 00:02:01.568, 66.07 W, 53, 0 %, 198 MiB
1, 2023/06/23 00:02:01.569, 1.18 W, 38, 0 %, 21 MiB
0, 2023/06/23 00:03:01.571, 66.07 W, 53, 0 %, 198 MiB
1, 2023/06/23 00:03:01.571, 1.18 W, 38, 0 %, 21 MiB
0, 2023/06/23 00:04:01.573, 66.07 W, 53, 0 %, 198 MiB
1, 2023/06/23 00:04:01.579, 1.18 W, 38, 0 %, 21 MiB
0, 2023/06/23 00:05:01.580, 66.07 W, 53, 0 %, 198 MiB
1, 2023/06/23 00:05:01.586, 1.18 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:06:01.587, 66.07 W, 53, 0 %, 198 MiB
1, 2023/06/23 00:06:01.588, 1.19 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:07:01.590, 66.16 W, 53, 0 %, 198 MiB
1, 2023/06/23 00:07:01.591, 1.18 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:08:01.593, 66.16 W, 53, 0 %, 198 MiB
1, 2023/06/23 00:08:01.594, 1.19 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:09:01.595, 66.16 W, 53, 0 %, 198 MiB
1, 2023/06/23 00:09:01.596, 1.19 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:10:01.598, 66.16 W, 53, 0 %, 198 MiB
1, 2023/06/23 00:10:01.601, 1.19 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:11:01.603, 66.16 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:11:01.604, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:12:01.606, 66.16 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:12:01.607, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:13:01.609, 66.07 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:13:01.610, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:14:01.612, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:14:01.612, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:15:01.614, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:15:01.615, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:16:01.617, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:16:01.618, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:17:01.619, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:17:01.624, 1.20 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:18:01.626, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:18:01.627, 1.21 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:19:01.629, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:19:01.629, 1.21 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:20:01.631, 66.35 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:20:01.632, 1.21 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:21:01.634, 66.35 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:21:01.635, 1.21 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:22:01.636, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:22:01.637, 1.21 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:23:01.639, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:23:01.644, 1.21 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:24:01.645, 66.35 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:24:01.651, 1.22 W, 40, 0 %, 21 MiB
0, 2023/06/23 00:25:01.653, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:25:01.658, 1.21 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:26:01.659, 66.35 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:26:01.660, 1.22 W, 40, 0 %, 21 MiB
0, 2023/06/23 00:27:01.662, 66.35 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:27:01.663, 1.21 W, 40, 0 %, 21 MiB
0, 2023/06/23 00:28:01.665, 66.35 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:28:01.665, 1.21 W, 39, 0 %, 21 MiB
0, 2023/06/23 00:29:01.667, 66.35 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:29:01.672, 1.22 W, 40, 0 %, 21 MiB
0, 2023/06/23 00:30:01.674, 66.35 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:30:01.675, 1.22 W, 40, 0 %, 21 MiB
0, 2023/06/23 00:31:01.677, 66.35 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:31:01.678, 1.22 W, 40, 0 %, 21 MiB
0, 2023/06/23 00:32:01.680, 66.45 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:32:01.685, 1.22 W, 40, 0 %, 21 MiB
0, 2023/06/23 00:33:01.687, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:33:01.688, 1.22 W, 40, 0 %, 21 MiB
0, 2023/06/23 00:34:01.690, 66.26 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:34:01.691, 1.22 W, 40, 0 %, 21 MiB
0, 2023/06/23 00:35:01.693, 66.35 W, 54, 0 %, 198 MiB
1, 2023/06/23 00:35:01.693, 1.23 W, 40, 0 %, 21 MiB
0, 2023/06/23 00:36:01.695, 66.26 W, 54, 0 %, 198 MiB
