gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/11/15 00:00:01.365, 211.51 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:00:01.367, 270.27 W, 86, 97 %, 30541 MiB
0, 2023/11/15 00:01:01.369, 218.67 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:01:01.370, 275.09 W, 86, 96 %, 30541 MiB
0, 2023/11/15 00:02:01.371, 250.41 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:02:01.371, 230.04 W, 85, 100 %, 30541 MiB
0, 2023/11/15 00:03:01.372, 209.48 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:03:01.372, 213.04 W, 86, 36 %, 30541 MiB
0, 2023/11/15 00:04:01.373, 242.18 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:04:01.373, 227.28 W, 86, 98 %, 30541 MiB
0, 2023/11/15 00:05:01.374, 260.85 W, 88, 95 %, 37027 MiB
1, 2023/11/15 00:05:01.374, 255.82 W, 86, 87 %, 30541 MiB
0, 2023/11/15 00:06:01.375, 205.99 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:06:01.375, 282.49 W, 85, 90 %, 30541 MiB
0, 2023/11/15 00:07:01.376, 253.19 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:07:01.377, 257.85 W, 84, 98 %, 30541 MiB
0, 2023/11/15 00:08:01.378, 260.57 W, 87, 98 %, 37027 MiB
1, 2023/11/15 00:08:01.378, 235.99 W, 84, 100 %, 30541 MiB
0, 2023/11/15 00:09:01.380, 199.03 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:09:01.380, 201.51 W, 85, 42 %, 30541 MiB
0, 2023/11/15 00:10:01.381, 248.49 W, 87, 99 %, 37027 MiB
1, 2023/11/15 00:10:01.382, 244.71 W, 86, 89 %, 30541 MiB
0, 2023/11/15 00:11:01.383, 237.01 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:11:01.383, 276.53 W, 86, 88 %, 30541 MiB
0, 2023/11/15 00:12:01.384, 206.09 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:12:01.384, 255.19 W, 85, 100 %, 30541 MiB
0, 2023/11/15 00:13:01.385, 211.42 W, 88, 100 %, 37027 MiB
1, 2023/11/15 00:13:01.385, 200.58 W, 86, 68 %, 30541 MiB
0, 2023/11/15 00:14:01.386, 219.23 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:14:01.386, 237.16 W, 86, 92 %, 30541 MiB
0, 2023/11/15 00:15:01.387, 253.60 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:15:01.388, 281.39 W, 84, 90 %, 30541 MiB
0, 2023/11/15 00:16:01.389, 212.71 W, 88, 100 %, 37027 MiB
1, 2023/11/15 00:16:01.389, 269.53 W, 85, 97 %, 30541 MiB
0, 2023/11/15 00:17:01.391, 260.87 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:17:01.391, 214.60 W, 86, 46 %, 30541 MiB
0, 2023/11/15 00:18:01.392, 246.15 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:18:01.392, 283.57 W, 84, 95 %, 30541 MiB
0, 2023/11/15 00:19:01.393, 205.73 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:19:01.393, 272.27 W, 85, 98 %, 30541 MiB
0, 2023/11/15 00:20:01.395, 200.24 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:20:01.395, 256.85 W, 85, 86 %, 30541 MiB
0, 2023/11/15 00:21:01.395, 249.91 W, 87, 96 %, 37027 MiB
1, 2023/11/15 00:21:01.396, 276.40 W, 86, 96 %, 30541 MiB
0, 2023/11/15 00:22:01.397, 259.64 W, 88, 99 %, 37027 MiB
1, 2023/11/15 00:22:01.397, 270.94 W, 85, 98 %, 30541 MiB
0, 2023/11/15 00:23:01.398, 227.22 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:23:01.399, 208.14 W, 86, 31 %, 30541 MiB
0, 2023/11/15 00:24:01.400, 242.65 W, 88, 99 %, 37027 MiB
1, 2023/11/15 00:24:01.400, 257.02 W, 86, 94 %, 30541 MiB
0, 2023/11/15 00:25:01.401, 253.07 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:25:01.401, 273.85 W, 86, 94 %, 30541 MiB
0, 2023/11/15 00:26:01.402, 220.05 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:26:01.403, 273.69 W, 86, 97 %, 30541 MiB
0, 2023/11/15 00:27:01.403, 212.61 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:27:01.403, 229.72 W, 85, 100 %, 30541 MiB
0, 2023/11/15 00:28:01.404, 248.03 W, 87, 99 %, 37027 MiB
1, 2023/11/15 00:28:01.404, 233.38 W, 86, 87 %, 30541 MiB
0, 2023/11/15 00:29:01.405, 221.63 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:29:01.405, 284.13 W, 84, 94 %, 30541 MiB
0, 2023/11/15 00:30:01.406, 205.42 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:30:01.406, 273.66 W, 84, 97 %, 30541 MiB
0, 2023/11/15 00:31:01.407, 243.80 W, 87, 98 %, 37027 MiB
1, 2023/11/15 00:31:01.407, 240.19 W, 85, 100 %, 30541 MiB
0, 2023/11/15 00:32:01.408, 259.12 W, 88, 99 %, 37027 MiB
1, 2023/11/15 00:32:01.408, 212.62 W, 86, 100 %, 30541 MiB
0, 2023/11/15 00:33:01.409, 229.81 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:33:01.409, 219.73 W, 86, 96 %, 30541 MiB
0, 2023/11/15 00:34:01.410, 239.92 W, 88, 100 %, 37027 MiB
1, 2023/11/15 00:34:01.410, 277.03 W, 86, 92 %, 30541 MiB
0, 2023/11/15 00:35:01.410, 233.72 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:35:01.411, 277.97 W, 86, 87 %, 30541 MiB
0, 2023/11/15 00:36:01.411, 235.57 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:36:01.412, 279.28 W, 86, 90 %, 30541 MiB
0, 2023/11/15 00:37:01.413, 228.55 W, 88, 100 %, 37027 MiB
1, 2023/11/15 00:37:01.413, 274.77 W, 86, 96 %, 30541 MiB
0, 2023/11/15 00:38:01.414, 214.24 W, 87, 100 %, 37027 MiB
1, 2023/11/15 00:38:01.415, 269.92 W, 86, 97 %, 30541 MiB
0, 2023/11/15 00:39:01.416, 235.28 W, 86, 100 %, 37027 MiB
