gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/02/03 00:00:01.570, 26.18 W, 50, 0 %, 1202 MiB
1, 2024/02/03 00:00:01.596, 191.59 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:01:01.612, 26.08 W, 50, 1 %, 1202 MiB
1, 2024/02/03 00:01:01.632, 178.48 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:02:01.637, 26.18 W, 50, 0 %, 1202 MiB
1, 2024/02/03 00:02:01.662, 171.28 W, 81, 95 %, 31483 MiB
0, 2024/02/03 00:03:01.675, 26.27 W, 50, 0 %, 1202 MiB
1, 2024/02/03 00:03:01.684, 189.45 W, 81, 100 %, 31483 MiB
0, 2024/02/03 00:04:01.689, 26.27 W, 50, 0 %, 1202 MiB
1, 2024/02/03 00:04:01.703, 205.40 W, 81, 87 %, 31483 MiB
0, 2024/02/03 00:05:01.708, 26.09 W, 50, 0 %, 1202 MiB
1, 2024/02/03 00:05:01.727, 188.51 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:06:01.743, 26.18 W, 50, 0 %, 1202 MiB
1, 2024/02/03 00:06:01.759, 179.42 W, 81, 94 %, 31483 MiB
0, 2024/02/03 00:07:01.768, 26.18 W, 50, 0 %, 1202 MiB
1, 2024/02/03 00:07:01.793, 169.59 W, 80, 0 %, 31483 MiB
0, 2024/02/03 00:08:01.801, 26.38 W, 50, 0 %, 1202 MiB
1, 2024/02/03 00:08:01.816, 157.29 W, 80, 100 %, 31483 MiB
0, 2024/02/03 00:09:01.825, 26.19 W, 50, 0 %, 1202 MiB
1, 2024/02/03 00:09:01.840, 141.94 W, 80, 85 %, 31483 MiB
0, 2024/02/03 00:10:01.846, 26.08 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:10:01.863, 193.37 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:11:01.871, 26.18 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:11:01.884, 187.10 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:12:01.892, 26.17 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:12:01.895, 178.17 W, 81, 86 %, 31483 MiB
0, 2024/02/03 00:13:01.899, 26.18 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:13:01.903, 93.94 W, 81, 90 %, 31483 MiB
0, 2024/02/03 00:14:01.908, 26.04 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:14:01.918, 63.40 W, 79, 0 %, 31483 MiB
0, 2024/02/03 00:15:01.923, 26.18 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:15:01.926, 190.88 W, 81, 96 %, 31483 MiB
0, 2024/02/03 00:16:01.934, 26.18 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:16:01.948, 176.02 W, 81, 86 %, 31483 MiB
0, 2024/02/03 00:17:01.956, 26.17 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:17:01.978, 202.84 W, 81, 100 %, 31483 MiB
0, 2024/02/03 00:18:01.990, 26.27 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:18:02.007, 203.49 W, 81, 100 %, 31483 MiB
0, 2024/02/03 00:19:02.013, 26.19 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:19:02.016, 168.20 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:20:02.025, 26.13 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:20:02.029, 62.90 W, 79, 1 %, 31483 MiB
0, 2024/02/03 00:21:02.032, 26.18 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:21:02.035, 172.65 W, 81, 100 %, 31483 MiB
0, 2024/02/03 00:22:02.039, 26.27 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:22:02.060, 182.00 W, 81, 100 %, 31483 MiB
0, 2024/02/03 00:23:02.063, 26.08 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:23:02.069, 177.35 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:24:02.072, 26.08 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:24:02.097, 186.64 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:25:02.112, 26.18 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:25:02.137, 177.80 W, 81, 100 %, 31483 MiB
0, 2024/02/03 00:26:02.141, 26.08 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:26:02.160, 186.63 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:27:02.175, 26.09 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:27:02.191, 173.43 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:28:02.196, 26.08 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:28:02.200, 186.70 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:29:02.203, 26.08 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:29:02.210, 189.43 W, 81, 86 %, 31483 MiB
0, 2024/02/03 00:30:02.221, 26.09 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:30:02.232, 103.93 W, 80, 100 %, 31483 MiB
0, 2024/02/03 00:31:02.239, 26.17 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:31:02.258, 172.85 W, 81, 96 %, 31483 MiB
0, 2024/02/03 00:32:02.263, 26.18 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:32:02.270, 169.38 W, 80, 100 %, 31483 MiB
0, 2024/02/03 00:33:02.276, 25.99 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:33:02.303, 170.92 W, 81, 100 %, 31483 MiB
0, 2024/02/03 00:34:02.315, 26.18 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:34:02.319, 172.83 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:35:02.323, 26.18 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:35:02.332, 172.32 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:36:02.336, 26.18 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:36:02.357, 173.29 W, 80, 86 %, 31483 MiB
0, 2024/02/03 00:37:02.362, 26.08 W, 50, 1 %, 1201 MiB
1, 2024/02/03 00:37:02.366, 187.46 W, 80, 85 %, 31483 MiB
0, 2024/02/03 00:38:02.376, 26.28 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:38:02.383, 169.62 W, 80, 86 %, 31483 MiB
0, 2024/02/03 00:39:02.386, 26.38 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:39:02.406, 173.66 W, 81, 100 %, 31483 MiB
0, 2024/02/03 00:40:02.415, 26.28 W, 50, 1 %, 1201 MiB
1, 2024/02/03 00:40:02.439, 184.20 W, 81, 93 %, 31483 MiB
0, 2024/02/03 00:41:02.445, 26.08 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:41:02.467, 202.97 W, 80, 85 %, 31483 MiB
0, 2024/02/03 00:42:02.477, 26.19 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:42:02.504, 141.09 W, 80, 100 %, 31483 MiB
0, 2024/02/03 00:43:02.510, 26.18 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:43:02.513, 177.87 W, 81, 74 %, 31483 MiB
0, 2024/02/03 00:44:02.516, 26.08 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:44:02.539, 189.49 W, 80, 99 %, 31483 MiB
0, 2024/02/03 00:45:02.544, 26.27 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:45:02.557, 200.08 W, 81, 100 %, 31483 MiB
0, 2024/02/03 00:46:02.571, 26.28 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:46:02.575, 186.26 W, 80, 100 %, 31483 MiB
0, 2024/02/03 00:47:02.585, 26.19 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:47:02.594, 121.97 W, 80, 100 %, 31483 MiB
0, 2024/02/03 00:48:02.604, 26.28 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:48:02.620, 177.90 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:49:02.627, 26.28 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:49:02.631, 185.03 W, 81, 89 %, 31483 MiB
0, 2024/02/03 00:50:02.639, 26.38 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:50:02.650, 177.93 W, 81, 85 %, 31483 MiB
0, 2024/02/03 00:51:02.663, 26.13 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:51:02.667, 62.99 W, 79, 0 %, 31483 MiB
0, 2024/02/03 00:52:02.673, 26.27 W, 50, 0 %, 1201 MiB
1, 2024/02/03 00:52:02.679, 205.27 W, 81, 100 %, 31483 MiB
0, 2024/02/03 00:53:02.683, 26.19 W, 50, 0 %, 1198 MiB
1, 2024/02/03 00:53:02.705, 98.01 W, 74, 0 %, 10 MiB
0, 2024/02/03 00:54:02.709, 32.81 W, 50, 3 %, 1258 MiB
1, 2024/02/03 00:54:02.715, 27.84 W, 58, 0 %, 10 MiB
0, 2024/02/03 00:55:02.718, 26.79 W, 50, 0 %, 1262 MiB
1, 2024/02/03 00:55:02.722, 26.19 W, 52, 0 %, 10 MiB
0, 2024/02/03 00:56:02.725, 26.01 W, 49, 0 %, 1262 MiB
1, 2024/02/03 00:56:02.742, 25.89 W, 50, 0 %, 10 MiB
0, 2024/02/03 00:57:02.746, 26.69 W, 49, 0 %, 1263 MiB
1, 2024/02/03 00:57:02.754, 25.50 W, 49, 0 %, 10 MiB
0, 2024/02/03 00:58:02.774, 26.79 W, 49, 0 %, 1262 MiB
1, 2024/02/03 00:58:02.794, 25.41 W, 48, 0 %, 10 MiB
