index, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
1, 2023/03/17 02:51:05.775, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 02:52:05.783, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 02:52:05.805, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 02:53:05.811, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 02:53:05.832, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 02:54:05.836, 24.94 W, 45, 0 %, 0 MiB
1, 2023/03/17 02:54:05.859, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 02:55:05.865, 24.75 W, 45, 0 %, 0 MiB
1, 2023/03/17 02:55:05.887, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 02:56:05.895, 24.75 W, 45, 0 %, 0 MiB
1, 2023/03/17 02:56:05.921, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 02:57:05.934, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 02:57:05.937, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 02:58:05.941, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 02:58:05.950, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 02:59:05.963, 24.95 W, 45, 0 %, 0 MiB
1, 2023/03/17 02:59:05.976, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:00:05.993, 24.94 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:00:06.011, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:01:06.025, 24.94 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:01:06.051, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:02:06.069, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:02:06.073, 24.34 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:03:06.085, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:03:06.094, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:04:06.106, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:04:06.112, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:05:06.125, 24.95 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:05:06.142, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:06:06.160, 24.67 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:06:06.163, 24.34 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:07:06.170, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:07:06.183, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:08:06.203, 24.95 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:08:06.217, 24.34 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:09:06.233, 24.94 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:09:06.256, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:10:06.278, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:10:06.283, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:11:06.302, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:11:06.305, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:12:06.326, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:12:06.343, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:13:06.366, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:13:06.389, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:14:06.415, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:14:06.438, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:15:06.465, 24.95 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:15:06.480, 24.34 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:16:06.507, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:16:06.517, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:17:06.540, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:17:06.550, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:18:06.572, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:18:06.594, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:19:06.615, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:19:06.631, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:20:06.649, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:20:06.659, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:21:06.679, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:21:06.698, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:22:06.719, 24.86 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:22:06.722, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:23:06.735, 24.94 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:23:06.756, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:24:06.777, 25.05 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:24:06.781, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:25:06.786, 24.95 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:25:06.804, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:26:06.825, 24.95 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:26:06.832, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:27:06.852, 24.75 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:27:06.875, 24.34 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:28:06.895, 24.75 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:28:06.912, 24.13 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:29:06.928, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:29:06.944, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:30:06.961, 24.75 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:30:06.985, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:31:07.004, 24.75 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:31:07.025, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:32:07.047, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:32:07.073, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:33:07.091, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:33:07.094, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:34:07.115, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:34:07.119, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:35:07.140, 24.94 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:35:07.166, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:36:07.183, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:36:07.187, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:37:07.205, 24.75 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:37:07.222, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:38:07.247, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:38:07.254, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:39:07.281, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:39:07.291, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:40:07.321, 24.95 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:40:07.330, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:41:07.335, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:41:07.363, 24.34 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:42:07.369, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:42:07.381, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:43:07.407, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:43:07.413, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:44:07.417, 24.95 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:44:07.429, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:45:07.435, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:45:07.455, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:46:07.461, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:46:07.464, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:47:07.468, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:47:07.488, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:48:07.494, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:48:07.498, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:49:07.521, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:49:07.525, 24.34 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:50:07.528, 24.94 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:50:07.555, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:51:07.561, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:51:07.582, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:52:07.587, 24.75 W, 44, 0 %, 0 MiB
1, 2023/03/17 03:52:07.610, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:53:07.615, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:53:07.637, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:54:07.642, 24.94 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:54:07.665, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:55:07.671, 24.76 W, 44, 0 %, 0 MiB
1, 2023/03/17 03:55:07.674, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:56:07.678, 24.85 W, 44, 0 %, 0 MiB
1, 2023/03/17 03:56:07.689, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:57:07.694, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:57:07.697, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:58:07.701, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:58:07.710, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 03:59:07.715, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 03:59:07.719, 24.34 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:00:07.745, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:00:07.748, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:01:07.751, 24.94 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:01:07.771, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:02:07.777, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:02:07.789, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:03:07.794, 24.75 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:03:07.822, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:04:07.829, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:04:07.832, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:05:07.836, 24.94 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:05:07.858, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:06:07.863, 24.94 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:06:07.884, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:07:07.889, 24.95 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:07:07.893, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:08:07.896, 24.76 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:08:07.899, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:09:07.903, 24.76 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:09:07.912, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:10:07.917, 24.66 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:10:07.922, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:11:07.926, 24.85 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:11:07.938, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:12:07.943, 24.75 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:12:07.959, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:13:07.964, 24.76 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:13:07.967, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:14:07.972, 24.76 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:14:07.975, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:15:07.979, 24.94 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:15:07.997, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:16:08.002, 24.85 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:16:08.006, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:17:08.010, 24.84 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:17:08.033, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:18:08.039, 24.75 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:18:08.057, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:19:08.063, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:19:08.067, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:20:08.071, 24.75 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:20:08.086, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:21:08.091, 24.95 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:21:08.094, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:22:08.098, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:22:08.101, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:23:08.105, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:23:08.128, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:24:08.134, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:24:08.162, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:25:08.167, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:25:08.170, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:26:08.174, 24.95 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:26:08.177, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:27:08.181, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:27:08.197, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:28:08.202, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:28:08.205, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:29:08.209, 24.84 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:29:08.229, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:30:08.235, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:30:08.238, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:31:08.242, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:31:08.245, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:32:08.272, 24.76 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:32:08.275, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:33:08.279, 24.75 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:33:08.305, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:34:08.310, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:34:08.313, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:35:08.339, 24.75 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:35:08.353, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:36:08.358, 24.76 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:36:08.362, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:37:08.379, 24.66 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:37:08.389, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:38:08.394, 24.76 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:38:08.398, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:39:08.402, 24.75 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:39:08.421, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:40:08.426, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:40:08.433, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:41:08.437, 24.85 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:41:08.446, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:42:08.453, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:42:08.456, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:43:08.460, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:43:08.470, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:44:08.475, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:44:08.478, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:45:08.482, 24.94 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:45:08.505, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:46:08.511, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:46:08.514, 24.34 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:47:08.540, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:47:08.555, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:48:08.561, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:48:08.564, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:49:08.579, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:49:08.582, 24.34 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:50:08.606, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:50:08.609, 24.34 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:51:08.633, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:51:08.661, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:52:08.690, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:52:08.693, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:53:08.715, 24.84 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:53:08.735, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:54:08.740, 24.75 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:54:08.766, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:55:08.772, 24.94 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:55:08.797, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:56:08.802, 24.76 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:56:08.806, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:57:08.810, 24.66 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:57:08.814, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:58:08.818, 24.85 W, 45, 0 %, 0 MiB
1, 2023/03/17 04:58:08.834, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 04:59:08.842, 24.76 W, 44, 0 %, 0 MiB
1, 2023/03/17 04:59:08.845, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 05:00:08.849, 24.76 W, 44, 0 %, 0 MiB
1, 2023/03/17 05:00:08.852, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 05:01:08.858, 24.84 W, 44, 0 %, 0 MiB
1, 2023/03/17 05:01:08.872, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 05:02:08.880, 24.76 W, 45, 0 %, 0 MiB
1, 2023/03/17 05:02:08.884, 24.04 W, 43, 0 %, 0 MiB
0, 2023/03/17 05:03:08.889, 24.85 W, 44, 0 %, 0 MiB
1, 2023/03/17 05:03:08.901, 24.24 W, 43, 0 %, 0 MiB
0, 2023/03/17 05:04:08.910, 24.84 W, 44, 0 %, 0 MiB
1, 2023/03/17 05:04:08.934, 24.14 W, 43, 0 %, 0 MiB
0, 2023/03/17 05:05:08.945, 24.84 W, 45, 0 %, 0 MiB
1, 2023/03/17 05:05:08.963, 24.14 W, 43, 0 %, 0 MiB
