gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/03/14 00:00:01.097, 67.56 W, 59, 0 %, 6691 MiB
1, 2024/03/14 00:00:01.101, 1.21 W, 40, 0 %, 84 MiB
0, 2024/03/14 00:01:01.103, 67.58 W, 58, 0 %, 6691 MiB
1, 2024/03/14 00:01:01.108, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/14 00:02:01.110, 141.51 W, 60, 100 %, 6691 MiB
1, 2024/03/14 00:02:01.111, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/14 00:03:01.112, 67.56 W, 59, 0 %, 6691 MiB
1, 2024/03/14 00:03:01.116, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/14 00:04:01.117, 144.74 W, 60, 98 %, 6691 MiB
1, 2024/03/14 00:04:01.123, 1.21 W, 39, 0 %, 84 MiB
0, 2024/03/14 00:05:01.125, 141.89 W, 61, 100 %, 6691 MiB
1, 2024/03/14 00:05:01.125, 1.21 W, 39, 0 %, 78 MiB
0, 2024/03/14 00:06:01.127, 67.56 W, 59, 0 %, 6691 MiB
1, 2024/03/14 00:06:01.132, 1.21 W, 40, 0 %, 84 MiB
0, 2024/03/14 00:07:01.133, 147.09 W, 61, 98 %, 6691 MiB
1, 2024/03/14 00:07:01.134, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/14 00:08:01.135, 130.62 W, 59, 100 %, 6691 MiB
1, 2024/03/14 00:08:01.136, 1.21 W, 39, 0 %, 84 MiB
0, 2024/03/14 00:09:01.138, 67.56 W, 59, 0 %, 6691 MiB
1, 2024/03/14 00:09:01.138, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/14 00:10:01.140, 144.41 W, 61, 80 %, 6691 MiB
1, 2024/03/14 00:10:01.141, 1.21 W, 40, 0 %, 84 MiB
0, 2024/03/14 00:11:01.143, 67.65 W, 59, 0 %, 6691 MiB
1, 2024/03/14 00:11:01.143, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/14 00:12:01.146, 67.60 W, 59, 0 %, 6691 MiB
1, 2024/03/14 00:12:01.149, 1.22 W, 40, 0 %, 84 MiB
0, 2024/03/14 00:13:01.150, 140.30 W, 61, 77 %, 6691 MiB
1, 2024/03/14 00:13:01.151, 1.25 W, 40, 5 %, 78 MiB
0, 2024/03/14 00:14:01.152, 140.92 W, 61, 100 %, 6691 MiB
1, 2024/03/14 00:14:01.153, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/14 00:15:01.155, 67.46 W, 59, 0 %, 6691 MiB
1, 2024/03/14 00:15:01.157, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/14 00:16:01.158, 139.34 W, 60, 27 %, 6691 MiB
1, 2024/03/14 00:16:01.159, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/14 00:17:01.160, 68.23 W, 60, 0 %, 6691 MiB
