gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/07/10 00:00:01.367, 23.09 W, 45, 0 %, 7 MiB
1, 2024/07/10 00:00:01.368, 1.16 W, 38, 0 %, 24 MiB
0, 2024/07/10 00:01:01.370, 22.91 W, 41, 0 %, 7 MiB
1, 2024/07/10 00:01:01.376, 1.17 W, 38, 0 %, 24 MiB
0, 2024/07/10 00:02:01.378, 22.33 W, 38, 0 %, 7 MiB
1, 2024/07/10 00:02:01.379, 1.16 W, 38, 0 %, 24 MiB
0, 2024/07/10 00:03:01.381, 65.27 W, 47, 0 %, 3661 MiB
1, 2024/07/10 00:03:01.381, 1.17 W, 38, 0 %, 24 MiB
0, 2024/07/10 00:04:01.383, 66.32 W, 52, 0 %, 3661 MiB
1, 2024/07/10 00:04:01.384, 1.17 W, 38, 0 %, 24 MiB
0, 2024/07/10 00:05:01.385, 66.32 W, 53, 0 %, 3661 MiB
1, 2024/07/10 00:05:01.386, 1.17 W, 38, 0 %, 24 MiB
0, 2024/07/10 00:06:01.388, 66.60 W, 55, 0 %, 3661 MiB
1, 2024/07/10 00:06:01.389, 1.17 W, 38, 0 %, 24 MiB
0, 2024/07/10 00:07:01.390, 66.91 W, 57, 0 %, 3661 MiB
1, 2024/07/10 00:07:01.391, 1.18 W, 38, 0 %, 24 MiB
0, 2024/07/10 00:08:01.393, 140.73 W, 59, 95 %, 3661 MiB
1, 2024/07/10 00:08:01.397, 1.19 W, 38, 0 %, 24 MiB
0, 2024/07/10 00:09:01.399, 67.27 W, 58, 0 %, 3661 MiB
1, 2024/07/10 00:09:01.399, 1.19 W, 39, 0 %, 24 MiB
0, 2024/07/10 00:10:01.400, 67.08 W, 57, 0 %, 3661 MiB
1, 2024/07/10 00:10:01.401, 1.20 W, 39, 0 %, 24 MiB
0, 2024/07/10 00:11:01.403, 67.08 W, 57, 0 %, 3661 MiB
1, 2024/07/10 00:11:01.405, 1.20 W, 39, 0 %, 24 MiB
0, 2024/07/10 00:12:01.407, 67.31 W, 58, 0 %, 3661 MiB
1, 2024/07/10 00:12:01.407, 1.20 W, 39, 0 %, 24 MiB
0, 2024/07/10 00:13:01.409, 133.22 W, 60, 99 %, 3661 MiB
1, 2024/07/10 00:13:01.410, 1.21 W, 39, 0 %, 24 MiB
0, 2024/07/10 00:14:01.412, 67.46 W, 58, 0 %, 3661 MiB
1, 2024/07/10 00:14:01.413, 1.21 W, 39, 0 %, 24 MiB
0, 2024/07/10 00:15:01.415, 136.81 W, 59, 100 %, 3661 MiB
1, 2024/07/10 00:15:01.416, 1.21 W, 40, 0 %, 24 MiB
0, 2024/07/10 00:16:01.418, 67.18 W, 57, 0 %, 3661 MiB
1, 2024/07/10 00:16:01.418, 1.22 W, 40, 0 %, 24 MiB
0, 2024/07/10 00:17:01.420, 67.31 W, 58, 0 %, 3661 MiB
1, 2024/07/10 00:17:01.421, 1.22 W, 40, 0 %, 24 MiB
0, 2024/07/10 00:18:01.423, 67.46 W, 58, 0 %, 3661 MiB
