gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/08/18 00:00:01.190, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:00:01.191, 1.10 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:01:01.194, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:01:01.195, 1.10 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:02:01.197, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:02:01.198, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:03:01.199, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:03:01.201, 1.10 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:04:01.202, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:04:01.203, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:05:01.205, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:05:01.206, 1.10 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:06:01.208, 21.74 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:06:01.209, 1.10 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:07:01.211, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:07:01.212, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:08:01.214, 21.93 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:08:01.215, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:09:01.217, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:09:01.218, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:10:01.220, 21.93 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:10:01.221, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:11:01.223, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:11:01.224, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:12:01.226, 21.75 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:12:01.227, 1.09 W, 36, 1 %, 21 MiB
0, 2024/08/18 00:13:01.229, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:13:01.230, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:14:01.232, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:14:01.233, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:15:01.235, 21.74 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:15:01.236, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:16:01.238, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:16:01.239, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:17:01.241, 21.74 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:17:01.242, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:18:01.244, 21.75 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:18:01.245, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:19:01.247, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:19:01.248, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:20:01.249, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:20:01.251, 1.10 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:21:01.252, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:21:01.253, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:22:01.255, 21.93 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:22:01.256, 1.10 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:23:01.258, 21.74 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:23:01.259, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:24:01.260, 21.94 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:24:01.262, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:25:01.263, 21.74 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:25:01.264, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:26:01.266, 21.93 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:26:01.267, 1.22 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:27:01.269, 21.74 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:27:01.270, 1.09 W, 35, 1 %, 21 MiB
0, 2024/08/18 00:28:01.272, 21.74 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:28:01.277, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:29:01.278, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:29:01.279, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:30:01.281, 21.93 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:30:01.282, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:31:01.284, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:31:01.285, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:32:01.287, 21.93 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:32:01.288, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:33:01.290, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:33:01.291, 1.10 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:34:01.293, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:34:01.294, 1.10 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:35:01.295, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:35:01.297, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:36:01.298, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:36:01.299, 1.10 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:37:01.301, 22.03 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:37:01.302, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:38:01.304, 21.93 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:38:01.305, 1.10 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:39:01.307, 21.75 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:39:01.308, 1.20 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:40:01.310, 21.93 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:40:01.311, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:41:01.313, 21.74 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:41:01.314, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:42:01.316, 21.93 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:42:01.317, 1.09 W, 36, 1 %, 21 MiB
0, 2024/08/18 00:43:01.319, 21.74 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:43:01.320, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:44:01.321, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:44:01.323, 1.10 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:45:01.324, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:45:01.325, 1.10 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:46:01.327, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:46:01.328, 1.10 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:47:01.330, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:47:01.331, 1.10 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:48:01.332, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:48:01.334, 1.10 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:49:01.336, 21.74 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:49:01.337, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:50:01.338, 21.75 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:50:01.339, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:51:01.341, 21.93 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:51:01.342, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:52:01.344, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:52:01.345, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:53:01.346, 21.93 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:53:01.348, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:54:01.349, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:54:01.350, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:55:01.352, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:55:01.353, 1.10 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:56:01.355, 22.03 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:56:01.356, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:57:01.358, 21.75 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:57:01.359, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 00:58:01.361, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:58:01.362, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 00:59:01.363, 22.03 W, 30, 0 %, 5 MiB
1, 2024/08/18 00:59:01.365, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 01:00:01.366, 21.65 W, 30, 0 %, 5 MiB
1, 2024/08/18 01:00:01.367, 1.10 W, 36, 0 %, 21 MiB
0, 2024/08/18 01:01:01.369, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 01:01:01.370, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 01:02:01.372, 21.74 W, 30, 0 %, 5 MiB
1, 2024/08/18 01:02:01.373, 1.09 W, 36, 0 %, 21 MiB
0, 2024/08/18 01:03:01.375, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 01:03:01.376, 1.10 W, 36, 0 %, 21 MiB
0, 2024/08/18 01:04:01.378, 21.94 W, 30, 0 %, 5 MiB
1, 2024/08/18 01:04:01.379, 1.10 W, 36, 0 %, 21 MiB
0, 2024/08/18 01:05:01.380, 21.84 W, 30, 0 %, 5 MiB
1, 2024/08/18 01:05:01.386, 1.09 W, 35, 0 %, 21 MiB
0, 2024/08/18 01:06:01.388, 21.84 W, 30, 0 %, 5 MiB
