gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/04/28 00:00:01.620, 139.40 W, 80, 100 %, 9188 MiB
1, 2023/04/28 00:00:01.624, 75.59 W, 77, 100 %, 8138 MiB
0, 2023/04/28 00:01:01.631, 209.07 W, 79, 79 %, 9188 MiB
1, 2023/04/28 00:01:01.635, 181.53 W, 77, 84 %, 8138 MiB
0, 2023/04/28 00:02:01.647, 222.32 W, 80, 99 %, 9188 MiB
1, 2023/04/28 00:02:01.650, 183.05 W, 78, 91 %, 8138 MiB
0, 2023/04/28 00:03:01.655, 192.10 W, 80, 100 %, 9188 MiB
1, 2023/04/28 00:03:01.669, 209.91 W, 78, 100 %, 8138 MiB
0, 2023/04/28 00:04:01.686, 183.01 W, 80, 100 %, 9188 MiB
1, 2023/04/28 00:04:01.695, 222.75 W, 78, 100 %, 8138 MiB
0, 2023/04/28 00:05:01.701, 92.29 W, 79, 100 %, 9188 MiB
1, 2023/04/28 00:05:01.705, 68.47 W, 77, 99 %, 8138 MiB
0, 2023/04/28 00:06:01.709, 174.77 W, 79, 80 %, 9188 MiB
1, 2023/04/28 00:06:01.717, 210.85 W, 77, 98 %, 8138 MiB
0, 2023/04/28 00:07:01.737, 217.36 W, 79, 75 %, 9188 MiB
1, 2023/04/28 00:07:01.747, 186.29 W, 78, 88 %, 8138 MiB
0, 2023/04/28 00:08:01.770, 219.57 W, 80, 77 %, 9188 MiB
1, 2023/04/28 00:08:01.778, 180.20 W, 78, 100 %, 8138 MiB
0, 2023/04/28 00:09:01.784, 208.78 W, 80, 100 %, 9188 MiB
1, 2023/04/28 00:09:01.805, 219.72 W, 78, 100 %, 8138 MiB
0, 2023/04/28 00:10:01.812, 217.85 W, 80, 100 %, 9188 MiB
1, 2023/04/28 00:10:01.815, 204.36 W, 78, 100 %, 8138 MiB
0, 2023/04/28 00:11:01.824, 179.59 W, 80, 100 %, 9188 MiB
1, 2023/04/28 00:11:01.837, 130.76 W, 78, 100 %, 8138 MiB
0, 2023/04/28 00:12:01.846, 172.00 W, 78, 100 %, 9188 MiB
1, 2023/04/28 00:12:01.850, 178.14 W, 77, 100 %, 8138 MiB
0, 2023/04/28 00:13:01.856, 221.01 W, 79, 82 %, 9188 MiB
1, 2023/04/28 00:13:01.864, 184.02 W, 78, 84 %, 8138 MiB
0, 2023/04/28 00:14:01.880, 195.00 W, 80, 79 %, 9188 MiB
1, 2023/04/28 00:14:01.896, 225.72 W, 78, 88 %, 8138 MiB
0, 2023/04/28 00:15:01.918, 188.52 W, 80, 95 %, 9188 MiB
1, 2023/04/28 00:15:01.921, 215.39 W, 78, 100 %, 8138 MiB
0, 2023/04/28 00:16:01.927, 197.15 W, 80, 93 %, 9188 MiB
1, 2023/04/28 00:16:01.936, 180.62 W, 78, 98 %, 8138 MiB
