gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/03/03 00:00:01.522, 151.75 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:00:01.529, 24.51 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:01:01.546, 189.55 W, 81, 89 %, 9892 MiB
1, 2024/03/03 00:01:01.557, 24.41 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:02:01.578, 177.12 W, 81, 84 %, 9892 MiB
1, 2024/03/03 00:02:01.582, 24.51 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:03:01.585, 210.07 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:03:01.590, 24.51 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:04:01.600, 189.13 W, 81, 85 %, 9892 MiB
1, 2024/03/03 00:04:01.607, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:05:01.612, 174.31 W, 81, 82 %, 9892 MiB
1, 2024/03/03 00:05:01.620, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:06:01.640, 193.65 W, 81, 86 %, 9892 MiB
1, 2024/03/03 00:06:01.649, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:07:01.657, 104.71 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:07:01.665, 24.62 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:08:01.678, 170.91 W, 80, 100 %, 9892 MiB
1, 2024/03/03 00:08:01.681, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:09:01.685, 177.63 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:09:01.697, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:10:01.708, 173.50 W, 81, 80 %, 9892 MiB
1, 2024/03/03 00:10:01.712, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:11:01.716, 180.41 W, 81, 85 %, 9892 MiB
1, 2024/03/03 00:11:01.726, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:12:01.733, 195.05 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:12:01.744, 24.51 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:13:01.773, 189.79 W, 81, 90 %, 9892 MiB
1, 2024/03/03 00:13:01.776, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:14:01.793, 182.29 W, 81, 90 %, 9892 MiB
1, 2024/03/03 00:14:01.806, 24.70 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:15:01.823, 187.52 W, 81, 83 %, 9892 MiB
1, 2024/03/03 00:15:01.827, 24.61 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:16:01.849, 204.79 W, 81, 86 %, 9892 MiB
1, 2024/03/03 00:16:01.858, 24.60 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:17:01.863, 190.30 W, 81, 86 %, 9892 MiB
1, 2024/03/03 00:17:01.867, 24.80 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:18:01.892, 73.34 W, 80, 100 %, 9892 MiB
1, 2024/03/03 00:18:01.895, 24.72 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:19:01.898, 185.04 W, 82, 91 %, 9892 MiB
1, 2024/03/03 00:19:01.902, 24.42 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:20:01.905, 180.33 W, 80, 100 %, 9892 MiB
1, 2024/03/03 00:20:01.909, 24.51 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:21:01.912, 143.73 W, 80, 100 %, 9892 MiB
1, 2024/03/03 00:21:01.918, 24.51 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:22:01.935, 129.51 W, 81, 85 %, 9892 MiB
1, 2024/03/03 00:22:01.944, 24.43 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:23:01.950, 174.64 W, 80, 81 %, 9892 MiB
1, 2024/03/03 00:23:01.960, 24.51 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:24:01.965, 180.51 W, 80, 89 %, 9892 MiB
1, 2024/03/03 00:24:01.969, 24.51 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:25:01.981, 193.21 W, 80, 83 %, 9892 MiB
1, 2024/03/03 00:25:01.986, 24.61 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:26:01.991, 174.68 W, 81, 85 %, 9892 MiB
1, 2024/03/03 00:26:02.002, 24.61 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:27:02.007, 192.30 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:27:02.019, 24.51 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:28:02.030, 91.72 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:28:02.036, 24.61 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:29:02.065, 128.63 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:29:02.068, 24.52 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:30:02.071, 146.81 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:30:02.077, 24.62 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:31:02.082, 193.86 W, 81, 87 %, 9892 MiB
1, 2024/03/03 00:31:02.087, 24.60 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:32:02.090, 203.59 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:32:02.099, 24.71 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:33:02.104, 193.03 W, 81, 82 %, 9892 MiB
1, 2024/03/03 00:33:02.110, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:34:02.115, 180.75 W, 81, 85 %, 9892 MiB
1, 2024/03/03 00:34:02.119, 24.61 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:35:02.143, 213.66 W, 81, 96 %, 9892 MiB
1, 2024/03/03 00:35:02.146, 24.60 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:36:02.149, 185.19 W, 81, 86 %, 9892 MiB
1, 2024/03/03 00:36:02.154, 24.61 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:37:02.166, 87.50 W, 80, 100 %, 9892 MiB
1, 2024/03/03 00:37:02.170, 24.80 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:38:02.184, 186.50 W, 81, 82 %, 9892 MiB
1, 2024/03/03 00:38:02.190, 24.51 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:39:02.203, 114.19 W, 81, 99 %, 9892 MiB
1, 2024/03/03 00:39:02.206, 24.71 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:40:02.229, 187.78 W, 81, 87 %, 9892 MiB
1, 2024/03/03 00:40:02.243, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:41:02.248, 64.01 W, 78, 0 %, 9892 MiB
1, 2024/03/03 00:41:02.253, 24.51 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:42:02.258, 185.34 W, 81, 85 %, 9892 MiB
1, 2024/03/03 00:42:02.263, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 00:43:02.289, 178.94 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:43:02.292, 24.51 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:44:02.297, 181.70 W, 81, 85 %, 9892 MiB
1, 2024/03/03 00:44:02.303, 24.70 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:45:02.331, 184.32 W, 81, 85 %, 9892 MiB
1, 2024/03/03 00:45:02.342, 24.60 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:46:02.347, 186.20 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:46:02.350, 24.60 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:47:02.354, 182.52 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:47:02.359, 24.60 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:48:02.376, 182.87 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:48:02.380, 24.70 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:49:02.407, 126.06 W, 81, 100 %, 9892 MiB
1, 2024/03/03 00:49:02.413, 24.52 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:50:02.419, 179.62 W, 81, 86 %, 9892 MiB
1, 2024/03/03 00:50:02.423, 24.61 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:51:02.436, 207.57 W, 80, 82 %, 9892 MiB
1, 2024/03/03 00:51:02.446, 24.60 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:52:02.451, 83.83 W, 80, 100 %, 9892 MiB
1, 2024/03/03 00:52:02.454, 24.52 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:53:02.457, 204.46 W, 80, 81 %, 9892 MiB
1, 2024/03/03 00:53:02.460, 24.51 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:54:02.488, 195.99 W, 80, 100 %, 9892 MiB
1, 2024/03/03 00:54:02.517, 24.41 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:55:02.525, 193.40 W, 81, 86 %, 9892 MiB
1, 2024/03/03 00:55:02.528, 24.51 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:56:02.532, 175.93 W, 81, 81 %, 9892 MiB
1, 2024/03/03 00:56:02.536, 24.70 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:57:02.540, 176.55 W, 80, 85 %, 9892 MiB
1, 2024/03/03 00:57:02.544, 24.60 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:58:02.570, 187.14 W, 81, 83 %, 9892 MiB
1, 2024/03/03 00:58:02.573, 24.70 W, 45, 0 %, 13 MiB
0, 2024/03/03 00:59:02.577, 100.10 W, 81, 91 %, 9892 MiB
1, 2024/03/03 00:59:02.580, 24.70 W, 45, 0 %, 13 MiB
0, 2024/03/03 01:00:02.601, 203.53 W, 80, 85 %, 9892 MiB
1, 2024/03/03 01:00:02.607, 24.70 W, 45, 0 %, 13 MiB
0, 2024/03/03 01:01:02.616, 180.26 W, 81, 83 %, 9892 MiB
1, 2024/03/03 01:01:02.620, 24.70 W, 45, 0 %, 13 MiB
0, 2024/03/03 01:02:02.645, 188.89 W, 81, 85 %, 9892 MiB
1, 2024/03/03 01:02:02.648, 24.70 W, 46, 0 %, 13 MiB
0, 2024/03/03 01:03:02.652, 155.15 W, 80, 92 %, 9892 MiB
