gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/11/16 00:00:01.290, 166.15 W, 69, 100 %, 28437 MiB
1, 2023/11/16 00:00:01.304, 133.07 W, 66, 100 %, 26248 MiB
0, 2023/11/16 00:01:01.309, 40.73 W, 64, 0 %, 28437 MiB
1, 2023/11/16 00:01:01.312, 55.04 W, 64, 100 %, 26248 MiB
0, 2023/11/16 00:02:01.315, 56.59 W, 67, 0 %, 28437 MiB
1, 2023/11/16 00:02:01.319, 157.22 W, 68, 99 %, 26248 MiB
0, 2023/11/16 00:03:01.324, 166.37 W, 68, 99 %, 28437 MiB
1, 2023/11/16 00:03:01.327, 54.43 W, 65, 100 %, 26248 MiB
0, 2023/11/16 00:04:01.330, 55.54 W, 66, 0 %, 28437 MiB
1, 2023/11/16 00:04:01.333, 55.52 W, 65, 100 %, 26248 MiB
0, 2023/11/16 00:05:01.340, 164.38 W, 68, 99 %, 28437 MiB
1, 2023/11/16 00:05:01.343, 158.21 W, 66, 99 %, 26248 MiB
0, 2023/11/16 00:06:01.357, 45.29 W, 66, 0 %, 28437 MiB
1, 2023/11/16 00:06:01.360, 55.63 W, 65, 100 %, 26248 MiB
0, 2023/11/16 00:07:01.363, 159.82 W, 69, 99 %, 28437 MiB
1, 2023/11/16 00:07:01.366, 177.71 W, 66, 99 %, 26248 MiB
0, 2023/11/16 00:08:01.374, 40.84 W, 65, 0 %, 28437 MiB
1, 2023/11/16 00:08:01.377, 55.04 W, 64, 100 %, 26248 MiB
0, 2023/11/16 00:09:01.380, 56.23 W, 67, 0 %, 28437 MiB
1, 2023/11/16 00:09:01.383, 56.49 W, 66, 100 %, 26248 MiB
0, 2023/11/16 00:10:01.387, 54.77 W, 64, 0 %, 28437 MiB
1, 2023/11/16 00:10:01.390, 54.85 W, 64, 100 %, 26248 MiB
0, 2023/11/16 00:11:01.394, 56.03 W, 66, 0 %, 28437 MiB
1, 2023/11/16 00:11:01.397, 56.70 W, 66, 100 %, 26248 MiB
0, 2023/11/16 00:12:01.400, 184.20 W, 70, 99 %, 28437 MiB
1, 2023/11/16 00:12:01.405, 200.55 W, 67, 99 %, 26248 MiB
0, 2023/11/16 00:13:01.408, 54.75 W, 64, 0 %, 28437 MiB
1, 2023/11/16 00:13:01.411, 198.66 W, 65, 73 %, 26248 MiB
0, 2023/11/16 00:14:01.415, 54.79 W, 65, 0 %, 28437 MiB
1, 2023/11/16 00:14:01.418, 52.03 W, 63, 0 %, 26248 MiB
0, 2023/11/16 00:15:01.422, 40.27 W, 64, 0 %, 28437 MiB
1, 2023/11/16 00:15:01.429, 52.52 W, 63, 0 %, 26248 MiB
0, 2023/11/16 00:16:01.432, 57.00 W, 65, 100 %, 28437 MiB
1, 2023/11/16 00:16:01.435, 52.52 W, 63, 0 %, 26248 MiB
0, 2023/11/16 00:17:01.438, 57.58 W, 66, 100 %, 28437 MiB
1, 2023/11/16 00:17:01.442, 52.81 W, 63, 0 %, 26248 MiB
0, 2023/11/16 00:18:01.446, 55.25 W, 65, 0 %, 28437 MiB
1, 2023/11/16 00:18:01.449, 54.84 W, 64, 100 %, 26248 MiB
0, 2023/11/16 00:19:01.452, 57.29 W, 66, 100 %, 28437 MiB
1, 2023/11/16 00:19:01.458, 52.62 W, 63, 0 %, 26248 MiB
0, 2023/11/16 00:20:01.461, 102.61 W, 67, 100 %, 28437 MiB
1, 2023/11/16 00:20:01.465, 123.21 W, 66, 99 %, 26248 MiB
0, 2023/11/16 00:21:01.471, 182.88 W, 70, 97 %, 28437 MiB
1, 2023/11/16 00:21:01.476, 53.86 W, 65, 43 %, 26248 MiB
0, 2023/11/16 00:22:01.480, 150.82 W, 70, 99 %, 28437 MiB
1, 2023/11/16 00:22:01.485, 145.12 W, 67, 97 %, 26248 MiB
0, 2023/11/16 00:23:01.490, 177.40 W, 70, 99 %, 28437 MiB
1, 2023/11/16 00:23:01.495, 149.95 W, 68, 99 %, 26248 MiB
0, 2023/11/16 00:24:01.506, 143.14 W, 68, 100 %, 28437 MiB
1, 2023/11/16 00:24:01.509, 147.13 W, 66, 97 %, 26248 MiB
0, 2023/11/16 00:25:01.512, 58.26 W, 67, 100 %, 28437 MiB
1, 2023/11/16 00:25:01.516, 53.38 W, 64, 0 %, 26248 MiB
0, 2023/11/16 00:26:01.519, 57.49 W, 66, 100 %, 28437 MiB
1, 2023/11/16 00:26:01.522, 52.61 W, 63, 0 %, 26248 MiB
0, 2023/11/16 00:27:01.525, 58.26 W, 67, 100 %, 28437 MiB
1, 2023/11/16 00:27:01.528, 38.97 W, 63, 0 %, 26248 MiB
0, 2023/11/16 00:28:01.531, 58.83 W, 68, 100 %, 28437 MiB
1, 2023/11/16 00:28:01.536, 53.30 W, 64, 0 %, 26248 MiB
