gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/01/31 00:00:01.553, 32.12 W, 66, 1 %, 595 MiB
1, 2024/01/31 00:00:01.573, 30.18 W, 65, 0 %, 6 MiB
0, 2024/01/31 00:01:01.578, 28.14 W, 55, 0 %, 647 MiB
1, 2024/01/31 00:01:01.581, 26.38 W, 53, 0 %, 6 MiB
0, 2024/01/31 00:02:01.604, 27.27 W, 51, 0 %, 649 MiB
1, 2024/01/31 00:02:01.624, 25.70 W, 49, 0 %, 6 MiB
0, 2024/01/31 00:03:01.629, 36.58 W, 51, 10 %, 31421 MiB
1, 2024/01/31 00:03:01.633, 58.07 W, 53, 0 %, 8 MiB
0, 2024/01/31 00:04:01.636, 50.06 W, 58, 52 %, 31433 MiB
1, 2024/01/31 00:04:01.639, 36.24 W, 51, 0 %, 31450 MiB
0, 2024/01/31 00:05:01.643, 174.66 W, 73, 91 %, 31438 MiB
1, 2024/01/31 00:05:01.647, 45.97 W, 56, 1 %, 31474 MiB
0, 2024/01/31 00:06:01.651, 178.25 W, 79, 100 %, 31440 MiB
1, 2024/01/31 00:06:01.654, 157.46 W, 70, 81 %, 31476 MiB
0, 2024/01/31 00:07:01.658, 129.25 W, 80, 91 %, 31447 MiB
1, 2024/01/31 00:07:01.666, 171.74 W, 77, 87 %, 31476 MiB
0, 2024/01/31 00:08:01.674, 181.77 W, 81, 82 %, 31441 MiB
1, 2024/01/31 00:08:01.678, 165.73 W, 78, 100 %, 31476 MiB
0, 2024/01/31 00:09:01.683, 185.64 W, 81, 100 %, 31445 MiB
1, 2024/01/31 00:09:01.697, 165.63 W, 79, 85 %, 31476 MiB
0, 2024/01/31 00:10:01.705, 185.73 W, 82, 100 %, 31442 MiB
1, 2024/01/31 00:10:01.709, 178.15 W, 80, 100 %, 31476 MiB
0, 2024/01/31 00:11:01.713, 208.07 W, 81, 99 %, 31412 MiB
1, 2024/01/31 00:11:01.717, 161.31 W, 79, 100 %, 31476 MiB
0, 2024/01/31 00:12:01.720, 100.69 W, 73, 0 %, 647 MiB
1, 2024/01/31 00:12:01.723, 179.81 W, 80, 84 %, 31476 MiB
0, 2024/01/31 00:13:01.734, 28.91 W, 57, 0 %, 31413 MiB
1, 2024/01/31 00:13:01.737, 170.57 W, 80, 83 %, 31476 MiB
0, 2024/01/31 00:14:01.743, 165.93 W, 68, 100 %, 31443 MiB
1, 2024/01/31 00:14:01.752, 83.81 W, 79, 89 %, 31476 MiB
0, 2024/01/31 00:15:01.758, 182.83 W, 77, 84 %, 31439 MiB
1, 2024/01/31 00:15:01.762, 93.61 W, 80, 100 %, 31476 MiB
0, 2024/01/31 00:16:01.771, 179.74 W, 79, 85 %, 31435 MiB
1, 2024/01/31 00:16:01.781, 110.87 W, 78, 100 %, 31476 MiB
0, 2024/01/31 00:17:01.789, 200.73 W, 79, 100 %, 31439 MiB
1, 2024/01/31 00:17:01.802, 179.34 W, 79, 85 %, 31476 MiB
0, 2024/01/31 00:18:01.807, 132.52 W, 80, 100 %, 31435 MiB
1, 2024/01/31 00:18:01.811, 186.25 W, 78, 83 %, 31476 MiB
0, 2024/01/31 00:19:01.824, 185.40 W, 80, 100 %, 31436 MiB
1, 2024/01/31 00:19:01.830, 204.90 W, 79, 84 %, 31476 MiB
0, 2024/01/31 00:20:01.840, 183.09 W, 80, 100 %, 31484 MiB
1, 2024/01/31 00:20:01.846, 178.93 W, 79, 98 %, 31476 MiB
0, 2024/01/31 00:21:01.854, 185.79 W, 80, 100 %, 31475 MiB
1, 2024/01/31 00:21:01.857, 174.27 W, 79, 85 %, 31476 MiB
0, 2024/01/31 00:22:01.862, 176.61 W, 80, 100 %, 31479 MiB
