gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/05/18 00:00:01.881, 246.19 W, 88, 68 %, 19933 MiB
1, 2024/05/18 00:00:01.882, 20.16 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:01:01.883, 235.86 W, 88, 88 %, 19933 MiB
1, 2024/05/18 00:01:01.883, 20.29 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:02:01.884, 241.99 W, 87, 50 %, 19933 MiB
1, 2024/05/18 00:02:01.884, 26.71 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:03:01.886, 245.47 W, 87, 49 %, 19933 MiB
1, 2024/05/18 00:03:01.886, 26.41 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:04:01.887, 256.80 W, 87, 100 %, 19933 MiB
1, 2024/05/18 00:04:01.887, 20.96 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:05:01.888, 240.38 W, 87, 76 %, 19933 MiB
1, 2024/05/18 00:05:01.898, 20.21 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:06:01.899, 247.51 W, 87, 53 %, 19933 MiB
1, 2024/05/18 00:06:01.899, 20.17 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:07:01.900, 257.67 W, 87, 91 %, 19933 MiB
1, 2024/05/18 00:07:01.900, 26.63 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:08:01.901, 259.23 W, 87, 69 %, 19933 MiB
1, 2024/05/18 00:08:01.901, 26.34 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:09:01.903, 246.70 W, 86, 63 %, 19933 MiB
1, 2024/05/18 00:09:01.903, 20.32 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:10:01.904, 252.87 W, 87, 90 %, 19933 MiB
1, 2024/05/18 00:10:01.904, 20.03 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:11:01.905, 256.59 W, 87, 100 %, 19933 MiB
1, 2024/05/18 00:11:01.906, 26.48 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:12:01.907, 249.94 W, 87, 90 %, 19933 MiB
1, 2024/05/18 00:12:01.907, 20.49 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:13:01.909, 243.66 W, 86, 90 %, 19933 MiB
1, 2024/05/18 00:13:01.909, 20.06 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:14:01.910, 259.97 W, 86, 87 %, 19933 MiB
1, 2024/05/18 00:14:01.910, 20.99 W, 50, 1 %, 4549 MiB
0, 2024/05/18 00:15:01.911, 241.62 W, 87, 66 %, 19933 MiB
1, 2024/05/18 00:15:01.911, 20.70 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:16:01.912, 244.04 W, 87, 95 %, 19933 MiB
1, 2024/05/18 00:16:01.912, 27.05 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:17:01.913, 244.03 W, 87, 52 %, 19933 MiB
1, 2024/05/18 00:17:01.913, 19.76 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:18:01.914, 260.18 W, 85, 92 %, 19933 MiB
1, 2024/05/18 00:18:01.914, 19.97 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:19:01.916, 256.35 W, 87, 93 %, 19933 MiB
1, 2024/05/18 00:19:01.916, 20.56 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:20:01.917, 249.73 W, 87, 54 %, 19933 MiB
1, 2024/05/18 00:20:01.917, 26.18 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:21:01.918, 241.28 W, 87, 97 %, 19933 MiB
1, 2024/05/18 00:21:01.918, 19.70 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:22:01.919, 244.26 W, 86, 46 %, 19933 MiB
1, 2024/05/18 00:22:01.920, 19.59 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:23:01.920, 252.08 W, 85, 100 %, 19933 MiB
1, 2024/05/18 00:23:01.920, 26.41 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:24:01.921, 255.74 W, 87, 88 %, 19933 MiB
1, 2024/05/18 00:24:01.921, 19.78 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:25:01.921, 243.08 W, 87, 61 %, 19933 MiB
1, 2024/05/18 00:25:01.921, 19.62 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:26:01.922, 253.65 W, 87, 100 %, 19933 MiB
1, 2024/05/18 00:26:01.926, 21.64 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:27:01.927, 253.96 W, 85, 86 %, 19933 MiB
1, 2024/05/18 00:27:01.927, 20.98 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:28:01.928, 234.61 W, 87, 23 %, 19933 MiB
1, 2024/05/18 00:28:01.928, 20.09 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:29:01.929, 244.01 W, 87, 81 %, 19933 MiB
1, 2024/05/18 00:29:01.929, 20.00 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:30:01.930, 255.42 W, 86, 100 %, 19933 MiB
1, 2024/05/18 00:30:01.930, 19.78 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:31:01.931, 247.83 W, 87, 76 %, 19933 MiB
1, 2024/05/18 00:31:01.931, 21.55 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:32:01.932, 254.32 W, 87, 90 %, 19933 MiB
1, 2024/05/18 00:32:01.937, 20.85 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:33:01.938, 245.40 W, 87, 56 %, 19933 MiB
1, 2024/05/18 00:33:01.938, 19.67 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:34:01.939, 250.95 W, 85, 96 %, 19933 MiB
1, 2024/05/18 00:34:01.939, 19.89 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:35:01.948, 254.63 W, 86, 100 %, 19933 MiB
1, 2024/05/18 00:35:01.948, 19.81 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:36:01.949, 244.39 W, 87, 89 %, 19933 MiB
1, 2024/05/18 00:36:01.949, 20.88 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:37:01.958, 245.68 W, 87, 51 %, 19933 MiB
1, 2024/05/18 00:37:01.958, 19.69 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:38:01.960, 255.36 W, 86, 100 %, 19933 MiB
1, 2024/05/18 00:38:01.960, 19.75 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:39:01.961, 246.33 W, 87, 48 %, 19933 MiB
1, 2024/05/18 00:39:01.961, 19.93 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:40:01.962, 245.04 W, 83, 73 %, 19933 MiB
1, 2024/05/18 00:40:01.962, 19.47 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:41:01.962, 137.84 W, 81, 0 %, 19933 MiB
1, 2024/05/18 00:41:01.963, 20.90 W, 50, 0 %, 4549 MiB
0, 2024/05/18 00:42:01.963, 208.29 W, 83, 65 %, 19933 MiB
1, 2024/05/18 00:42:01.964, 19.58 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:43:01.965, 250.00 W, 86, 81 %, 19933 MiB
1, 2024/05/18 00:43:01.965, 20.01 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:44:01.966, 246.79 W, 88, 90 %, 19933 MiB
1, 2024/05/18 00:44:01.966, 26.87 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:45:01.967, 238.96 W, 86, 82 %, 19933 MiB
1, 2024/05/18 00:45:01.967, 20.95 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:46:01.968, 249.01 W, 87, 89 %, 19933 MiB
1, 2024/05/18 00:46:01.969, 26.52 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:47:01.969, 252.41 W, 87, 75 %, 19933 MiB
1, 2024/05/18 00:47:01.970, 26.06 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:48:01.970, 240.21 W, 87, 90 %, 19933 MiB
1, 2024/05/18 00:48:01.971, 26.80 W, 49, 0 %, 4549 MiB
0, 2024/05/18 00:49:01.972, 248.00 W, 87, 91 %, 19933 MiB
