gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/08/03 00:00:01.507, 251.63 W, 88, 100 %, 21653 MiB
1, 2024/08/03 00:00:01.508, 276.38 W, 87, 84 %, 25510 MiB
0, 2024/08/03 00:01:01.509, 249.70 W, 89, 93 %, 21653 MiB
1, 2024/08/03 00:01:01.509, 273.72 W, 87, 96 %, 25510 MiB
0, 2024/08/03 00:02:01.509, 254.95 W, 89, 93 %, 21653 MiB
1, 2024/08/03 00:02:01.510, 279.03 W, 86, 100 %, 25510 MiB
0, 2024/08/03 00:03:01.510, 170.25 W, 85, 0 %, 21653 MiB
1, 2024/08/03 00:03:01.511, 277.25 W, 87, 91 %, 25510 MiB
0, 2024/08/03 00:04:01.512, 257.05 W, 88, 93 %, 21653 MiB
1, 2024/08/03 00:04:01.512, 281.95 W, 86, 91 %, 25510 MiB
0, 2024/08/03 00:05:01.514, 245.67 W, 85, 25 %, 21653 MiB
1, 2024/08/03 00:05:01.514, 285.65 W, 87, 100 %, 25510 MiB
0, 2024/08/03 00:06:01.515, 259.40 W, 88, 93 %, 21653 MiB
1, 2024/08/03 00:06:01.521, 277.22 W, 87, 93 %, 25510 MiB
0, 2024/08/03 00:07:01.523, 189.50 W, 88, 100 %, 21653 MiB
1, 2024/08/03 00:07:01.523, 191.02 W, 86, 86 %, 25510 MiB
0, 2024/08/03 00:08:01.524, 259.02 W, 88, 100 %, 21653 MiB
1, 2024/08/03 00:08:01.524, 158.07 W, 77, 92 %, 25510 MiB
0, 2024/08/03 00:09:01.525, 258.29 W, 88, 100 %, 21653 MiB
1, 2024/08/03 00:09:01.525, 132.19 W, 71, 0 %, 25510 MiB
0, 2024/08/03 00:10:01.526, 242.69 W, 87, 90 %, 21653 MiB
1, 2024/08/03 00:10:01.527, 170.01 W, 74, 87 %, 25510 MiB
0, 2024/08/03 00:11:01.528, 177.89 W, 83, 9 %, 21653 MiB
1, 2024/08/03 00:11:01.528, 174.40 W, 79, 1 %, 25510 MiB
0, 2024/08/03 00:12:01.530, 230.94 W, 81, 96 %, 21653 MiB
1, 2024/08/03 00:12:01.540, 208.35 W, 83, 69 %, 25510 MiB
0, 2024/08/03 00:13:01.542, 173.96 W, 84, 100 %, 21653 MiB
1, 2024/08/03 00:13:01.542, 285.98 W, 85, 100 %, 25510 MiB
0, 2024/08/03 00:14:01.543, 130.74 W, 86, 0 %, 21653 MiB
1, 2024/08/03 00:14:01.551, 261.89 W, 87, 100 %, 25510 MiB
0, 2024/08/03 00:15:01.553, 244.02 W, 89, 100 %, 21653 MiB
1, 2024/08/03 00:15:01.553, 276.52 W, 87, 89 %, 25510 MiB
0, 2024/08/03 00:16:01.554, 253.81 W, 88, 100 %, 21653 MiB
1, 2024/08/03 00:16:01.554, 280.46 W, 86, 100 %, 25510 MiB
0, 2024/08/03 00:17:01.555, 247.54 W, 88, 100 %, 21653 MiB
1, 2024/08/03 00:17:01.555, 277.62 W, 87, 89 %, 25510 MiB
0, 2024/08/03 00:18:01.557, 171.65 W, 88, 0 %, 21653 MiB
1, 2024/08/03 00:18:01.557, 275.96 W, 87, 100 %, 25510 MiB
0, 2024/08/03 00:19:01.558, 256.48 W, 88, 90 %, 21653 MiB
1, 2024/08/03 00:19:01.559, 283.23 W, 86, 100 %, 25510 MiB
0, 2024/08/03 00:20:01.559, 257.79 W, 88, 100 %, 21653 MiB
1, 2024/08/03 00:20:01.560, 272.49 W, 87, 100 %, 25510 MiB
0, 2024/08/03 00:21:01.561, 244.44 W, 88, 84 %, 21653 MiB
1, 2024/08/03 00:21:01.561, 114.53 W, 83, 0 %, 25510 MiB
