gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/06/30 00:00:01.699, 30.10 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:01:01.702, 30.01 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:02:01.705, 29.76 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:03:01.707, 29.55 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:04:01.711, 30.22 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:05:01.714, 29.94 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:06:01.717, 29.21 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:07:01.720, 29.21 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:08:01.723, 29.47 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:09:01.726, 29.67 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:10:01.729, 29.52 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:11:01.732, 29.80 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:12:01.734, 29.90 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:13:01.737, 29.79 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:14:01.739, 29.42 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:15:01.742, 29.22 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:16:01.745, 29.75 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:17:01.748, 29.80 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:18:01.750, 29.77 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:19:01.753, 29.72 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:20:01.755, 29.80 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:21:01.758, 29.21 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:22:01.761, 29.09 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:23:01.764, 29.74 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:24:01.767, 29.28 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:25:01.769, 29.75 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:26:01.772, 29.53 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:27:01.775, 29.01 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:28:01.778, 29.73 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:29:01.781, 30.04 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:30:01.783, 29.60 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:31:01.786, 30.16 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:32:01.790, 29.09 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:33:01.793, 29.67 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:34:01.796, 29.26 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:35:01.799, 29.40 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:36:01.802, 29.46 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:37:01.804, 29.22 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:38:01.808, 28.65 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:39:01.811, 28.67 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:40:01.814, 29.18 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:41:01.817, 29.27 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:42:01.820, 29.56 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:43:01.824, 29.46 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:44:01.827, 29.64 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:45:01.830, 29.49 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:46:01.833, 29.52 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:47:01.836, 29.21 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:48:01.839, 29.22 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:49:01.843, 29.00 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:50:01.846, 29.34 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:51:01.849, 29.36 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:52:01.853, 28.89 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:53:01.856, 28.88 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:54:01.859, 29.01 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:55:01.862, 28.64 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:56:01.865, 28.50 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:57:01.869, 29.37 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:58:01.872, 29.15 W, 33, 0 %, 26 MiB
0, 2024/06/30 00:59:01.875, 29.04 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:00:01.878, 29.77 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:01:01.882, 29.94 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:02:01.885, 29.67 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:03:01.888, 29.65 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:04:01.892, 29.55 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:05:01.895, 29.54 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:06:01.897, 29.39 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:07:01.900, 29.99 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:08:01.904, 28.61 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:09:01.907, 29.35 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:10:01.910, 29.42 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:11:01.913, 28.66 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:12:01.915, 28.61 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:13:01.918, 28.78 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:14:01.921, 29.80 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:15:01.924, 29.03 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:16:01.928, 29.13 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:17:01.931, 29.30 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:18:01.934, 29.05 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:19:01.937, 29.06 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:20:01.939, 29.47 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:21:01.943, 28.85 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:22:01.946, 29.96 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:23:01.949, 29.07 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:24:01.952, 29.20 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:25:01.956, 29.58 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:26:01.958, 29.08 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:27:01.961, 28.91 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:28:01.964, 28.88 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:29:01.968, 29.06 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:30:01.971, 28.60 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:31:01.974, 29.17 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:32:01.978, 29.51 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:33:01.980, 28.73 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:34:01.983, 29.05 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:35:01.987, 29.42 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:36:01.990, 29.11 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:37:01.993, 28.58 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:38:01.996, 29.13 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:39:01.999, 28.86 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:40:02.001, 28.94 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:41:02.004, 29.26 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:42:02.007, 30.72 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:43:02.010, 29.24 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:44:02.013, 29.43 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:45:02.016, 29.72 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:46:02.020, 29.61 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:47:02.023, 29.77 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:48:02.026, 29.79 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:49:02.030, 29.03 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:50:02.033, 30.12 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:51:02.036, 29.39 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:52:02.039, 29.81 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:53:02.043, 29.35 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:54:02.046, 29.38 W, 33, 0 %, 26 MiB
0, 2024/06/30 01:55:02.050, 29.33 W, 33, 0 %, 26 MiB
