gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/03/23 00:00:01.880, 136.85 W, 73, 98 %, 6863 MiB
1, 2023/03/23 00:00:01.882, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:01:01.883, 132.85 W, 72, 99 %, 6863 MiB
1, 2023/03/23 00:01:01.884, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:02:01.885, 150.06 W, 72, 100 %, 6863 MiB
1, 2023/03/23 00:02:01.886, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:03:01.887, 158.74 W, 72, 99 %, 6863 MiB
1, 2023/03/23 00:03:01.888, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:04:01.889, 122.68 W, 73, 99 %, 6863 MiB
1, 2023/03/23 00:04:01.890, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:05:01.892, 160.26 W, 72, 99 %, 6863 MiB
1, 2023/03/23 00:05:01.893, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:06:01.894, 161.75 W, 73, 100 %, 6863 MiB
1, 2023/03/23 00:06:01.896, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:07:01.898, 138.23 W, 73, 98 %, 6863 MiB
1, 2023/03/23 00:07:01.903, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:08:01.905, 128.86 W, 73, 98 %, 6863 MiB
1, 2023/03/23 00:08:01.905, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:09:01.907, 144.67 W, 73, 99 %, 6863 MiB
1, 2023/03/23 00:09:01.907, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:10:01.909, 137.06 W, 72, 99 %, 6863 MiB
1, 2023/03/23 00:10:01.909, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:11:01.911, 138.28 W, 72, 98 %, 6863 MiB
1, 2023/03/23 00:11:01.916, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:12:01.918, 134.71 W, 72, 99 %, 6863 MiB
1, 2023/03/23 00:12:01.918, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/23 00:13:01.920, 158.29 W, 72, 100 %, 6863 MiB
1, 2023/03/23 00:13:01.920, 1.17 W, 38, 0 %, 21 MiB
