gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/01/29 00:00:01.538, 117.28 W, 83, 0 %, 45914 MiB
1, 2024/01/29 00:00:01.540, 284.28 W, 87, 100 %, 42113 MiB
0, 2024/01/29 00:01:01.542, 106.52 W, 85, 0 %, 39474 MiB
1, 2024/01/29 00:01:01.543, 118.63 W, 86, 15 %, 42113 MiB
0, 2024/01/29 00:02:01.543, 161.85 W, 83, 45 %, 40624 MiB
1, 2024/01/29 00:02:01.543, 132.01 W, 82, 0 %, 42113 MiB
0, 2024/01/29 00:03:01.544, 203.09 W, 82, 89 %, 38615 MiB
1, 2024/01/29 00:03:01.544, 266.21 W, 87, 78 %, 42113 MiB
0, 2024/01/29 00:04:01.545, 214.43 W, 86, 93 %, 38615 MiB
1, 2024/01/29 00:04:01.545, 130.05 W, 85, 28 %, 42113 MiB
0, 2024/01/29 00:05:01.546, 104.55 W, 83, 0 %, 38615 MiB
1, 2024/01/29 00:05:01.546, 96.58 W, 77, 0 %, 42113 MiB
0, 2024/01/29 00:06:01.547, 128.99 W, 82, 0 %, 38615 MiB
1, 2024/01/29 00:06:01.547, 271.09 W, 88, 100 %, 42113 MiB
0, 2024/01/29 00:07:01.548, 198.53 W, 83, 100 %, 38615 MiB
1, 2024/01/29 00:07:01.548, 224.40 W, 82, 100 %, 42113 MiB
0, 2024/01/29 00:08:01.549, 109.67 W, 83, 0 %, 38615 MiB
1, 2024/01/29 00:08:01.549, 111.08 W, 86, 0 %, 42113 MiB
0, 2024/01/29 00:09:01.550, 201.01 W, 83, 46 %, 38615 MiB
1, 2024/01/29 00:09:01.551, 205.14 W, 87, 0 %, 42113 MiB
0, 2024/01/29 00:10:01.551, 225.32 W, 88, 42 %, 38615 MiB
1, 2024/01/29 00:10:01.552, 287.15 W, 86, 98 %, 42113 MiB
0, 2024/01/29 00:11:01.552, 172.63 W, 86, 0 %, 38615 MiB
1, 2024/01/29 00:11:01.552, 269.26 W, 86, 63 %, 42113 MiB
0, 2024/01/29 00:12:01.553, 107.60 W, 81, 0 %, 38615 MiB
1, 2024/01/29 00:12:01.553, 280.57 W, 87, 99 %, 42113 MiB
0, 2024/01/29 00:13:01.554, 112.41 W, 84, 0 %, 38615 MiB
1, 2024/01/29 00:13:01.554, 282.90 W, 87, 91 %, 42113 MiB
0, 2024/01/29 00:14:01.555, 146.92 W, 85, 76 %, 38615 MiB
1, 2024/01/29 00:14:01.555, 244.49 W, 85, 0 %, 42113 MiB
0, 2024/01/29 00:15:01.556, 109.99 W, 81, 0 %, 38615 MiB
1, 2024/01/29 00:15:01.556, 271.39 W, 87, 98 %, 42113 MiB
0, 2024/01/29 00:16:01.557, 152.55 W, 87, 34 %, 38615 MiB
1, 2024/01/29 00:16:01.557, 274.02 W, 87, 89 %, 42113 MiB
0, 2024/01/29 00:17:01.558, 105.86 W, 83, 0 %, 38615 MiB
1, 2024/01/29 00:17:01.559, 258.56 W, 86, 100 %, 42113 MiB
0, 2024/01/29 00:18:01.560, 111.95 W, 82, 0 %, 38615 MiB
1, 2024/01/29 00:18:01.560, 265.14 W, 86, 100 %, 42113 MiB
0, 2024/01/29 00:19:01.561, 110.48 W, 85, 0 %, 38615 MiB
1, 2024/01/29 00:19:01.561, 227.97 W, 84, 0 %, 42113 MiB
0, 2024/01/29 00:20:01.563, 196.05 W, 86, 83 %, 38615 MiB
