gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/09/15 00:00:01.599, 22.22 W, 32, 0 %, 5 MiB
1, 2023/09/15 00:00:01.600, 18.16 W, 60, 96 %, 1120 MiB
0, 2023/09/15 00:01:01.601, 22.32 W, 32, 0 %, 5 MiB
1, 2023/09/15 00:01:01.602, 18.53 W, 59, 97 %, 1120 MiB
0, 2023/09/15 00:02:01.603, 64.23 W, 39, 0 %, 10943 MiB
1, 2023/09/15 00:02:01.604, 16.49 W, 59, 55 %, 1120 MiB
0, 2023/09/15 00:03:01.605, 22.51 W, 40, 0 %, 5 MiB
1, 2023/09/15 00:03:01.606, 4.40 W, 59, 4 %, 1120 MiB
0, 2023/09/15 00:04:01.607, 22.32 W, 37, 0 %, 5 MiB
1, 2023/09/15 00:04:01.608, 17.39 W, 60, 97 %, 1120 MiB
0, 2023/09/15 00:05:01.610, 22.22 W, 36, 0 %, 5 MiB
1, 2023/09/15 00:05:01.611, 17.91 W, 61, 97 %, 1120 MiB
0, 2023/09/15 00:06:01.612, 22.32 W, 35, 0 %, 5 MiB
1, 2023/09/15 00:06:01.613, 4.22 W, 60, 1 %, 1120 MiB
0, 2023/09/15 00:07:01.614, 22.41 W, 34, 0 %, 5 MiB
1, 2023/09/15 00:07:01.615, 4.19 W, 59, 2 %, 1120 MiB
0, 2023/09/15 00:08:01.617, 22.13 W, 34, 0 %, 5 MiB
1, 2023/09/15 00:08:01.617, 17.15 W, 60, 97 %, 1120 MiB
0, 2023/09/15 00:09:01.618, 22.13 W, 33, 0 %, 5 MiB
1, 2023/09/15 00:09:01.619, 16.17 W, 61, 97 %, 1120 MiB
0, 2023/09/15 00:10:01.621, 22.12 W, 33, 0 %, 5 MiB
1, 2023/09/15 00:10:01.622, 4.43 W, 60, 1 %, 1120 MiB
0, 2023/09/15 00:11:01.623, 22.22 W, 33, 0 %, 5 MiB
1, 2023/09/15 00:11:01.624, 4.34 W, 59, 1 %, 1120 MiB
0, 2023/09/15 00:12:01.625, 22.03 W, 33, 0 %, 5 MiB
1, 2023/09/15 00:12:01.626, 4.21 W, 59, 0 %, 1120 MiB
0, 2023/09/15 00:13:01.627, 22.13 W, 33, 0 %, 5 MiB
1, 2023/09/15 00:13:01.629, 18.42 W, 60, 97 %, 1120 MiB
0, 2023/09/15 00:14:01.630, 22.12 W, 33, 0 %, 5 MiB
1, 2023/09/15 00:14:01.631, 4.29 W, 60, 1 %, 1120 MiB
0, 2023/09/15 00:15:01.631, 22.22 W, 33, 0 %, 5 MiB
1, 2023/09/15 00:15:01.632, 4.18 W, 59, 1 %, 1120 MiB
0, 2023/09/15 00:16:01.633, 22.12 W, 32, 0 %, 5 MiB
1, 2023/09/15 00:16:01.634, 4.25 W, 59, 1 %, 1120 MiB
0, 2023/09/15 00:17:01.635, 22.03 W, 33, 0 %, 5 MiB
1, 2023/09/15 00:17:01.636, 16.21 W, 59, 36 %, 1120 MiB
0, 2023/09/15 00:18:01.637, 22.12 W, 32, 0 %, 5 MiB
1, 2023/09/15 00:18:01.639, 17.02 W, 60, 97 %, 1120 MiB
0, 2023/09/15 00:19:01.639, 22.22 W, 32, 0 %, 5 MiB
1, 2023/09/15 00:19:01.640, 4.32 W, 60, 1 %, 1120 MiB
0, 2023/09/15 00:20:01.641, 22.32 W, 32, 0 %, 5 MiB
1, 2023/09/15 00:20:01.642, 4.14 W, 59, 1 %, 1120 MiB
0, 2023/09/15 00:21:01.643, 22.32 W, 32, 0 %, 5 MiB
1, 2023/09/15 00:21:01.644, 4.15 W, 59, 1 %, 1120 MiB
0, 2023/09/15 00:22:01.645, 63.87 W, 35, 0 %, 170 MiB
1, 2023/09/15 00:22:01.646, 4.45 W, 60, 28 %, 1120 MiB
