index, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/03/15 13:22:40.544, 177.99 W, 57, 68 %, 5559 MiB
0, 2023/03/15 13:23:40.546, 175.48 W, 56, 96 %, 5398 MiB
0, 2023/03/15 13:24:40.547, 175.02 W, 56, 91 %, 4380 MiB
0, 2023/03/15 13:25:40.550, 168.62 W, 55, 67 %, 4401 MiB
0, 2023/03/15 13:26:40.552, 171.18 W, 56, 70 %, 4405 MiB
0, 2023/03/15 13:27:40.553, 167.59 W, 55, 83 %, 4461 MiB
0, 2023/03/15 13:28:40.555, 171.16 W, 54, 100 %, 4477 MiB
0, 2023/03/15 13:29:40.556, 168.12 W, 55, 81 %, 4521 MiB
0, 2023/03/15 13:30:40.558, 173.79 W, 55, 74 %, 4539 MiB
0, 2023/03/15 13:31:40.560, 176.20 W, 55, 69 %, 4540 MiB
0, 2023/03/15 13:32:40.561, 174.68 W, 55, 82 %, 4544 MiB
0, 2023/03/15 13:33:40.563, 175.91 W, 56, 83 %, 4546 MiB
0, 2023/03/15 13:34:40.564, 173.73 W, 56, 97 %, 4547 MiB
0, 2023/03/15 13:35:40.567, 177.98 W, 55, 78 %, 4547 MiB
0, 2023/03/15 13:36:40.568, 170.04 W, 56, 82 %, 4501 MiB
0, 2023/03/15 13:37:40.569, 168.66 W, 56, 85 %, 4422 MiB
0, 2023/03/15 13:38:40.571, 171.03 W, 55, 90 %, 4461 MiB
0, 2023/03/15 13:39:40.573, 170.55 W, 55, 69 %, 4472 MiB
0, 2023/03/15 13:40:40.575, 173.39 W, 55, 87 %, 4373 MiB
0, 2023/03/15 13:41:40.576, 165.46 W, 55, 92 %, 4428 MiB
0, 2023/03/15 13:42:40.577, 166.87 W, 55, 71 %, 4493 MiB
0, 2023/03/15 13:43:40.580, 180.60 W, 55, 73 %, 4519 MiB
0, 2023/03/15 13:44:40.581, 180.76 W, 56, 67 %, 4537 MiB
0, 2023/03/15 13:45:40.584, 168.60 W, 55, 65 %, 4538 MiB
0, 2023/03/15 13:46:40.585, 173.08 W, 55, 91 %, 4494 MiB
0, 2023/03/15 13:47:40.586, 172.92 W, 55, 82 %, 4497 MiB
0, 2023/03/15 13:48:40.588, 175.16 W, 56, 87 %, 4519 MiB
0, 2023/03/15 13:49:40.589, 176.72 W, 56, 83 %, 4521 MiB
0, 2023/03/15 13:50:40.591, 171.93 W, 55, 86 %, 4521 MiB
0, 2023/03/15 13:51:40.593, 170.66 W, 55, 96 %, 4551 MiB
0, 2023/03/15 13:52:40.594, 171.79 W, 54, 99 %, 4465 MiB
0, 2023/03/15 13:53:40.596, 165.85 W, 55, 74 %, 4503 MiB
0, 2023/03/15 13:54:40.597, 165.43 W, 54, 93 %, 4481 MiB
0, 2023/03/15 13:55:40.599, 166.90 W, 55, 77 %, 4496 MiB
0, 2023/03/15 13:56:40.600, 169.56 W, 54, 58 %, 4509 MiB
0, 2023/03/15 13:57:40.601, 174.94 W, 54, 73 %, 4517 MiB
0, 2023/03/15 13:58:40.603, 175.80 W, 55, 83 %, 4521 MiB
0, 2023/03/15 13:59:40.604, 177.20 W, 55, 87 %, 4536 MiB
0, 2023/03/15 14:00:40.607, 180.51 W, 56, 75 %, 4549 MiB
0, 2023/03/15 14:01:40.609, 175.76 W, 55, 83 %, 4551 MiB
0, 2023/03/15 14:02:40.610, 176.12 W, 55, 64 %, 4503 MiB
0, 2023/03/15 14:03:40.612, 176.46 W, 56, 63 %, 4533 MiB
0, 2023/03/15 14:04:40.613, 174.19 W, 56, 83 %, 4565 MiB
0, 2023/03/15 14:05:40.615, 170.28 W, 55, 69 %, 4501 MiB
0, 2023/03/15 14:06:40.617, 182.13 W, 56, 100 %, 4524 MiB
0, 2023/03/15 14:07:40.618, 175.69 W, 56, 73 %, 4539 MiB
0, 2023/03/15 14:08:40.620, 175.89 W, 55, 70 %, 4557 MiB
0, 2023/03/15 14:09:40.621, 171.14 W, 55, 75 %, 4435 MiB
0, 2023/03/15 14:10:40.624, 178.73 W, 55, 70 %, 4461 MiB
0, 2023/03/15 14:11:40.625, 169.07 W, 56, 98 %, 4425 MiB
0, 2023/03/15 14:12:40.626, 175.32 W, 56, 92 %, 4403 MiB
0, 2023/03/15 14:13:40.628, 175.25 W, 55, 77 %, 4440 MiB
0, 2023/03/15 14:14:40.629, 175.51 W, 56, 97 %, 4448 MiB
0, 2023/03/15 14:15:40.633, 153.64 W, 55, 100 %, 4414 MiB
0, 2023/03/15 14:16:40.634, 176.14 W, 55, 96 %, 4427 MiB
0, 2023/03/15 14:17:40.635, 178.84 W, 56, 97 %, 4442 MiB
0, 2023/03/15 14:18:40.637, 170.30 W, 55, 92 %, 4489 MiB
0, 2023/03/15 14:19:40.638, 168.37 W, 55, 83 %, 4491 MiB
0, 2023/03/15 14:20:40.641, 167.94 W, 55, 65 %, 4456 MiB
0, 2023/03/15 14:21:40.643, 174.10 W, 56, 53 %, 4432 MiB
0, 2023/03/15 14:22:40.644, 177.91 W, 55, 72 %, 4459 MiB
0, 2023/03/15 14:23:40.645, 174.46 W, 56, 73 %, 4368 MiB
0, 2023/03/15 14:24:40.647, 179.37 W, 56, 83 %, 4392 MiB
0, 2023/03/15 14:25:40.649, 172.88 W, 56, 74 %, 4416 MiB
0, 2023/03/15 14:26:40.651, 174.64 W, 56, 90 %, 4415 MiB
0, 2023/03/15 14:27:40.652, 176.26 W, 56, 84 %, 4427 MiB
0, 2023/03/15 14:28:40.653, 173.34 W, 56, 88 %, 4430 MiB
0, 2023/03/15 14:29:40.654, 168.97 W, 55, 64 %, 4393 MiB
0, 2023/03/15 14:30:40.657, 178.22 W, 55, 73 %, 4409 MiB
0, 2023/03/15 14:31:40.658, 178.48 W, 56, 74 %, 4416 MiB
0, 2023/03/15 14:32:40.659, 172.18 W, 56, 98 %, 4426 MiB
0, 2023/03/15 14:33:40.661, 165.31 W, 55, 64 %, 4436 MiB
0, 2023/03/15 14:34:40.662, 171.01 W, 56, 88 %, 4443 MiB
0, 2023/03/15 14:35:40.664, 165.51 W, 55, 60 %, 4476 MiB
0, 2023/03/15 14:36:40.666, 169.27 W, 55, 63 %, 4499 MiB
0, 2023/03/15 14:37:40.667, 168.75 W, 55, 92 %, 4527 MiB
0, 2023/03/15 14:38:40.669, 172.21 W, 56, 93 %, 4402 MiB
0, 2023/03/15 14:39:40.670, 174.12 W, 55, 97 %, 4431 MiB
0, 2023/03/15 14:40:40.672, 172.30 W, 55, 98 %, 4392 MiB
0, 2023/03/15 14:41:40.674, 168.41 W, 55, 89 %, 4372 MiB
0, 2023/03/15 14:42:40.675, 173.14 W, 55, 88 %, 4386 MiB
0, 2023/03/15 14:43:40.677, 175.16 W, 56, 93 %, 4465 MiB
0, 2023/03/15 14:44:40.679, 163.52 W, 55, 67 %, 4395 MiB
0, 2023/03/15 14:45:40.681, 170.34 W, 55, 87 %, 4400 MiB
0, 2023/03/15 14:46:40.682, 174.18 W, 55, 80 %, 4414 MiB
0, 2023/03/15 14:47:40.683, 174.07 W, 55, 94 %, 4421 MiB
0, 2023/03/15 14:48:40.685, 168.75 W, 55, 89 %, 22721 MiB
0, 2023/03/15 14:49:40.686, 170.59 W, 55, 88 %, 22729 MiB
0, 2023/03/15 14:50:40.689, 173.09 W, 55, 58 %, 22733 MiB
0, 2023/03/15 14:51:40.690, 176.41 W, 55, 70 %, 4504 MiB
0, 2023/03/15 14:52:40.691, 173.89 W, 55, 94 %, 4435 MiB
0, 2023/03/15 14:53:40.693, 170.23 W, 55, 97 %, 4441 MiB
0, 2023/03/15 14:54:40.695, 175.17 W, 56, 100 %, 4441 MiB
0, 2023/03/15 14:55:40.697, 172.64 W, 56, 100 %, 4534 MiB
0, 2023/03/15 14:56:40.699, 171.51 W, 55, 78 %, 4414 MiB
0, 2023/03/15 14:57:40.700, 168.40 W, 55, 65 %, 4379 MiB
0, 2023/03/15 14:58:40.702, 171.72 W, 55, 100 %, 4370 MiB
0, 2023/03/15 14:59:40.703, 167.66 W, 55, 100 %, 4441 MiB
0, 2023/03/15 15:00:40.705, 171.78 W, 55, 78 %, 4471 MiB
0, 2023/03/15 15:01:40.707, 175.19 W, 56, 83 %, 4505 MiB
0, 2023/03/15 15:02:40.708, 174.48 W, 55, 87 %, 4485 MiB
0, 2023/03/15 15:03:40.710, 169.29 W, 55, 64 %, 4501 MiB
0, 2023/03/15 15:04:40.711, 182.94 W, 56, 61 %, 4520 MiB
0, 2023/03/15 15:05:40.713, 174.21 W, 56, 78 %, 4291 MiB
0, 2023/03/15 15:06:40.715, 173.90 W, 56, 69 %, 4373 MiB
0, 2023/03/15 15:07:40.716, 175.36 W, 56, 86 %, 4372 MiB
0, 2023/03/15 15:08:40.718, 172.60 W, 56, 91 %, 4280 MiB
0, 2023/03/15 15:09:40.719, 177.10 W, 56, 95 %, 4302 MiB
0, 2023/03/15 15:10:40.721, 173.63 W, 56, 92 %, 4280 MiB
0, 2023/03/15 15:11:40.723, 173.70 W, 56, 85 %, 4316 MiB
0, 2023/03/15 15:12:40.724, 172.40 W, 56, 83 %, 4360 MiB
0, 2023/03/15 15:13:40.726, 172.79 W, 55, 78 %, 4380 MiB
0, 2023/03/15 15:14:40.727, 173.63 W, 55, 89 %, 4352 MiB
0, 2023/03/15 15:15:40.729, 176.26 W, 56, 71 %, 4372 MiB
0, 2023/03/15 15:16:40.731, 171.05 W, 56, 82 %, 4385 MiB
0, 2023/03/15 15:17:40.732, 176.19 W, 56, 90 %, 4392 MiB
0, 2023/03/15 15:18:40.734, 173.03 W, 56, 72 %, 4423 MiB
0, 2023/03/15 15:19:40.735, 171.79 W, 56, 83 %, 4423 MiB
0, 2023/03/15 15:20:40.737, 172.41 W, 56, 87 %, 4425 MiB
0, 2023/03/15 15:21:40.739, 176.51 W, 55, 100 %, 4437 MiB
0, 2023/03/15 15:22:40.740, 174.82 W, 56, 99 %, 4391 MiB
0, 2023/03/15 15:23:40.741, 172.96 W, 56, 100 %, 4393 MiB
0, 2023/03/15 15:24:40.743, 169.09 W, 56, 100 %, 4423 MiB
0, 2023/03/15 15:25:40.744, 174.94 W, 56, 100 %, 4427 MiB
0, 2023/03/15 15:26:40.746, 181.73 W, 56, 90 %, 4438 MiB
0, 2023/03/15 15:27:40.747, 175.24 W, 56, 98 %, 4439 MiB
0, 2023/03/15 15:28:40.749, 175.00 W, 56, 98 %, 4477 MiB
0, 2023/03/15 15:29:40.751, 175.09 W, 56, 69 %, 4316 MiB
0, 2023/03/15 15:30:40.753, 176.80 W, 56, 92 %, 4328 MiB
0, 2023/03/15 15:31:40.755, 175.82 W, 56, 98 %, 4365 MiB
0, 2023/03/15 15:32:40.756, 174.89 W, 56, 85 %, 4397 MiB
0, 2023/03/15 15:33:40.758, 181.75 W, 57, 92 %, 4411 MiB
0, 2023/03/15 15:34:40.759, 181.50 W, 57, 87 %, 4442 MiB
0, 2023/03/15 15:35:40.762, 175.67 W, 56, 71 %, 4475 MiB
0, 2023/03/15 15:36:40.764, 176.29 W, 56, 83 %, 4480 MiB
0, 2023/03/15 15:37:40.765, 176.22 W, 57, 97 %, 4482 MiB
0, 2023/03/15 15:38:40.767, 175.27 W, 56, 96 %, 4482 MiB
0, 2023/03/15 15:39:40.768, 177.73 W, 56, 87 %, 4457 MiB
0, 2023/03/15 15:40:40.770, 174.55 W, 57, 80 %, 4466 MiB
0, 2023/03/15 15:41:40.771, 176.84 W, 57, 79 %, 4466 MiB
0, 2023/03/15 15:42:40.772, 215.32 W, 59, 100 %, 4559 MiB
0, 2023/03/15 15:43:40.774, 204.33 W, 60, 99 %, 4558 MiB
0, 2023/03/15 15:44:40.776, 205.84 W, 61, 100 %, 4577 MiB
0, 2023/03/15 15:45:40.778, 206.58 W, 61, 100 %, 4600 MiB
0, 2023/03/15 15:46:40.779, 216.15 W, 61, 100 %, 4605 MiB
0, 2023/03/15 15:47:40.781, 201.29 W, 61, 97 %, 4616 MiB
0, 2023/03/15 15:48:40.783, 217.68 W, 61, 87 %, 4093 MiB
0, 2023/03/15 15:49:40.785, 208.11 W, 61, 100 %, 4611 MiB
0, 2023/03/15 15:50:40.787, 216.10 W, 61, 99 %, 4613 MiB
0, 2023/03/15 15:51:40.789, 218.18 W, 61, 100 %, 4627 MiB
0, 2023/03/15 15:52:40.790, 207.32 W, 61, 86 %, 4660 MiB
0, 2023/03/15 15:53:40.792, 199.75 W, 60, 92 %, 4640 MiB
0, 2023/03/15 15:54:40.793, 219.63 W, 61, 95 %, 4688 MiB
0, 2023/03/15 15:55:40.795, 201.15 W, 60, 88 %, 22713 MiB
0, 2023/03/15 15:56:40.797, 219.86 W, 61, 100 %, 4707 MiB
0, 2023/03/15 15:57:40.798, 221.43 W, 61, 94 %, 4612 MiB
0, 2023/03/15 15:58:40.800, 217.11 W, 61, 97 %, 4544 MiB
0, 2023/03/15 15:59:40.801, 219.72 W, 61, 93 %, 4533 MiB
0, 2023/03/15 16:00:40.803, 222.89 W, 61, 98 %, 4501 MiB
0, 2023/03/15 16:01:40.804, 204.39 W, 61, 100 %, 4219 MiB
0, 2023/03/15 16:02:40.805, 208.19 W, 60, 94 %, 4230 MiB
0, 2023/03/15 16:03:40.807, 203.01 W, 60, 80 %, 4163 MiB
0, 2023/03/15 16:04:40.809, 216.56 W, 61, 99 %, 4296 MiB
0, 2023/03/15 16:05:40.811, 230.45 W, 62, 99 %, 4303 MiB
0, 2023/03/15 16:06:40.813, 225.48 W, 62, 100 %, 4294 MiB
0, 2023/03/15 16:07:40.814, 230.27 W, 62, 97 %, 4296 MiB
0, 2023/03/15 16:08:40.816, 229.31 W, 62, 98 %, 4303 MiB
0, 2023/03/15 16:09:40.817, 230.10 W, 62, 100 %, 4300 MiB
0, 2023/03/15 16:10:40.820, 229.56 W, 62, 100 %, 4353 MiB
0, 2023/03/15 16:11:40.821, 231.77 W, 62, 95 %, 4353 MiB
0, 2023/03/15 16:12:40.823, 227.16 W, 62, 100 %, 4355 MiB
0, 2023/03/15 16:13:40.825, 228.61 W, 62, 100 %, 4319 MiB
0, 2023/03/15 16:14:40.826, 230.23 W, 62, 98 %, 4337 MiB
0, 2023/03/15 16:15:40.828, 215.39 W, 61, 89 %, 4337 MiB
0, 2023/03/15 16:16:40.830, 234.26 W, 62, 99 %, 4357 MiB
0, 2023/03/15 16:17:40.831, 238.73 W, 63, 97 %, 4406 MiB
0, 2023/03/15 16:18:40.833, 234.73 W, 62, 98 %, 4331 MiB
0, 2023/03/15 16:19:40.834, 243.63 W, 62, 96 %, 4228 MiB
0, 2023/03/15 16:20:40.837, 222.40 W, 62, 94 %, 4342 MiB
0, 2023/03/15 16:21:40.838, 225.10 W, 62, 88 %, 4236 MiB
0, 2023/03/15 16:22:40.839, 236.95 W, 62, 100 %, 4397 MiB
0, 2023/03/15 16:23:40.841, 236.36 W, 62, 100 %, 4397 MiB
0, 2023/03/15 16:24:40.843, 237.68 W, 62, 96 %, 4397 MiB
0, 2023/03/15 16:25:40.845, 218.83 W, 62, 94 %, 4397 MiB
0, 2023/03/15 16:26:40.847, 236.96 W, 62, 100 %, 4411 MiB
0, 2023/03/15 16:27:40.849, 230.56 W, 62, 100 %, 4411 MiB
0, 2023/03/15 16:28:40.852, 229.70 W, 62, 100 %, 4411 MiB
0, 2023/03/15 16:29:40.853, 230.52 W, 62, 94 %, 4411 MiB
0, 2023/03/15 16:30:40.856, 228.49 W, 62, 98 %, 4419 MiB
0, 2023/03/15 16:31:40.857, 231.58 W, 62, 99 %, 4387 MiB
0, 2023/03/15 16:32:40.858, 230.96 W, 62, 100 %, 4389 MiB
0, 2023/03/15 16:33:40.860, 222.54 W, 62, 83 %, 4397 MiB
0, 2023/03/15 16:34:40.862, 235.02 W, 62, 100 %, 4397 MiB
0, 2023/03/15 16:35:40.864, 232.97 W, 63, 100 %, 4397 MiB
0, 2023/03/15 16:36:40.865, 233.52 W, 62, 98 %, 4400 MiB
0, 2023/03/15 16:37:40.866, 262.08 W, 63, 100 %, 4387 MiB
0, 2023/03/15 16:38:40.868, 265.68 W, 65, 100 %, 3871 MiB
0, 2023/03/15 16:39:40.870, 263.18 W, 64, 99 %, 4385 MiB
0, 2023/03/15 16:40:40.872, 262.55 W, 64, 100 %, 4389 MiB
0, 2023/03/15 16:41:40.874, 267.71 W, 64, 100 %, 4365 MiB
0, 2023/03/15 16:42:40.875, 263.02 W, 63, 100 %, 4429 MiB
0, 2023/03/15 16:43:40.877, 262.98 W, 63, 100 %, 4429 MiB
0, 2023/03/15 16:44:40.878, 263.35 W, 63, 100 %, 4429 MiB
0, 2023/03/15 16:45:40.880, 266.55 W, 63, 100 %, 4429 MiB
0, 2023/03/15 16:46:40.882, 259.73 W, 63, 100 %, 4443 MiB
0, 2023/03/15 16:47:40.883, 257.19 W, 63, 100 %, 4443 MiB
0, 2023/03/15 16:48:40.885, 254.96 W, 62, 100 %, 4443 MiB
0, 2023/03/15 16:49:40.887, 253.36 W, 63, 100 %, 4443 MiB
0, 2023/03/15 16:50:40.889, 256.29 W, 63, 100 %, 4445 MiB
0, 2023/03/15 16:51:40.891, 258.53 W, 64, 100 %, 4451 MiB
0, 2023/03/15 16:52:40.892, 255.70 W, 64, 100 %, 4451 MiB
0, 2023/03/15 16:53:40.894, 254.02 W, 64, 100 %, 4453 MiB
0, 2023/03/15 16:54:40.895, 256.57 W, 64, 100 %, 4455 MiB
0, 2023/03/15 16:55:40.897, 254.05 W, 64, 100 %, 4455 MiB
0, 2023/03/15 16:56:40.899, 262.21 W, 64, 100 %, 4458 MiB
0, 2023/03/15 16:57:40.900, 255.57 W, 63, 100 %, 4458 MiB
0, 2023/03/15 16:58:40.902, 262.82 W, 64, 100 %, 4412 MiB
0, 2023/03/15 16:59:40.904, 259.63 W, 63, 100 %, 4369 MiB
0, 2023/03/15 17:00:40.906, 262.17 W, 63, 100 %, 4372 MiB
0, 2023/03/15 17:01:40.908, 250.47 W, 63, 99 %, 4357 MiB
0, 2023/03/15 17:02:40.909, 257.45 W, 63, 100 %, 4357 MiB
0, 2023/03/15 17:03:40.912, 259.38 W, 63, 100 %, 4361 MiB
0, 2023/03/15 17:04:40.913, 256.66 W, 63, 100 %, 4403 MiB
0, 2023/03/15 17:05:40.916, 256.40 W, 62, 99 %, 4405 MiB
0, 2023/03/15 17:06:40.917, 259.25 W, 63, 100 %, 4400 MiB
0, 2023/03/15 17:07:40.919, 254.14 W, 64, 100 %, 4405 MiB
0, 2023/03/15 17:08:40.921, 254.81 W, 64, 100 %, 4405 MiB
0, 2023/03/15 17:09:40.923, 255.77 W, 64, 100 %, 4405 MiB
0, 2023/03/15 17:10:40.925, 267.92 W, 64, 98 %, 4067 MiB
0, 2023/03/15 17:11:40.927, 258.38 W, 64, 100 %, 4398 MiB
0, 2023/03/15 17:12:40.928, 261.11 W, 64, 100 %, 4402 MiB
0, 2023/03/15 17:13:40.931, 257.25 W, 63, 100 %, 4402 MiB
0, 2023/03/15 17:14:40.934, 258.99 W, 63, 100 %, 4402 MiB
0, 2023/03/15 17:15:40.936, 255.08 W, 62, 100 %, 4402 MiB
0, 2023/03/15 17:16:40.938, 256.61 W, 63, 100 %, 4402 MiB
0, 2023/03/15 17:17:40.939, 252.16 W, 63, 100 %, 4384 MiB
0, 2023/03/15 17:18:40.941, 251.91 W, 63, 100 %, 4384 MiB
0, 2023/03/15 17:19:40.943, 253.91 W, 63, 100 %, 4384 MiB
0, 2023/03/15 17:20:40.945, 261.09 W, 64, 100 %, 4397 MiB
0, 2023/03/15 17:21:40.947, 262.70 W, 64, 100 %, 4432 MiB
0, 2023/03/15 17:22:40.948, 266.34 W, 65, 100 %, 4432 MiB
