gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/10/20 00:00:01.541, 17.49 W, 55, 0 %, 4610 MiB
1, 2024/10/20 00:00:01.542, 292.39 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:01:01.543, 21.73 W, 55, 0 %, 4610 MiB
1, 2024/10/20 00:01:01.544, 288.73 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:02:01.546, 18.76 W, 54, 0 %, 4610 MiB
1, 2024/10/20 00:02:01.547, 295.19 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:03:01.549, 17.31 W, 54, 0 %, 4610 MiB
1, 2024/10/20 00:03:01.550, 291.22 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:04:01.553, 21.46 W, 54, 0 %, 4610 MiB
1, 2024/10/20 00:04:01.554, 291.68 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:05:01.555, 17.68 W, 53, 0 %, 4610 MiB
1, 2024/10/20 00:05:01.556, 275.95 W, 86, 100 %, 20306 MiB
0, 2024/10/20 00:06:01.557, 17.47 W, 53, 0 %, 4610 MiB
1, 2024/10/20 00:06:01.557, 293.70 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:07:01.559, 26.01 W, 53, 0 %, 4610 MiB
1, 2024/10/20 00:07:01.559, 290.90 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:08:01.560, 17.40 W, 53, 0 %, 4610 MiB
1, 2024/10/20 00:08:01.561, 291.78 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:09:01.563, 69.45 W, 55, 0 %, 15 MiB
1, 2024/10/20 00:09:01.563, 288.07 W, 86, 100 %, 20306 MiB
0, 2024/10/20 00:10:01.564, 17.33 W, 53, 0 %, 15 MiB
1, 2024/10/20 00:10:01.565, 290.42 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:11:01.566, 25.93 W, 53, 0 %, 15 MiB
1, 2024/10/20 00:11:01.567, 292.80 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:12:01.567, 283.74 W, 86, 100 %, 9825 MiB
1, 2024/10/20 00:12:01.571, 292.69 W, 86, 100 %, 20306 MiB
0, 2024/10/20 00:13:01.573, 269.19 W, 89, 100 %, 9977 MiB
1, 2024/10/20 00:13:01.574, 283.20 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:14:01.575, 265.90 W, 89, 100 %, 9977 MiB
1, 2024/10/20 00:14:01.576, 275.98 W, 87, 99 %, 20306 MiB
0, 2024/10/20 00:15:01.577, 271.19 W, 89, 100 %, 9977 MiB
1, 2024/10/20 00:15:01.578, 289.44 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:16:01.589, 241.80 W, 89, 36 %, 9977 MiB
1, 2024/10/20 00:16:01.590, 285.83 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:17:01.591, 274.73 W, 89, 100 %, 9977 MiB
1, 2024/10/20 00:17:01.592, 290.46 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:18:01.593, 275.71 W, 89, 79 %, 9977 MiB
1, 2024/10/20 00:18:01.594, 288.02 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:19:01.595, 274.97 W, 89, 100 %, 9977 MiB
1, 2024/10/20 00:19:01.596, 286.57 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:20:01.597, 283.50 W, 89, 97 %, 9977 MiB
1, 2024/10/20 00:20:01.598, 289.45 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:21:01.599, 271.49 W, 89, 99 %, 9977 MiB
1, 2024/10/20 00:21:01.600, 287.81 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:22:01.602, 195.85 W, 88, 18 %, 9977 MiB
1, 2024/10/20 00:22:01.602, 286.82 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:23:01.604, 219.40 W, 87, 80 %, 9977 MiB
1, 2024/10/20 00:23:01.605, 280.98 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:24:01.607, 269.82 W, 89, 100 %, 9977 MiB
1, 2024/10/20 00:24:01.607, 288.94 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:25:01.609, 283.98 W, 89, 100 %, 9977 MiB
1, 2024/10/20 00:25:01.610, 291.25 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:26:01.611, 275.11 W, 89, 100 %, 10053 MiB
1, 2024/10/20 00:26:01.612, 290.71 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:27:01.613, 260.40 W, 87, 95 %, 5036 MiB
1, 2024/10/20 00:27:01.615, 284.98 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:28:01.616, 276.04 W, 89, 100 %, 9807 MiB
1, 2024/10/20 00:28:01.626, 283.09 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:29:01.627, 253.20 W, 86, 62 %, 5146 MiB
1, 2024/10/20 00:29:01.628, 274.99 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:30:01.630, 267.22 W, 86, 93 %, 5146 MiB
1, 2024/10/20 00:30:01.630, 292.04 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:31:01.632, 268.37 W, 89, 98 %, 9921 MiB
1, 2024/10/20 00:31:01.633, 277.66 W, 87, 100 %, 20306 MiB
0, 2024/10/20 00:32:01.635, 251.51 W, 89, 76 %, 10073 MiB
1, 2024/10/20 00:32:01.636, 282.11 W, 87, 100 %, 20306 MiB
