gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/03/27 00:00:02.018, 243.44 W, 87, 100 %, 41793 MiB
1, 2024/03/27 00:00:02.020, 234.00 W, 83, 100 %, 37790 MiB
0, 2024/03/27 00:01:02.022, 228.35 W, 87, 100 %, 41793 MiB
1, 2024/03/27 00:01:02.022, 219.29 W, 86, 85 %, 37790 MiB
0, 2024/03/27 00:02:02.024, 214.68 W, 87, 100 %, 41793 MiB
1, 2024/03/27 00:02:02.024, 153.22 W, 83, 100 %, 37790 MiB
0, 2024/03/27 00:03:02.025, 254.95 W, 87, 100 %, 41793 MiB
1, 2024/03/27 00:03:02.025, 215.24 W, 83, 97 %, 37790 MiB
0, 2024/03/27 00:04:02.026, 238.88 W, 87, 100 %, 41793 MiB
1, 2024/03/27 00:04:02.026, 208.56 W, 84, 100 %, 37790 MiB
0, 2024/03/27 00:05:02.028, 228.46 W, 87, 100 %, 41793 MiB
1, 2024/03/27 00:05:02.028, 150.08 W, 83, 100 %, 37790 MiB
0, 2024/03/27 00:06:02.029, 215.58 W, 87, 100 %, 41793 MiB
1, 2024/03/27 00:06:02.029, 169.46 W, 84, 100 %, 37790 MiB
0, 2024/03/27 00:07:02.030, 226.84 W, 87, 95 %, 41793 MiB
1, 2024/03/27 00:07:02.030, 257.47 W, 87, 94 %, 37790 MiB
0, 2024/03/27 00:08:02.031, 141.91 W, 86, 39 %, 41793 MiB
1, 2024/03/27 00:08:02.032, 210.30 W, 87, 75 %, 37790 MiB
0, 2024/03/27 00:09:02.033, 194.97 W, 87, 89 %, 41793 MiB
1, 2024/03/27 00:09:02.033, 247.91 W, 86, 69 %, 37790 MiB
0, 2024/03/27 00:10:02.034, 204.61 W, 85, 100 %, 41793 MiB
1, 2024/03/27 00:10:02.035, 263.14 W, 87, 99 %, 37790 MiB
0, 2024/03/27 00:11:02.036, 203.90 W, 86, 100 %, 41793 MiB
1, 2024/03/27 00:11:02.036, 246.80 W, 87, 100 %, 37790 MiB
0, 2024/03/27 00:12:02.037, 149.04 W, 85, 100 %, 41793 MiB
1, 2024/03/27 00:12:02.042, 235.55 W, 87, 100 %, 37790 MiB
0, 2024/03/27 00:13:02.043, 163.02 W, 85, 100 %, 41793 MiB
1, 2024/03/27 00:13:02.044, 247.80 W, 86, 100 %, 37790 MiB
0, 2024/03/27 00:14:02.045, 228.57 W, 85, 100 %, 41793 MiB
1, 2024/03/27 00:14:02.045, 257.83 W, 86, 100 %, 37790 MiB
0, 2024/03/27 00:15:02.046, 242.73 W, 85, 99 %, 41793 MiB
1, 2024/03/27 00:15:02.046, 276.82 W, 87, 100 %, 37790 MiB
