gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/03/04 00:00:01.835, 115.50 W, 64, 3 %, 9793 MiB
1, 2024/03/04 00:00:01.836, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:01:01.838, 68.32 W, 62, 0 %, 9793 MiB
1, 2024/03/04 00:01:01.839, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:02:01.841, 150.23 W, 66, 100 %, 9793 MiB
1, 2024/03/04 00:02:01.842, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:03:01.844, 68.23 W, 62, 0 %, 9795 MiB
1, 2024/03/04 00:03:01.845, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:04:01.846, 137.73 W, 65, 91 %, 9795 MiB
1, 2024/03/04 00:04:01.847, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:05:01.848, 71.76 W, 63, 67 %, 9795 MiB
1, 2024/03/04 00:05:01.853, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:06:01.854, 68.61 W, 64, 0 %, 9795 MiB
1, 2024/03/04 00:06:01.855, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:07:01.856, 79.26 W, 64, 69 %, 9795 MiB
1, 2024/03/04 00:07:01.857, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:08:01.858, 68.71 W, 64, 0 %, 9795 MiB
1, 2024/03/04 00:08:01.859, 1.22 W, 40, 0 %, 84 MiB
0, 2024/03/04 00:09:01.860, 120.32 W, 65, 32 %, 9795 MiB
1, 2024/03/04 00:09:01.865, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:10:01.867, 137.45 W, 65, 89 %, 9795 MiB
1, 2024/03/04 00:10:01.867, 1.21 W, 39, 0 %, 84 MiB
0, 2024/03/04 00:11:01.869, 126.91 W, 65, 81 %, 9795 MiB
1, 2024/03/04 00:11:01.870, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:12:01.871, 68.42 W, 63, 0 %, 9795 MiB
1, 2024/03/04 00:12:01.872, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:13:01.873, 68.71 W, 63, 0 %, 9795 MiB
1, 2024/03/04 00:13:01.874, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:14:01.876, 134.43 W, 65, 60 %, 9795 MiB
1, 2024/03/04 00:14:01.877, 1.22 W, 40, 0 %, 84 MiB
0, 2024/03/04 00:15:01.878, 76.40 W, 64, 41 %, 9795 MiB
1, 2024/03/04 00:15:01.883, 1.22 W, 39, 0 %, 78 MiB
0, 2024/03/04 00:16:01.885, 68.90 W, 64, 0 %, 9795 MiB
1, 2024/03/04 00:16:01.888, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:17:01.890, 145.37 W, 64, 58 %, 9795 MiB
1, 2024/03/04 00:17:01.890, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:18:01.892, 139.96 W, 66, 99 %, 9795 MiB
1, 2024/03/04 00:18:01.893, 1.22 W, 40, 0 %, 84 MiB
0, 2024/03/04 00:19:01.894, 83.05 W, 62, 85 %, 9795 MiB
1, 2024/03/04 00:19:01.898, 1.21 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:20:01.900, 68.61 W, 63, 0 %, 9795 MiB
1, 2024/03/04 00:20:01.903, 1.21 W, 40, 0 %, 84 MiB
0, 2024/03/04 00:21:01.905, 109.29 W, 63, 44 %, 9795 MiB
1, 2024/03/04 00:21:01.906, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:22:01.907, 68.13 W, 61, 0 %, 9795 MiB
1, 2024/03/04 00:22:01.908, 1.22 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:23:01.909, 141.38 W, 64, 83 %, 9795 MiB
1, 2024/03/04 00:23:01.910, 1.23 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:24:01.911, 68.13 W, 61, 0 %, 9795 MiB
1, 2024/03/04 00:24:01.912, 1.23 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:25:01.913, 131.41 W, 64, 99 %, 9795 MiB
1, 2024/03/04 00:25:01.914, 1.23 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:26:01.915, 68.42 W, 63, 0 %, 9795 MiB
1, 2024/03/04 00:26:01.916, 1.23 W, 40, 0 %, 78 MiB
0, 2024/03/04 00:27:01.918, 68.04 W, 61, 0 %, 9795 MiB
