gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/08/23 00:00:01.237, 25.25 W, 47, 1 %, 7306 MiB
1, 2024/08/23 00:00:01.241, 227.15 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:01:01.251, 25.39 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:01:01.264, 214.99 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:02:01.283, 25.20 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:02:01.292, 201.61 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:03:01.294, 25.30 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:03:01.321, 192.53 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:04:01.332, 25.20 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:04:01.336, 208.79 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:05:01.340, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:05:01.343, 219.35 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:06:01.347, 25.39 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:06:01.352, 218.74 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:07:01.354, 25.29 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:07:01.376, 226.12 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:08:01.379, 25.30 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:08:01.403, 210.73 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:09:01.407, 25.39 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:09:01.426, 214.41 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:10:01.433, 25.39 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:10:01.436, 230.77 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:11:01.452, 25.29 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:11:01.474, 213.97 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:12:01.491, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:12:01.494, 226.68 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:13:01.503, 25.39 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:13:01.526, 214.51 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:14:01.533, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:14:01.558, 218.34 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:15:01.586, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:15:01.607, 229.96 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:16:01.610, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:16:01.635, 241.69 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:17:01.643, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:17:01.667, 213.02 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:18:01.691, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:18:01.696, 240.38 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:19:01.710, 25.29 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:19:01.730, 219.45 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:20:01.749, 25.20 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:20:01.765, 198.22 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:21:01.782, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:21:01.790, 191.65 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:22:01.803, 25.30 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:22:01.811, 213.51 W, 82, 100 %, 31473 MiB
0, 2024/08/23 00:23:01.816, 25.20 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:23:01.834, 193.69 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:24:01.854, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:24:01.886, 151.98 W, 77, 100 %, 31473 MiB
0, 2024/08/23 00:25:01.894, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:25:01.908, 167.03 W, 79, 100 %, 31473 MiB
0, 2024/08/23 00:26:01.912, 25.20 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:26:01.934, 142.88 W, 79, 100 %, 31473 MiB
0, 2024/08/23 00:27:01.948, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:27:01.959, 249.75 W, 79, 100 %, 31473 MiB
0, 2024/08/23 00:28:01.974, 25.31 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:28:01.996, 150.39 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:29:02.005, 25.31 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:29:02.032, 184.69 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:30:02.038, 25.21 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:30:02.056, 190.04 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:31:02.070, 25.10 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:31:02.094, 251.39 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:32:02.098, 25.31 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:32:02.102, 142.88 W, 79, 100 %, 31473 MiB
0, 2024/08/23 00:33:02.104, 25.20 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:33:02.136, 195.83 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:34:02.152, 25.19 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:34:02.174, 142.45 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:35:02.195, 25.40 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:35:02.199, 178.19 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:36:02.206, 25.20 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:36:02.219, 185.34 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:37:02.228, 25.11 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:37:02.252, 166.16 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:38:02.260, 25.10 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:38:02.263, 168.78 W, 79, 100 %, 31473 MiB
0, 2024/08/23 00:39:02.268, 25.21 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:39:02.277, 149.45 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:40:02.283, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:40:02.307, 246.94 W, 79, 100 %, 31473 MiB
0, 2024/08/23 00:41:02.313, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:41:02.317, 186.12 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:42:02.334, 25.21 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:42:02.337, 175.91 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:43:02.345, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:43:02.354, 171.28 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:44:02.360, 25.31 W, 46, 0 %, 7306 MiB
1, 2024/08/23 00:44:02.364, 174.94 W, 81, 100 %, 31473 MiB
0, 2024/08/23 00:45:02.368, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:45:02.377, 103.86 W, 80, 100 %, 31473 MiB
0, 2024/08/23 00:46:02.387, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:46:02.391, 60.32 W, 79, 100 %, 31473 MiB
0, 2024/08/23 00:47:02.398, 25.31 W, 47, 1 %, 7306 MiB
1, 2024/08/23 00:47:02.401, 60.02 W, 78, 100 %, 31473 MiB
0, 2024/08/23 00:48:02.404, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:48:02.419, 62.74 W, 78, 89 %, 31473 MiB
0, 2024/08/23 00:49:02.423, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:49:02.450, 161.01 W, 78, 28 %, 31473 MiB
0, 2024/08/23 00:50:02.457, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:50:02.463, 167.53 W, 79, 29 %, 31473 MiB
0, 2024/08/23 00:51:02.466, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:51:02.478, 162.46 W, 79, 26 %, 31473 MiB
0, 2024/08/23 00:52:02.485, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:52:02.499, 192.46 W, 79, 30 %, 31473 MiB
0, 2024/08/23 00:53:02.504, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:53:02.509, 131.64 W, 78, 51 %, 31473 MiB
0, 2024/08/23 00:54:02.513, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:54:02.532, 138.92 W, 78, 61 %, 31473 MiB
0, 2024/08/23 00:55:02.538, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:55:02.544, 159.02 W, 78, 24 %, 31473 MiB
0, 2024/08/23 00:56:02.546, 25.10 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:56:02.550, 215.79 W, 79, 71 %, 31473 MiB
0, 2024/08/23 00:57:02.556, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:57:02.584, 183.69 W, 80, 71 %, 31473 MiB
0, 2024/08/23 00:58:02.588, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:58:02.605, 162.42 W, 79, 57 %, 31473 MiB
0, 2024/08/23 00:59:02.622, 25.21 W, 47, 0 %, 7306 MiB
1, 2024/08/23 00:59:02.646, 164.12 W, 80, 54 %, 31473 MiB
0, 2024/08/23 01:00:02.651, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:00:02.670, 176.88 W, 80, 36 %, 31473 MiB
0, 2024/08/23 01:01:02.675, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:01:02.701, 169.92 W, 80, 87 %, 31473 MiB
0, 2024/08/23 01:02:02.709, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:02:02.736, 192.69 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:03:02.743, 25.10 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:03:02.750, 183.63 W, 80, 60 %, 31473 MiB
0, 2024/08/23 01:04:02.767, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:04:02.770, 221.97 W, 80, 91 %, 31473 MiB
0, 2024/08/23 01:05:02.775, 25.20 W, 46, 1 %, 7306 MiB
1, 2024/08/23 01:05:02.788, 219.13 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:06:02.793, 25.20 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:06:02.813, 173.87 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:07:02.829, 25.21 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:07:02.835, 177.02 W, 81, 100 %, 31473 MiB
0, 2024/08/23 01:08:02.838, 25.30 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:08:02.855, 176.63 W, 78, 100 %, 31473 MiB
0, 2024/08/23 01:09:02.872, 25.31 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:09:02.886, 153.89 W, 79, 100 %, 31473 MiB
0, 2024/08/23 01:10:02.895, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:10:02.912, 199.19 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:11:02.927, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:11:02.955, 211.60 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:12:02.975, 25.20 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:12:02.988, 222.07 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:13:02.995, 25.21 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:13:03.038, 177.51 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:14:03.049, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:14:03.058, 193.50 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:15:03.080, 25.30 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:15:03.087, 195.73 W, 81, 100 %, 31473 MiB
0, 2024/08/23 01:16:03.104, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:16:03.111, 188.48 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:17:03.120, 25.40 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:17:03.143, 192.14 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:18:03.154, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:18:03.158, 201.13 W, 81, 100 %, 31473 MiB
0, 2024/08/23 01:19:03.168, 25.20 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:19:03.174, 232.86 W, 81, 100 %, 31473 MiB
0, 2024/08/23 01:20:03.184, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:20:03.209, 162.85 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:21:03.217, 25.30 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:21:03.244, 237.22 W, 81, 100 %, 31473 MiB
0, 2024/08/23 01:22:03.256, 25.31 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:22:03.271, 189.42 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:23:03.281, 25.31 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:23:03.326, 186.63 W, 81, 100 %, 31473 MiB
0, 2024/08/23 01:24:03.335, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:24:03.356, 159.50 W, 82, 100 %, 31473 MiB
0, 2024/08/23 01:25:03.387, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:25:03.391, 165.87 W, 81, 100 %, 31473 MiB
0, 2024/08/23 01:26:03.409, 25.20 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:26:03.415, 161.30 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:27:03.421, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:27:03.424, 148.03 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:28:03.439, 25.39 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:28:03.443, 261.62 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:29:03.449, 25.30 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:29:03.460, 146.48 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:30:03.490, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:30:03.517, 201.16 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:31:03.525, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:31:03.542, 197.25 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:32:03.549, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:32:03.570, 142.71 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:33:03.583, 25.30 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:33:03.587, 186.51 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:34:03.591, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:34:03.608, 175.66 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:35:03.617, 25.21 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:35:03.640, 161.10 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:36:03.645, 25.40 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:36:03.649, 192.24 W, 79, 100 %, 31473 MiB
0, 2024/08/23 01:37:03.664, 25.21 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:37:03.668, 170.50 W, 81, 100 %, 31473 MiB
0, 2024/08/23 01:38:03.678, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:38:03.682, 151.10 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:39:03.687, 25.20 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:39:03.691, 191.65 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:40:03.694, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:40:03.698, 171.54 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:41:03.704, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:41:03.731, 140.06 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:42:03.743, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:42:03.754, 146.09 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:43:03.765, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:43:03.769, 172.80 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:44:03.773, 25.20 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:44:03.794, 253.04 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:45:03.798, 25.21 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:45:03.802, 170.71 W, 79, 100 %, 31473 MiB
0, 2024/08/23 01:46:03.802, 25.20 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:46:03.822, 180.42 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:47:03.838, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:47:03.849, 214.70 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:48:03.852, 25.40 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:48:03.856, 157.20 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:49:03.862, 25.41 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:49:03.865, 63.03 W, 79, 100 %, 31473 MiB
0, 2024/08/23 01:50:03.866, 25.31 W, 47, 0 %, 7306 MiB
1, 2024/08/23 01:50:03.885, 57.78 W, 78, 100 %, 31473 MiB
0, 2024/08/23 01:51:03.893, 25.40 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:51:03.914, 192.72 W, 74, 100 %, 31473 MiB
0, 2024/08/23 01:52:03.931, 25.30 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:52:03.953, 183.33 W, 79, 100 %, 31473 MiB
0, 2024/08/23 01:53:03.970, 25.30 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:53:03.994, 190.14 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:54:04.000, 25.19 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:54:04.003, 192.85 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:55:04.010, 25.20 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:55:04.019, 196.60 W, 81, 100 %, 31473 MiB
0, 2024/08/23 01:56:04.027, 25.10 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:56:04.046, 205.01 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:57:04.053, 25.29 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:57:04.057, 184.95 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:58:04.071, 25.30 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:58:04.075, 229.47 W, 80, 100 %, 31473 MiB
0, 2024/08/23 01:59:04.083, 25.10 W, 46, 0 %, 7306 MiB
1, 2024/08/23 01:59:04.098, 181.25 W, 80, 100 %, 31473 MiB
0, 2024/08/23 02:00:04.115, 25.40 W, 46, 0 %, 7306 MiB
1, 2024/08/23 02:00:04.135, 191.17 W, 81, 100 %, 31473 MiB
0, 2024/08/23 02:01:04.141, 25.20 W, 46, 0 %, 7306 MiB
1, 2024/08/23 02:01:04.153, 176.20 W, 81, 100 %, 31473 MiB
0, 2024/08/23 02:02:04.167, 25.21 W, 46, 0 %, 7306 MiB
1, 2024/08/23 02:02:04.190, 178.77 W, 81, 100 %, 31473 MiB
0, 2024/08/23 02:03:04.198, 25.21 W, 47, 0 %, 7306 MiB
1, 2024/08/23 02:03:04.201, 253.43 W, 80, 100 %, 31473 MiB
0, 2024/08/23 02:04:04.224, 25.39 W, 46, 0 %, 7306 MiB
1, 2024/08/23 02:04:04.230, 211.09 W, 80, 100 %, 31473 MiB
0, 2024/08/23 02:05:04.237, 25.30 W, 46, 0 %, 7306 MiB
1, 2024/08/23 02:05:04.247, 201.91 W, 81, 100 %, 31473 MiB
0, 2024/08/23 02:06:04.259, 25.10 W, 46, 0 %, 7306 MiB
