gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/04/25 00:00:01.640, 26.93 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:00:01.644, 186.87 W, 80, 95 %, 31481 MiB
0, 2024/04/25 00:01:01.647, 26.75 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:01:01.676, 175.15 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:02:01.682, 26.84 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:02:01.691, 198.96 W, 80, 100 %, 31481 MiB
0, 2024/04/25 00:03:01.697, 26.84 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:03:01.701, 216.21 W, 80, 97 %, 31481 MiB
0, 2024/04/25 00:04:01.704, 26.74 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:04:01.707, 199.06 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:05:01.710, 26.94 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:05:01.730, 196.47 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:06:01.746, 26.65 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:06:01.760, 193.82 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:07:01.765, 26.73 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:07:01.787, 187.84 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:08:01.793, 26.83 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:08:01.800, 193.37 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:09:01.807, 26.84 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:09:01.822, 181.81 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:10:01.828, 26.75 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:10:01.837, 178.29 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:11:01.844, 26.93 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:11:01.848, 212.79 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:12:01.853, 26.93 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:12:01.867, 174.30 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:13:01.873, 26.93 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:13:01.877, 184.96 W, 80, 100 %, 31481 MiB
0, 2024/04/25 00:14:01.885, 26.84 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:14:01.904, 201.39 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:15:01.913, 26.93 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:15:01.916, 185.64 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:16:01.925, 26.75 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:16:01.947, 193.27 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:17:01.956, 26.74 W, 50, 0 %, 1480 MiB
1, 2024/04/25 00:17:01.981, 200.65 W, 79, 100 %, 31481 MiB
0, 2024/04/25 00:18:01.986, 26.93 W, 50, 0 %, 1480 MiB
