gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/08/07 00:00:01.741, 404.70 W, 70, 100 %, 21902 MiB
0, 2023/08/07 00:01:01.743, 377.43 W, 70, 100 %, 21326 MiB
0, 2023/08/07 00:02:01.745, 327.59 W, 69, 66 %, 15456 MiB
0, 2023/08/07 00:03:01.747, 401.85 W, 69, 94 %, 15456 MiB
0, 2023/08/07 00:04:01.749, 424.72 W, 70, 88 %, 15456 MiB
0, 2023/08/07 00:05:01.751, 425.86 W, 69, 98 %, 15456 MiB
0, 2023/08/07 00:06:01.753, 402.66 W, 69, 93 %, 15456 MiB
0, 2023/08/07 00:07:01.755, 378.23 W, 70, 99 %, 15456 MiB
0, 2023/08/07 00:08:01.757, 396.21 W, 70, 100 %, 15456 MiB
0, 2023/08/07 00:09:01.759, 421.37 W, 70, 70 %, 15456 MiB
0, 2023/08/07 00:10:01.760, 423.84 W, 70, 68 %, 15456 MiB
0, 2023/08/07 00:11:01.762, 369.32 W, 70, 92 %, 18966 MiB
0, 2023/08/07 00:12:01.772, 389.26 W, 69, 96 %, 15456 MiB
0, 2023/08/07 00:13:01.774, 400.37 W, 69, 100 %, 23516 MiB
0, 2023/08/07 00:14:01.775, 394.26 W, 69, 100 %, 23518 MiB
0, 2023/08/07 00:15:01.777, 387.04 W, 69, 100 %, 23518 MiB
0, 2023/08/07 00:16:01.780, 363.79 W, 69, 99 %, 23520 MiB
0, 2023/08/07 00:17:01.781, 361.24 W, 69, 99 %, 23524 MiB
0, 2023/08/07 00:18:01.783, 342.11 W, 68, 100 %, 23524 MiB
0, 2023/08/07 00:19:01.785, 391.58 W, 69, 100 %, 23524 MiB
0, 2023/08/07 00:20:01.787, 388.23 W, 69, 100 %, 23528 MiB
0, 2023/08/07 00:21:01.788, 357.12 W, 69, 100 %, 23528 MiB
0, 2023/08/07 00:22:01.790, 385.71 W, 69, 100 %, 23532 MiB
0, 2023/08/07 00:23:01.792, 370.00 W, 69, 98 %, 23534 MiB
0, 2023/08/07 00:24:01.794, 389.02 W, 69, 99 %, 23534 MiB
0, 2023/08/07 00:25:01.806, 342.47 W, 69, 100 %, 23534 MiB
0, 2023/08/07 00:26:01.808, 361.52 W, 68, 100 %, 23534 MiB
0, 2023/08/07 00:27:01.810, 352.03 W, 69, 100 %, 23536 MiB
0, 2023/08/07 00:28:01.812, 369.94 W, 70, 92 %, 23536 MiB
0, 2023/08/07 00:29:01.814, 377.39 W, 70, 99 %, 23538 MiB
0, 2023/08/07 00:30:01.815, 417.65 W, 70, 99 %, 23540 MiB
0, 2023/08/07 00:31:01.817, 374.40 W, 69, 99 %, 23540 MiB
0, 2023/08/07 00:32:01.827, 361.33 W, 69, 99 %, 23540 MiB
0, 2023/08/07 00:33:01.829, 361.78 W, 69, 99 %, 23542 MiB
0, 2023/08/07 00:34:01.832, 377.82 W, 69, 95 %, 23544 MiB
0, 2023/08/07 00:35:01.833, 370.60 W, 69, 100 %, 23544 MiB
0, 2023/08/07 00:36:01.835, 399.21 W, 69, 96 %, 23546 MiB
0, 2023/08/07 00:37:01.838, 389.65 W, 69, 100 %, 23552 MiB
0, 2023/08/07 00:38:01.839, 391.69 W, 69, 100 %, 23552 MiB
0, 2023/08/07 00:39:01.841, 353.02 W, 68, 100 %, 23554 MiB
0, 2023/08/07 00:40:01.843, 341.10 W, 69, 100 %, 23554 MiB
0, 2023/08/07 00:41:01.845, 416.62 W, 70, 94 %, 23554 MiB
0, 2023/08/07 00:42:01.855, 396.02 W, 70, 97 %, 23554 MiB
0, 2023/08/07 00:43:01.860, 400.19 W, 70, 95 %, 23554 MiB
0, 2023/08/07 00:44:01.863, 357.17 W, 68, 100 %, 23556 MiB
0, 2023/08/07 00:45:01.864, 400.05 W, 70, 98 %, 23556 MiB
0, 2023/08/07 00:46:01.874, 396.11 W, 69, 100 %, 23558 MiB
0, 2023/08/07 00:47:01.876, 418.04 W, 70, 95 %, 23558 MiB
0, 2023/08/07 00:48:01.878, 415.12 W, 70, 98 %, 23562 MiB
0, 2023/08/07 00:49:01.880, 402.59 W, 70, 100 %, 23562 MiB
0, 2023/08/07 00:50:01.881, 382.28 W, 69, 89 %, 23564 MiB
0, 2023/08/07 00:51:01.886, 408.97 W, 70, 94 %, 23564 MiB
