index, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/03/16 05:35:04.559, 259.11 W, 63, 100 %, 4389 MiB
0, 2023/03/16 05:36:04.560, 258.60 W, 62, 100 %, 4389 MiB
0, 2023/03/16 05:37:04.563, 262.52 W, 62, 100 %, 4389 MiB
0, 2023/03/16 05:38:04.564, 261.26 W, 62, 100 %, 4389 MiB
0, 2023/03/16 05:39:04.566, 260.15 W, 63, 100 %, 4389 MiB
0, 2023/03/16 05:40:04.571, 260.19 W, 63, 100 %, 4389 MiB
0, 2023/03/16 05:41:04.573, 266.13 W, 64, 100 %, 4389 MiB
0, 2023/03/16 05:42:04.575, 261.21 W, 64, 100 %, 4379 MiB
0, 2023/03/16 05:43:04.577, 256.30 W, 64, 100 %, 4377 MiB
0, 2023/03/16 05:44:04.578, 258.25 W, 64, 100 %, 4352 MiB
0, 2023/03/16 05:45:04.580, 261.68 W, 64, 100 %, 4379 MiB
0, 2023/03/16 05:46:04.581, 255.21 W, 63, 100 %, 4399 MiB
0, 2023/03/16 05:47:04.591, 266.26 W, 64, 100 %, 4385 MiB
0, 2023/03/16 05:48:04.593, 268.91 W, 64, 100 %, 4385 MiB
0, 2023/03/16 05:49:04.594, 252.59 W, 63, 100 %, 4386 MiB
0, 2023/03/16 05:50:04.596, 253.39 W, 62, 100 %, 4355 MiB
0, 2023/03/16 05:51:04.598, 260.33 W, 62, 100 %, 4380 MiB
0, 2023/03/16 05:52:04.600, 252.10 W, 62, 100 %, 4396 MiB
0, 2023/03/16 05:53:04.602, 251.01 W, 62, 100 %, 4396 MiB
0, 2023/03/16 05:54:04.603, 258.82 W, 63, 100 %, 4372 MiB
0, 2023/03/16 05:55:04.605, 285.95 W, 65, 100 %, 4447 MiB
0, 2023/03/16 05:56:04.606, 289.76 W, 66, 100 %, 4447 MiB
0, 2023/03/16 05:57:04.609, 289.60 W, 65, 100 %, 4447 MiB
0, 2023/03/16 05:58:04.610, 289.01 W, 64, 100 %, 4447 MiB
0, 2023/03/16 05:59:04.612, 288.13 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:00:04.614, 287.01 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:01:04.615, 286.88 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:02:04.617, 288.57 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:03:04.619, 287.39 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:04:04.620, 288.29 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:05:04.622, 287.30 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:06:04.623, 288.05 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:07:04.626, 287.84 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:08:04.627, 289.33 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:09:04.628, 288.47 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:10:04.630, 288.12 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:11:04.632, 287.22 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:12:04.634, 287.49 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:13:04.636, 286.93 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:14:04.637, 287.61 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:15:04.639, 287.48 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:16:04.640, 288.53 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:17:04.643, 288.15 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:18:04.645, 289.15 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:19:04.646, 288.53 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:20:04.648, 287.82 W, 64, 100 %, 4447 MiB
0, 2023/03/16 06:21:04.650, 255.99 W, 62, 85 %, 2144 MiB
0, 2023/03/16 06:22:04.652, 138.24 W, 53, 42 %, 1046 MiB
0, 2023/03/16 06:23:04.654, 144.42 W, 52, 39 %, 1046 MiB
0, 2023/03/16 06:24:04.655, 140.32 W, 51, 37 %, 1046 MiB
0, 2023/03/16 06:25:04.657, 183.41 W, 55, 51 %, 2147 MiB
0, 2023/03/16 06:26:04.658, 201.65 W, 57, 91 %, 4544 MiB
0, 2023/03/16 06:27:04.661, 191.22 W, 57, 88 %, 4530 MiB
0, 2023/03/16 06:28:04.662, 192.99 W, 58, 90 %, 4546 MiB
0, 2023/03/16 06:29:04.663, 189.22 W, 58, 87 %, 4468 MiB
0, 2023/03/16 06:30:04.666, 189.56 W, 58, 87 %, 4373 MiB
0, 2023/03/16 06:31:04.667, 189.24 W, 58, 92 %, 4319 MiB
0, 2023/03/16 06:32:04.668, 193.89 W, 58, 91 %, 4390 MiB
0, 2023/03/16 06:33:04.670, 198.11 W, 59, 72 %, 4413 MiB
0, 2023/03/16 06:34:04.671, 192.71 W, 59, 79 %, 4386 MiB
0, 2023/03/16 06:35:04.673, 191.54 W, 59, 81 %, 4422 MiB
0, 2023/03/16 06:36:04.674, 198.09 W, 59, 86 %, 4331 MiB
0, 2023/03/16 06:37:04.676, 189.39 W, 59, 76 %, 4341 MiB
0, 2023/03/16 06:38:04.678, 187.69 W, 59, 75 %, 4233 MiB
0, 2023/03/16 06:39:04.679, 186.19 W, 58, 84 %, 4270 MiB
0, 2023/03/16 06:40:04.681, 189.76 W, 58, 92 %, 4265 MiB
0, 2023/03/16 06:41:04.682, 189.58 W, 59, 89 %, 4215 MiB
0, 2023/03/16 06:42:04.684, 190.13 W, 59, 87 %, 4162 MiB
0, 2023/03/16 06:43:04.685, 197.19 W, 59, 91 %, 4261 MiB
0, 2023/03/16 06:44:04.686, 190.89 W, 59, 92 %, 4196 MiB
0, 2023/03/16 06:45:04.689, 195.63 W, 59, 76 %, 4295 MiB
0, 2023/03/16 06:46:04.690, 196.90 W, 59, 95 %, 4202 MiB
0, 2023/03/16 06:47:04.692, 199.32 W, 59, 85 %, 4235 MiB
0, 2023/03/16 06:48:04.693, 187.51 W, 59, 76 %, 4253 MiB
0, 2023/03/16 06:49:04.695, 192.82 W, 59, 92 %, 4232 MiB
0, 2023/03/16 06:50:04.697, 194.73 W, 59, 86 %, 4196 MiB
0, 2023/03/16 06:51:04.699, 182.55 W, 59, 74 %, 4090 MiB
0, 2023/03/16 06:52:04.701, 191.80 W, 59, 84 %, 4154 MiB
0, 2023/03/16 06:53:04.703, 186.90 W, 59, 80 %, 4185 MiB
0, 2023/03/16 06:54:04.704, 193.64 W, 59, 95 %, 4190 MiB
0, 2023/03/16 06:55:04.706, 195.94 W, 59, 87 %, 4208 MiB
0, 2023/03/16 06:56:04.707, 204.71 W, 59, 83 %, 4266 MiB
0, 2023/03/16 06:57:04.709, 198.02 W, 59, 77 %, 4266 MiB
0, 2023/03/16 06:58:04.711, 198.59 W, 59, 93 %, 4246 MiB
0, 2023/03/16 06:59:04.712, 194.28 W, 59, 92 %, 4248 MiB
0, 2023/03/16 07:00:04.714, 198.36 W, 60, 96 %, 4239 MiB
0, 2023/03/16 07:01:04.716, 190.90 W, 59, 82 %, 4254 MiB
0, 2023/03/16 07:02:04.718, 191.34 W, 59, 90 %, 4263 MiB
0, 2023/03/16 07:03:04.719, 192.59 W, 59, 87 %, 4301 MiB
0, 2023/03/16 07:04:04.721, 193.00 W, 59, 89 %, 4279 MiB
0, 2023/03/16 07:05:04.723, 188.90 W, 58, 90 %, 4238 MiB
0, 2023/03/16 07:06:04.725, 190.11 W, 59, 94 %, 4248 MiB
0, 2023/03/16 07:07:04.728, 192.59 W, 59, 71 %, 4270 MiB
0, 2023/03/16 07:08:04.729, 197.75 W, 59, 76 %, 4270 MiB
0, 2023/03/16 07:09:04.730, 194.21 W, 59, 74 %, 4275 MiB
0, 2023/03/16 07:10:04.731, 193.09 W, 59, 71 %, 4229 MiB
0, 2023/03/16 07:11:04.733, 190.46 W, 59, 92 %, 4247 MiB
0, 2023/03/16 07:12:04.735, 191.24 W, 59, 89 %, 4250 MiB
0, 2023/03/16 07:13:04.737, 193.17 W, 59, 92 %, 4274 MiB
0, 2023/03/16 07:14:04.738, 193.22 W, 59, 82 %, 4231 MiB
0, 2023/03/16 07:15:04.740, 190.41 W, 59, 81 %, 4268 MiB
0, 2023/03/16 07:16:04.742, 195.17 W, 59, 91 %, 4298 MiB
0, 2023/03/16 07:17:04.743, 193.73 W, 59, 80 %, 4314 MiB
0, 2023/03/16 07:18:04.745, 190.66 W, 59, 84 %, 4330 MiB
0, 2023/03/16 07:19:04.746, 191.93 W, 59, 90 %, 4284 MiB
0, 2023/03/16 07:20:04.748, 192.85 W, 59, 87 %, 4316 MiB
0, 2023/03/16 07:21:04.750, 186.34 W, 59, 77 %, 4096 MiB
0, 2023/03/16 07:22:04.752, 187.54 W, 59, 92 %, 4277 MiB
0, 2023/03/16 07:23:04.754, 192.22 W, 59, 90 %, 4291 MiB
0, 2023/03/16 07:24:04.755, 191.67 W, 59, 89 %, 4300 MiB
0, 2023/03/16 07:25:04.757, 192.02 W, 59, 85 %, 4361 MiB
0, 2023/03/16 07:26:04.758, 194.06 W, 59, 84 %, 4370 MiB
0, 2023/03/16 07:27:04.761, 193.51 W, 59, 91 %, 4397 MiB
0, 2023/03/16 07:28:04.763, 192.36 W, 59, 98 %, 4404 MiB
0, 2023/03/16 07:29:04.764, 195.79 W, 59, 84 %, 4304 MiB
0, 2023/03/16 07:30:04.766, 188.40 W, 59, 84 %, 4253 MiB
0, 2023/03/16 07:31:04.767, 191.71 W, 59, 99 %, 4266 MiB
0, 2023/03/16 07:32:04.769, 192.62 W, 59, 91 %, 4293 MiB
0, 2023/03/16 07:33:04.771, 193.39 W, 59, 85 %, 4161 MiB
0, 2023/03/16 07:34:04.772, 188.72 W, 59, 83 %, 4320 MiB
0, 2023/03/16 07:35:04.774, 191.18 W, 59, 91 %, 4343 MiB
0, 2023/03/16 07:36:04.777, 187.72 W, 58, 84 %, 4351 MiB
0, 2023/03/16 07:37:04.779, 188.05 W, 59, 92 %, 4379 MiB
0, 2023/03/16 07:38:04.781, 195.88 W, 59, 89 %, 4381 MiB
0, 2023/03/16 07:39:04.782, 193.87 W, 59, 95 %, 4329 MiB
0, 2023/03/16 07:40:04.784, 188.77 W, 58, 97 %, 4335 MiB
0, 2023/03/16 07:41:04.785, 193.88 W, 59, 97 %, 4251 MiB
0, 2023/03/16 07:42:04.788, 193.24 W, 59, 89 %, 4290 MiB
0, 2023/03/16 07:43:04.791, 218.39 W, 60, 91 %, 4260 MiB
0, 2023/03/16 07:44:04.792, 214.91 W, 61, 95 %, 4255 MiB
0, 2023/03/16 07:45:04.794, 226.61 W, 62, 81 %, 4288 MiB
0, 2023/03/16 07:46:04.795, 208.74 W, 61, 74 %, 4269 MiB
0, 2023/03/16 07:47:04.798, 220.53 W, 61, 100 %, 4281 MiB
0, 2023/03/16 07:48:04.800, 212.92 W, 61, 99 %, 4298 MiB
0, 2023/03/16 07:49:04.801, 217.22 W, 60, 87 %, 4314 MiB
0, 2023/03/16 07:50:04.803, 214.89 W, 61, 89 %, 4335 MiB
0, 2023/03/16 07:51:04.804, 209.80 W, 61, 85 %, 4335 MiB
0, 2023/03/16 07:52:04.807, 204.91 W, 60, 86 %, 4335 MiB
0, 2023/03/16 07:53:04.809, 218.47 W, 61, 92 %, 4335 MiB
0, 2023/03/16 07:54:04.811, 220.02 W, 61, 90 %, 4335 MiB
0, 2023/03/16 07:55:04.813, 203.35 W, 60, 92 %, 4344 MiB
0, 2023/03/16 07:56:04.815, 214.15 W, 61, 90 %, 4346 MiB
0, 2023/03/16 07:57:04.817, 210.27 W, 61, 92 %, 4349 MiB
0, 2023/03/16 07:58:04.819, 223.56 W, 61, 96 %, 4377 MiB
0, 2023/03/16 07:59:04.821, 200.34 W, 60, 65 %, 4379 MiB
0, 2023/03/16 08:00:04.824, 227.95 W, 61, 96 %, 4347 MiB
0, 2023/03/16 08:01:04.825, 214.95 W, 61, 91 %, 4349 MiB
0, 2023/03/16 08:02:04.828, 213.18 W, 61, 87 %, 4350 MiB
0, 2023/03/16 08:03:04.830, 206.14 W, 60, 86 %, 4249 MiB
0, 2023/03/16 08:04:04.831, 207.36 W, 60, 90 %, 4262 MiB
0, 2023/03/16 08:05:04.832, 220.80 W, 61, 99 %, 4308 MiB
0, 2023/03/16 08:06:04.834, 215.80 W, 61, 93 %, 4229 MiB
0, 2023/03/16 08:07:04.836, 216.63 W, 61, 96 %, 4282 MiB
0, 2023/03/16 08:08:04.838, 216.89 W, 61, 95 %, 4303 MiB
0, 2023/03/16 08:09:04.839, 220.68 W, 61, 87 %, 4297 MiB
0, 2023/03/16 08:10:04.841, 203.51 W, 60, 77 %, 4250 MiB
0, 2023/03/16 08:11:04.843, 207.98 W, 60, 88 %, 4329 MiB
0, 2023/03/16 08:12:04.845, 219.77 W, 61, 100 %, 4294 MiB
0, 2023/03/16 08:13:04.847, 207.15 W, 61, 95 %, 4303 MiB
0, 2023/03/16 08:14:04.848, 223.04 W, 61, 96 %, 4331 MiB
0, 2023/03/16 08:15:04.850, 218.48 W, 61, 94 %, 4307 MiB
0, 2023/03/16 08:16:04.852, 202.23 W, 60, 79 %, 4350 MiB
0, 2023/03/16 08:17:04.854, 212.40 W, 60, 92 %, 4244 MiB
0, 2023/03/16 08:18:04.856, 210.47 W, 61, 98 %, 4256 MiB
0, 2023/03/16 08:19:04.857, 217.87 W, 61, 93 %, 4256 MiB
0, 2023/03/16 08:20:04.859, 202.99 W, 61, 99 %, 4301 MiB
0, 2023/03/16 08:21:04.860, 221.03 W, 61, 87 %, 4318 MiB
0, 2023/03/16 08:22:04.863, 220.20 W, 61, 99 %, 4322 MiB
0, 2023/03/16 08:23:04.865, 210.23 W, 61, 82 %, 4377 MiB
0, 2023/03/16 08:24:04.867, 204.96 W, 60, 88 %, 4381 MiB
0, 2023/03/16 08:25:04.868, 218.70 W, 61, 90 %, 4266 MiB
0, 2023/03/16 08:26:04.870, 217.02 W, 61, 97 %, 4266 MiB
0, 2023/03/16 08:27:04.872, 220.65 W, 61, 87 %, 4268 MiB
0, 2023/03/16 08:28:04.874, 217.83 W, 61, 99 %, 4269 MiB
0, 2023/03/16 08:29:04.875, 212.81 W, 60, 88 %, 4296 MiB
0, 2023/03/16 08:30:04.877, 209.04 W, 61, 87 %, 4296 MiB
0, 2023/03/16 08:31:04.878, 200.78 W, 60, 68 %, 4310 MiB
0, 2023/03/16 08:32:04.881, 205.35 W, 60, 91 %, 4288 MiB
0, 2023/03/16 08:33:04.882, 205.84 W, 61, 84 %, 4288 MiB
0, 2023/03/16 08:34:04.884, 199.59 W, 61, 77 %, 4184 MiB
0, 2023/03/16 08:35:04.885, 230.02 W, 62, 92 %, 4315 MiB
0, 2023/03/16 08:36:04.886, 220.61 W, 61, 92 %, 4324 MiB
0, 2023/03/16 08:37:04.889, 216.63 W, 60, 97 %, 4332 MiB
0, 2023/03/16 08:38:04.891, 206.85 W, 61, 92 %, 4306 MiB
0, 2023/03/16 08:39:04.892, 212.02 W, 60, 91 %, 4201 MiB
0, 2023/03/16 08:40:04.894, 209.82 W, 61, 93 %, 4309 MiB
0, 2023/03/16 08:41:04.895, 209.46 W, 60, 87 %, 4310 MiB
0, 2023/03/16 08:42:04.897, 214.86 W, 61, 89 %, 4312 MiB
0, 2023/03/16 08:43:04.899, 199.49 W, 60, 68 %, 3276 MiB
0, 2023/03/16 08:44:04.900, 177.18 W, 58, 37 %, 3060 MiB
0, 2023/03/16 08:45:04.903, 182.72 W, 58, 59 %, 3209 MiB
0, 2023/03/16 08:46:04.904, 190.45 W, 59, 63 %, 3273 MiB
0, 2023/03/16 08:47:04.906, 195.50 W, 59, 84 %, 3244 MiB
0, 2023/03/16 08:48:04.908, 199.58 W, 59, 94 %, 8507 MiB
0, 2023/03/16 08:49:04.913, 193.86 W, 59, 99 %, 10341 MiB
0, 2023/03/16 08:50:04.923, 196.01 W, 59, 100 %, 10466 MiB
0, 2023/03/16 08:51:04.924, 195.24 W, 59, 100 %, 10112 MiB
0, 2023/03/16 08:52:04.926, 199.38 W, 60, 100 %, 10290 MiB
0, 2023/03/16 08:53:04.927, 196.82 W, 60, 98 %, 10362 MiB
0, 2023/03/16 08:54:04.928, 196.93 W, 60, 100 %, 10426 MiB
0, 2023/03/16 08:55:04.931, 196.68 W, 60, 100 %, 10572 MiB
0, 2023/03/16 08:56:04.932, 193.76 W, 60, 100 %, 10467 MiB
0, 2023/03/16 08:57:04.942, 195.82 W, 60, 100 %, 10449 MiB
0, 2023/03/16 08:58:04.943, 200.57 W, 60, 100 %, 10369 MiB
0, 2023/03/16 08:59:04.944, 200.74 W, 60, 100 %, 10550 MiB
0, 2023/03/16 09:00:04.946, 199.27 W, 60, 100 %, 10384 MiB
0, 2023/03/16 09:01:04.948, 198.56 W, 60, 100 %, 10540 MiB
0, 2023/03/16 09:02:04.950, 196.55 W, 60, 100 %, 10461 MiB
0, 2023/03/16 09:03:04.951, 195.72 W, 60, 100 %, 10435 MiB
0, 2023/03/16 09:04:04.953, 196.64 W, 60, 100 %, 10527 MiB
0, 2023/03/16 09:05:04.954, 199.27 W, 60, 100 %, 10513 MiB
0, 2023/03/16 09:06:04.956, 199.18 W, 60, 100 %, 9912 MiB
0, 2023/03/16 09:07:04.957, 201.85 W, 60, 100 %, 10383 MiB
0, 2023/03/16 09:08:04.959, 203.12 W, 60, 100 %, 10535 MiB
0, 2023/03/16 09:09:04.962, 197.09 W, 60, 100 %, 10088 MiB
0, 2023/03/16 09:10:04.972, 196.22 W, 60, 100 %, 10401 MiB
0, 2023/03/16 09:11:04.973, 193.20 W, 59, 100 %, 10423 MiB
0, 2023/03/16 09:12:04.975, 196.44 W, 60, 100 %, 10177 MiB
0, 2023/03/16 09:13:04.976, 195.45 W, 60, 100 %, 10341 MiB
0, 2023/03/16 09:14:04.977, 199.92 W, 60, 100 %, 10349 MiB
0, 2023/03/16 09:15:04.979, 196.11 W, 60, 100 %, 10413 MiB
0, 2023/03/16 09:16:04.981, 198.09 W, 60, 100 %, 10255 MiB
0, 2023/03/16 09:17:04.982, 197.17 W, 60, 100 %, 10531 MiB
0, 2023/03/16 09:18:04.984, 196.58 W, 60, 100 %, 10539 MiB
0, 2023/03/16 09:19:04.986, 195.75 W, 60, 100 %, 10432 MiB
0, 2023/03/16 09:20:04.987, 195.94 W, 60, 100 %, 10462 MiB
0, 2023/03/16 09:21:04.989, 201.90 W, 60, 100 %, 10306 MiB
0, 2023/03/16 09:22:04.990, 202.18 W, 60, 100 %, 10542 MiB
0, 2023/03/16 09:23:04.992, 201.09 W, 60, 100 %, 10573 MiB
0, 2023/03/16 09:24:04.993, 199.26 W, 60, 98 %, 10473 MiB
0, 2023/03/16 09:25:04.995, 197.99 W, 60, 100 %, 10511 MiB
0, 2023/03/16 09:26:05.005, 194.54 W, 60, 100 %, 10562 MiB
0, 2023/03/16 09:27:05.007, 203.02 W, 60, 100 %, 10360 MiB
0, 2023/03/16 09:28:05.008, 197.28 W, 60, 100 %, 10567 MiB
0, 2023/03/16 09:29:05.009, 198.15 W, 60, 100 %, 10535 MiB
0, 2023/03/16 09:30:05.019, 198.81 W, 60, 100 %, 10586 MiB
0, 2023/03/16 09:31:05.020, 205.65 W, 60, 100 %, 10585 MiB
0, 2023/03/16 09:32:05.022, 199.91 W, 60, 100 %, 10248 MiB
0, 2023/03/16 09:33:05.024, 201.77 W, 60, 100 %, 10606 MiB
0, 2023/03/16 09:34:05.025, 196.77 W, 60, 100 %, 10625 MiB
0, 2023/03/16 09:35:05.027, 195.43 W, 60, 100 %, 9587 MiB
0, 2023/03/16 09:36:05.028, 198.01 W, 60, 100 %, 9618 MiB
0, 2023/03/16 09:37:05.030, 197.55 W, 60, 100 %, 9636 MiB
0, 2023/03/16 09:38:05.031, 202.06 W, 60, 100 %, 9640 MiB
0, 2023/03/16 09:39:05.032, 204.02 W, 60, 100 %, 9502 MiB
0, 2023/03/16 09:40:05.035, 204.58 W, 61, 98 %, 9527 MiB
0, 2023/03/16 09:41:05.036, 198.96 W, 60, 100 %, 9226 MiB
0, 2023/03/16 09:42:05.038, 199.15 W, 60, 100 %, 9359 MiB
0, 2023/03/16 09:43:05.040, 197.09 W, 60, 100 %, 9419 MiB
0, 2023/03/16 09:44:05.041, 199.24 W, 60, 92 %, 9447 MiB
0, 2023/03/16 09:45:05.043, 195.52 W, 60, 91 %, 9479 MiB
0, 2023/03/16 09:46:05.045, 208.01 W, 61, 100 %, 9421 MiB
0, 2023/03/16 09:47:05.047, 202.39 W, 60, 100 %, 9400 MiB
0, 2023/03/16 09:48:05.048, 202.91 W, 60, 100 %, 9474 MiB
0, 2023/03/16 09:49:05.049, 206.54 W, 60, 100 %, 9459 MiB
0, 2023/03/16 09:50:05.051, 202.87 W, 60, 100 %, 9449 MiB
0, 2023/03/16 09:51:05.053, 198.30 W, 60, 100 %, 9447 MiB
0, 2023/03/16 09:52:05.055, 197.32 W, 60, 100 %, 9468 MiB
0, 2023/03/16 09:53:05.057, 195.25 W, 60, 100 %, 9351 MiB
0, 2023/03/16 09:54:05.058, 198.50 W, 60, 100 %, 9247 MiB
0, 2023/03/16 09:55:05.060, 194.96 W, 60, 100 %, 9350 MiB
0, 2023/03/16 09:56:05.062, 196.31 W, 60, 100 %, 9408 MiB
0, 2023/03/16 09:57:05.063, 198.59 W, 60, 100 %, 9423 MiB
0, 2023/03/16 09:58:05.065, 200.74 W, 60, 100 %, 9346 MiB
0, 2023/03/16 09:59:05.066, 201.27 W, 60, 100 %, 9365 MiB
0, 2023/03/16 10:00:05.068, 199.10 W, 60, 100 %, 9517 MiB
0, 2023/03/16 10:01:05.069, 206.51 W, 61, 100 %, 9551 MiB
0, 2023/03/16 10:02:05.072, 211.66 W, 61, 100 %, 9571 MiB
0, 2023/03/16 10:03:05.073, 202.13 W, 60, 95 %, 9050 MiB
0, 2023/03/16 10:04:05.074, 204.65 W, 61, 100 %, 9435 MiB
0, 2023/03/16 10:05:05.076, 205.43 W, 61, 98 %, 9143 MiB
0, 2023/03/16 10:06:05.077, 205.68 W, 61, 100 %, 9511 MiB
0, 2023/03/16 10:07:05.079, 203.23 W, 60, 95 %, 9185 MiB
0, 2023/03/16 10:08:05.080, 199.46 W, 60, 100 %, 9502 MiB
0, 2023/03/16 10:09:05.081, 203.95 W, 60, 100 %, 9265 MiB
0, 2023/03/16 10:10:05.083, 202.15 W, 60, 100 %, 8866 MiB
0, 2023/03/16 10:11:05.084, 199.47 W, 60, 99 %, 9360 MiB
0, 2023/03/16 10:12:05.086, 199.14 W, 60, 100 %, 9055 MiB
0, 2023/03/16 10:13:05.087, 196.54 W, 60, 100 %, 9416 MiB
0, 2023/03/16 10:14:05.088, 199.60 W, 60, 100 %, 9528 MiB
0, 2023/03/16 10:15:05.098, 196.30 W, 60, 100 %, 9655 MiB
0, 2023/03/16 10:16:05.099, 195.10 W, 60, 100 %, 9124 MiB
0, 2023/03/16 10:17:05.103, 198.25 W, 60, 100 %, 9483 MiB
0, 2023/03/16 10:18:05.105, 198.58 W, 60, 100 %, 9152 MiB
0, 2023/03/16 10:19:05.106, 201.30 W, 60, 100 %, 9526 MiB
0, 2023/03/16 10:20:05.107, 197.71 W, 60, 100 %, 9523 MiB
0, 2023/03/16 10:21:05.109, 200.14 W, 60, 100 %, 9137 MiB
0, 2023/03/16 10:22:05.111, 203.30 W, 60, 100 %, 9326 MiB
0, 2023/03/16 10:23:05.112, 200.43 W, 60, 100 %, 9236 MiB
0, 2023/03/16 10:24:05.114, 206.34 W, 61, 100 %, 9383 MiB
0, 2023/03/16 10:25:05.115, 201.77 W, 61, 100 %, 9115 MiB
0, 2023/03/16 10:26:05.116, 208.00 W, 61, 100 %, 9411 MiB
0, 2023/03/16 10:27:05.118, 204.73 W, 60, 100 %, 9462 MiB
0, 2023/03/16 10:28:05.120, 201.97 W, 60, 100 %, 9464 MiB
0, 2023/03/16 10:29:05.121, 195.52 W, 60, 100 %, 9240 MiB
0, 2023/03/16 10:30:05.131, 196.34 W, 60, 100 %, 9425 MiB
0, 2023/03/16 10:31:05.132, 195.67 W, 60, 100 %, 9296 MiB
0, 2023/03/16 10:32:05.134, 192.88 W, 59, 100 %, 9360 MiB
0, 2023/03/16 10:33:05.136, 195.24 W, 60, 100 %, 9319 MiB
0, 2023/03/16 10:34:05.137, 193.14 W, 60, 100 %, 9363 MiB
0, 2023/03/16 10:35:05.138, 194.15 W, 59, 98 %, 9279 MiB
0, 2023/03/16 10:36:05.139, 203.77 W, 60, 99 %, 9388 MiB
0, 2023/03/16 10:37:05.142, 204.12 W, 60, 100 %, 8853 MiB
0, 2023/03/16 10:38:05.143, 203.19 W, 60, 100 %, 9218 MiB
0, 2023/03/16 10:39:05.145, 207.98 W, 61, 100 %, 9381 MiB
0, 2023/03/16 10:40:05.154, 198.39 W, 60, 100 %, 9271 MiB
0, 2023/03/16 10:41:05.156, 203.01 W, 60, 100 %, 9444 MiB
0, 2023/03/16 10:42:05.158, 182.88 W, 59, 100 %, 8366 MiB
0, 2023/03/16 10:43:05.160, 181.60 W, 58, 83 %, 8499 MiB
0, 2023/03/16 10:44:05.162, 187.22 W, 59, 94 %, 10574 MiB
0, 2023/03/16 10:45:05.173, 189.71 W, 58, 100 %, 10951 MiB
0, 2023/03/16 10:46:05.175, 190.10 W, 59, 100 %, 11046 MiB
0, 2023/03/16 10:47:05.177, 186.11 W, 59, 100 %, 10935 MiB
0, 2023/03/16 10:48:05.179, 180.90 W, 58, 100 %, 11062 MiB
0, 2023/03/16 10:49:05.188, 183.56 W, 58, 99 %, 9624 MiB
0, 2023/03/16 10:50:05.190, 184.80 W, 58, 100 %, 9978 MiB
0, 2023/03/16 10:51:05.191, 177.89 W, 58, 100 %, 9980 MiB
0, 2023/03/16 10:52:05.192, 180.35 W, 57, 100 %, 9978 MiB
0, 2023/03/16 10:53:05.194, 176.11 W, 57, 100 %, 10060 MiB
0, 2023/03/16 10:54:05.195, 176.73 W, 57, 100 %, 9526 MiB
0, 2023/03/16 10:55:05.197, 178.28 W, 57, 100 %, 9933 MiB
0, 2023/03/16 10:56:05.206, 180.07 W, 57, 100 %, 9562 MiB
0, 2023/03/16 10:57:05.208, 181.13 W, 57, 100 %, 9617 MiB
0, 2023/03/16 10:58:05.210, 184.18 W, 57, 100 %, 9602 MiB
0, 2023/03/16 10:59:05.211, 179.65 W, 57, 100 %, 9469 MiB
0, 2023/03/16 11:00:05.212, 181.62 W, 57, 100 %, 9655 MiB
0, 2023/03/16 11:01:05.214, 180.15 W, 57, 98 %, 9666 MiB
0, 2023/03/16 11:02:05.216, 179.81 W, 57, 83 %, 9665 MiB
0, 2023/03/16 11:03:05.218, 182.16 W, 57, 100 %, 9737 MiB
0, 2023/03/16 11:04:05.219, 184.99 W, 58, 100 %, 9778 MiB
0, 2023/03/16 11:05:05.221, 186.22 W, 58, 90 %, 9681 MiB
0, 2023/03/16 11:06:05.230, 180.29 W, 57, 100 %, 9485 MiB
0, 2023/03/16 11:07:05.232, 187.48 W, 58, 97 %, 9401 MiB
0, 2023/03/16 11:08:05.241, 182.12 W, 57, 100 %, 9540 MiB
0, 2023/03/16 11:09:05.243, 182.83 W, 57, 88 %, 9565 MiB
0, 2023/03/16 11:10:05.244, 177.78 W, 57, 100 %, 9623 MiB
0, 2023/03/16 11:11:05.246, 180.04 W, 57, 100 %, 9738 MiB
0, 2023/03/16 11:12:05.249, 187.57 W, 57, 100 %, 9810 MiB
0, 2023/03/16 11:13:05.251, 185.78 W, 58, 100 %, 9820 MiB
0, 2023/03/16 11:14:05.253, 188.43 W, 58, 100 %, 9221 MiB
