gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/12/07 00:00:01.841, 265.40 W, 84, 35 %, 46329 MiB
1, 2023/12/07 00:00:01.848, 189.96 W, 83, 58 %, 47002 MiB
0, 2023/12/07 00:01:01.857, 123.80 W, 85, 0 %, 46329 MiB
1, 2023/12/07 00:01:01.857, 175.09 W, 81, 0 %, 47002 MiB
0, 2023/12/07 00:02:01.858, 222.82 W, 85, 100 %, 46329 MiB
1, 2023/12/07 00:02:01.859, 290.86 W, 84, 100 %, 47002 MiB
0, 2023/12/07 00:03:01.860, 150.34 W, 85, 0 %, 46329 MiB
1, 2023/12/07 00:03:01.860, 139.89 W, 81, 0 %, 47002 MiB
0, 2023/12/07 00:04:01.860, 253.15 W, 88, 100 %, 46329 MiB
1, 2023/12/07 00:04:01.861, 259.73 W, 86, 67 %, 47002 MiB
0, 2023/12/07 00:05:01.862, 269.26 W, 87, 100 %, 46329 MiB
1, 2023/12/07 00:05:01.862, 242.93 W, 86, 96 %, 47002 MiB
0, 2023/12/07 00:06:01.862, 282.67 W, 85, 89 %, 46329 MiB
1, 2023/12/07 00:06:01.863, 244.13 W, 84, 100 %, 47002 MiB
0, 2023/12/07 00:07:01.864, 264.49 W, 88, 100 %, 46329 MiB
1, 2023/12/07 00:07:01.864, 267.37 W, 85, 71 %, 47002 MiB
0, 2023/12/07 00:08:01.864, 178.01 W, 89, 67 %, 46329 MiB
1, 2023/12/07 00:08:01.864, 269.65 W, 87, 98 %, 47002 MiB
0, 2023/12/07 00:09:01.865, 240.88 W, 88, 100 %, 46329 MiB
1, 2023/12/07 00:09:01.865, 267.61 W, 86, 99 %, 47002 MiB
0, 2023/12/07 00:10:01.866, 237.46 W, 88, 93 %, 46329 MiB
1, 2023/12/07 00:10:01.866, 264.55 W, 86, 98 %, 47002 MiB
0, 2023/12/07 00:11:01.867, 191.79 W, 88, 47 %, 46329 MiB
1, 2023/12/07 00:11:01.867, 285.05 W, 87, 100 %, 47002 MiB
0, 2023/12/07 00:12:01.868, 266.86 W, 88, 84 %, 46329 MiB
