gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2024/03/07 00:00:01.239, 271.14 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:00:01.240, 26.69 W, 51, 0 %, 25 MiB
0, 2024/03/07 00:01:01.242, 272.91 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:01:01.242, 19.23 W, 51, 0 %, 25 MiB
0, 2024/03/07 00:02:01.244, 268.94 W, 88, 98 %, 38274 MiB
1, 2024/03/07 00:02:01.244, 19.56 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:03:01.245, 271.22 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:03:01.245, 22.87 W, 51, 0 %, 25 MiB
0, 2024/03/07 00:04:01.246, 273.31 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:04:01.251, 19.91 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:05:01.252, 270.08 W, 88, 100 %, 38274 MiB
1, 2024/03/07 00:05:01.253, 19.20 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:06:01.254, 268.22 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:06:01.254, 19.32 W, 50, 1 %, 25 MiB
0, 2024/03/07 00:07:01.255, 270.29 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:07:01.255, 20.77 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:08:01.256, 272.40 W, 87, 93 %, 38274 MiB
1, 2024/03/07 00:08:01.256, 19.41 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:09:01.258, 273.82 W, 87, 99 %, 38274 MiB
1, 2024/03/07 00:09:01.258, 19.46 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:10:01.258, 271.07 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:10:01.259, 23.06 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:11:01.259, 271.58 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:11:01.265, 26.51 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:12:01.273, 273.69 W, 88, 95 %, 38274 MiB
1, 2024/03/07 00:12:01.274, 19.65 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:13:01.274, 271.95 W, 87, 96 %, 38274 MiB
1, 2024/03/07 00:13:01.275, 18.97 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:14:01.276, 279.19 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:14:01.276, 26.54 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:15:01.277, 268.66 W, 88, 95 %, 38274 MiB
1, 2024/03/07 00:15:01.278, 19.00 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:16:01.279, 275.01 W, 86, 96 %, 38274 MiB
1, 2024/03/07 00:16:01.279, 19.34 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:17:01.279, 271.96 W, 87, 95 %, 38274 MiB
1, 2024/03/07 00:17:01.280, 26.83 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:18:01.280, 269.95 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:18:01.280, 19.40 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:19:01.282, 267.92 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:19:01.282, 19.21 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:20:01.283, 269.70 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:20:01.283, 26.47 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:21:01.284, 269.02 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:21:01.284, 19.65 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:22:01.286, 276.66 W, 87, 85 %, 38274 MiB
1, 2024/03/07 00:22:01.286, 19.36 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:23:01.287, 272.56 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:23:01.287, 22.19 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:24:01.288, 268.40 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:24:01.288, 19.61 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:25:01.289, 271.07 W, 88, 100 %, 38274 MiB
1, 2024/03/07 00:25:01.289, 19.31 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:26:01.290, 271.87 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:26:01.290, 21.27 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:27:01.291, 275.07 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:27:01.292, 19.72 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:28:01.292, 272.30 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:28:01.292, 19.71 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:29:01.294, 273.60 W, 87, 95 %, 38274 MiB
1, 2024/03/07 00:29:01.294, 19.42 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:30:01.295, 268.05 W, 87, 95 %, 38274 MiB
1, 2024/03/07 00:30:01.295, 22.77 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:31:01.296, 266.11 W, 88, 100 %, 38274 MiB
1, 2024/03/07 00:31:01.296, 19.43 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:32:01.297, 269.14 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:32:01.297, 19.40 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:33:01.298, 264.04 W, 87, 96 %, 38274 MiB
1, 2024/03/07 00:33:01.298, 22.30 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:34:01.299, 269.36 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:34:01.299, 20.78 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:35:01.300, 272.61 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:35:01.300, 19.83 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:36:01.301, 269.57 W, 86, 91 %, 38274 MiB
1, 2024/03/07 00:36:01.301, 19.69 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:37:01.302, 273.38 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:37:01.302, 19.64 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:38:01.303, 273.58 W, 87, 93 %, 38274 MiB
1, 2024/03/07 00:38:01.303, 27.14 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:39:01.305, 261.64 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:39:01.305, 19.59 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:40:01.305, 267.10 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:40:01.306, 19.78 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:41:01.306, 271.12 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:41:01.309, 21.49 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:42:01.309, 267.13 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:42:01.310, 19.95 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:43:01.310, 271.30 W, 87, 95 %, 38274 MiB
1, 2024/03/07 00:43:01.310, 19.76 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:44:01.311, 272.72 W, 87, 96 %, 38274 MiB
1, 2024/03/07 00:44:01.311, 26.37 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:45:01.311, 273.21 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:45:01.312, 19.71 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:46:01.312, 272.46 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:46:01.313, 19.74 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:47:01.314, 273.41 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:47:01.314, 19.41 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:48:01.315, 271.68 W, 88, 94 %, 38274 MiB
1, 2024/03/07 00:48:01.315, 26.46 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:49:01.315, 268.73 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:49:01.316, 19.34 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:50:01.316, 275.21 W, 88, 100 %, 38274 MiB
1, 2024/03/07 00:50:01.317, 19.59 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:51:01.318, 268.87 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:51:01.318, 26.88 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:52:01.319, 271.58 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:52:01.319, 19.57 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:53:01.320, 266.40 W, 87, 76 %, 38274 MiB
1, 2024/03/07 00:53:01.321, 19.40 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:54:01.322, 276.39 W, 87, 96 %, 38274 MiB
1, 2024/03/07 00:54:01.322, 19.78 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:55:01.323, 273.12 W, 87, 91 %, 38274 MiB
1, 2024/03/07 00:55:01.323, 26.83 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:56:01.324, 272.52 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:56:01.324, 19.41 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:57:01.325, 265.05 W, 87, 87 %, 38274 MiB
1, 2024/03/07 00:57:01.326, 19.34 W, 49, 0 %, 25 MiB
0, 2024/03/07 00:58:01.327, 269.77 W, 87, 72 %, 38274 MiB
1, 2024/03/07 00:58:01.328, 27.00 W, 50, 0 %, 25 MiB
0, 2024/03/07 00:59:01.329, 265.29 W, 87, 100 %, 38274 MiB
1, 2024/03/07 00:59:01.329, 19.11 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:00:01.330, 273.59 W, 86, 100 %, 38274 MiB
1, 2024/03/07 01:00:01.330, 19.43 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:01:01.331, 270.60 W, 87, 95 %, 38274 MiB
1, 2024/03/07 01:01:01.333, 26.67 W, 50, 0 %, 25 MiB
0, 2024/03/07 01:02:01.334, 265.89 W, 88, 95 %, 38274 MiB
1, 2024/03/07 01:02:01.334, 19.30 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:03:01.335, 266.04 W, 88, 100 %, 38274 MiB
1, 2024/03/07 01:03:01.336, 19.50 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:04:01.337, 273.87 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:04:01.337, 20.34 W, 50, 0 %, 25 MiB
0, 2024/03/07 01:05:01.338, 273.05 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:05:01.338, 19.27 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:06:01.346, 273.57 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:06:01.347, 19.16 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:07:01.347, 271.36 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:07:01.348, 19.39 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:08:01.348, 271.90 W, 87, 92 %, 38274 MiB
1, 2024/03/07 01:08:01.348, 21.06 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:09:01.349, 274.98 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:09:01.349, 19.56 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:10:01.350, 271.19 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:10:01.350, 19.35 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:11:01.351, 276.23 W, 87, 98 %, 38274 MiB
1, 2024/03/07 01:11:01.351, 26.74 W, 50, 0 %, 25 MiB
0, 2024/03/07 01:12:01.351, 266.98 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:12:01.352, 20.42 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:13:01.352, 268.47 W, 87, 99 %, 38274 MiB
1, 2024/03/07 01:13:01.355, 19.47 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:14:01.356, 265.29 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:14:01.356, 26.74 W, 50, 0 %, 25 MiB
0, 2024/03/07 01:15:01.357, 268.97 W, 87, 81 %, 38274 MiB
1, 2024/03/07 01:15:01.357, 22.10 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:16:01.358, 265.80 W, 88, 95 %, 38274 MiB
1, 2024/03/07 01:16:01.358, 19.29 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:17:01.359, 267.88 W, 87, 93 %, 38274 MiB
1, 2024/03/07 01:17:01.363, 19.38 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:18:01.363, 277.56 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:18:01.363, 26.56 W, 50, 0 %, 25 MiB
0, 2024/03/07 01:19:01.365, 271.88 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:19:01.365, 19.47 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:20:01.366, 273.44 W, 87, 95 %, 38274 MiB
1, 2024/03/07 01:20:01.366, 19.16 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:21:01.366, 266.34 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:21:01.367, 18.83 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:22:01.367, 274.05 W, 87, 100 %, 38274 MiB
1, 2024/03/07 01:22:01.367, 22.35 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:23:01.368, 269.56 W, 85, 91 %, 26827 MiB
1, 2024/03/07 01:23:01.368, 18.90 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:24:01.369, 256.53 W, 87, 71 %, 26827 MiB
1, 2024/03/07 01:24:01.369, 18.52 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:25:01.370, 267.63 W, 86, 90 %, 26827 MiB
1, 2024/03/07 01:25:01.370, 21.54 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:26:01.371, 257.88 W, 87, 63 %, 26827 MiB
1, 2024/03/07 01:26:01.371, 20.48 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:27:01.372, 257.64 W, 87, 65 %, 26827 MiB
1, 2024/03/07 01:27:01.372, 20.27 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:28:01.373, 263.84 W, 85, 90 %, 26827 MiB
1, 2024/03/07 01:28:01.374, 19.20 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:29:01.374, 259.10 W, 86, 71 %, 26827 MiB
1, 2024/03/07 01:29:01.374, 18.91 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:30:01.375, 262.54 W, 85, 90 %, 26827 MiB
1, 2024/03/07 01:30:01.375, 21.69 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:31:01.376, 256.53 W, 88, 61 %, 26827 MiB
1, 2024/03/07 01:31:01.376, 19.69 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:32:01.378, 265.03 W, 86, 100 %, 26827 MiB
1, 2024/03/07 01:32:01.378, 20.02 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:33:01.379, 261.27 W, 85, 100 %, 27595 MiB
1, 2024/03/07 01:33:01.379, 19.08 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:34:01.380, 264.24 W, 87, 92 %, 27595 MiB
1, 2024/03/07 01:34:01.381, 19.13 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:35:01.382, 264.19 W, 86, 100 %, 27595 MiB
1, 2024/03/07 01:35:01.382, 26.73 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:36:01.383, 262.50 W, 87, 89 %, 27595 MiB
1, 2024/03/07 01:36:01.391, 19.22 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:37:01.392, 257.80 W, 87, 88 %, 27595 MiB
1, 2024/03/07 01:37:01.392, 19.33 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:38:01.393, 262.18 W, 87, 85 %, 27595 MiB
1, 2024/03/07 01:38:01.393, 20.53 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:39:01.394, 250.11 W, 87, 75 %, 27595 MiB
1, 2024/03/07 01:39:01.394, 22.45 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:40:01.395, 249.88 W, 87, 95 %, 27595 MiB
1, 2024/03/07 01:40:01.395, 20.09 W, 49, 0 %, 25 MiB
0, 2024/03/07 01:41:01.396, 251.20 W, 87, 65 %, 27595 MiB
